        5014           2          26
Tue Oct 25 03:20:04 2005
nirspec_abaur_glue.dat

Full Nirspec spectrum of abaur, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
done, threw few poor spectra out. looks good for the rest.

Included data files, index, atm. transm cutoff, scale factor:
abaur_coice_aug01.dat 1 0.650000 0.774889
abaur_coice_jan01.dat 2 0.650000 0.780896
abaur_coice+_jan01.dat 2 0.650000 0.780896
abaur_coice_jan02.dat 3 0.850000 1.32704
abaur_cop_aug01.dat 4 0.550000 0.949910
abaur_cop+_aug01.dat 4 0.550000 1.15556
abaur_cop_dec02.dat 5 0.300000 0.963246
abaur_cop+_dec02.dat 5 0.600000 0.953316
abaur_cop_jan02.dat 6 0.800000 1.28288
abaur_13coice_jan02.dat 7 0.500000 1.02889

     Wavelength     Flux
  4.6165295E+00  9.8675261E+00
  4.6166220E+00  9.8441916E+00
  4.6167140E+00  9.8220901E+00
  4.6168065E+00  9.8029833E+00
  4.6168990E+00  9.8651743E+00
  4.6169910E+00           -NaN
  4.6170835E+00           -NaN
  4.6171761E+00           -NaN
  4.6172681E+00           -NaN
  4.6173606E+00           -NaN
  4.6174531E+00           -NaN
  4.6175451E+00  1.0024923E+01
  4.6176376E+00  1.0493323E+01
  4.6177301E+00  1.1432766E+01
  4.6178222E+00  1.2212450E+01
  4.6179147E+00  1.2030182E+01
  4.6180072E+00  1.1425775E+01
  4.6180992E+00  1.0812627E+01
  4.6181917E+00  1.0267010E+01
  4.6182842E+00  1.0041198E+01
  4.6183767E+00  9.9019518E+00
  4.6184688E+00  9.8744287E+00
  4.6185613E+00  9.9061337E+00
  4.6186538E+00  9.9004583E+00
  4.6187458E+00  9.8447695E+00
  4.6188383E+00  9.7919569E+00
  4.6189308E+00  9.8263321E+00
  4.6190233E+00  9.8408661E+00
  4.6191154E+00  9.8549328E+00
  4.6192079E+00  9.8711338E+00
  4.6193004E+00  9.8458481E+00
  4.6193929E+00  9.8098583E+00
  4.6194849E+00  9.8046436E+00
  4.6195774E+00  9.8368196E+00
  4.6196699E+00  9.8214035E+00
  4.6197624E+00  9.9663706E+00
  4.6198545E+00  9.9589815E+00
  4.6199470E+00  9.9424076E+00
  4.6200395E+00  9.9304447E+00
  4.6201320E+00  9.9449797E+00
  4.6202240E+00  9.9274206E+00
  4.6203165E+00  9.9270506E+00
  4.6204090E+00  9.9551535E+00
  4.6205015E+00  9.9072456E+00
  4.6205940E+00  9.9034176E+00
  4.6206861E+00  9.9208794E+00
  4.6207786E+00  9.8762856E+00
  4.6208711E+00  9.9842997E+00
  4.6209636E+00  9.9568119E+00
  4.6210561E+00  9.8604870E+00
  4.6211481E+00  9.8202229E+00
  4.6212406E+00  9.8025265E+00
  4.6213331E+00  9.7942314E+00
  4.6214256E+00  9.8667336E+00
  4.6215181E+00  9.9109163E+00
  4.6216106E+00  9.9502811E+00
  4.6217027E+00  9.9483261E+00
  4.6217952E+00  1.0077033E+01
  4.6218877E+00  1.0067910E+01
  4.6219802E+00  9.9476070E+00
  4.6220727E+00  9.8757000E+00
  4.6221652E+00  9.8926067E+00
  4.6222577E+00  9.8810472E+00
  4.6223497E+00  9.8393497E+00
  4.6224422E+00  9.8744116E+00
  4.6225348E+00  9.8834743E+00
  4.6226273E+00  9.9091606E+00
  4.6227198E+00  9.9232006E+00
  4.6228123E+00  9.8405476E+00
  4.6229048E+00  9.8937626E+00
  4.6229973E+00  1.0062119E+01
  4.6230898E+00  1.0145568E+01
  4.6231823E+00  1.0225550E+01
  4.6232743E+00  1.0066588E+01
  4.6233668E+00  9.9869814E+00
  4.6234593E+00  1.0055297E+01
  4.6235518E+00  9.8919477E+00
  4.6236444E+00  9.8677301E+00
  4.6237369E+00  9.8646688E+00
  4.6238294E+00  9.9361048E+00
  4.6239219E+00  9.9888878E+00
  4.6240144E+00  1.0035996E+01
  4.6241069E+00  1.0060679E+01
  4.6241994E+00  1.0080243E+01
  4.6242919E+00  1.0163368E+01
  4.6243844E+00  1.0146862E+01
  4.6244769E+00  1.0185521E+01
  4.6245694E+00  1.0001243E+01
  4.6246619E+00  1.0001168E+01
  4.6247544E+00  9.8119631E+00
  4.6248465E+00           -NaN
  4.6249390E+00  9.9839916E+00
  4.6250315E+00  1.0158733E+01
  4.6251240E+00           -NaN
  4.6252165E+00           -NaN
  4.6253090E+00           -NaN
  4.6254015E+00           -NaN
  4.6254940E+00           -NaN
  4.6255865E+00           -NaN
  4.6256790E+00  1.1365265E+01
  4.6257715E+00  1.1345630E+01
  4.6258640E+00  1.0846442E+01
  4.6259570E+00  1.0300150E+01
  4.6260495E+00  1.0008259E+01
  4.6261420E+00  9.9368114E+00
  4.6262345E+00  9.8927975E+00
  4.6263270E+00  9.9479923E+00
  4.6264195E+00  9.9035530E+00
  4.6265121E+00  9.8826113E+00
  4.6266046E+00  1.0038004E+01
  4.6266971E+00  9.9833326E+00
  4.6267896E+00  1.0015045E+01
  4.6268821E+00  1.0155159E+01
  4.6269746E+00  1.0045273E+01
  4.6270671E+00  9.9796925E+00
  4.6271596E+00  9.9636431E+00
  4.6272521E+00  9.9090738E+00
  4.6273446E+00  9.9049406E+00
  4.6274371E+00  9.9233875E+00
  4.6275296E+00  9.9642229E+00
  4.6276226E+00  9.9253139E+00
  4.6277151E+00  9.8953934E+00
  4.6278076E+00  9.9625492E+00
  4.6279001E+00  9.8527393E+00
  4.6279926E+00  9.9205198E+00
  4.6280851E+00  1.0003915E+01
  4.6281776E+00  1.0067122E+01
  4.6282701E+00  1.0009946E+01
  4.6283627E+00  9.8883915E+00
  4.6284556E+00  9.9904222E+00
  4.6285481E+00  9.9066238E+00
  4.6286407E+00  9.9168262E+00
  4.6287332E+00  9.9379482E+00
  4.6288257E+00  9.8710709E+00
  4.6289182E+00  9.8776350E+00
  4.6290107E+00  9.8872957E+00
  4.6291037E+00  1.0064544E+01
  4.6291962E+00  1.0119101E+01
  4.6292887E+00  9.9051619E+00
  4.6293812E+00  9.9564228E+00
  4.6294737E+00  1.0062732E+01
  4.6295662E+00  9.9840517E+00
  4.6296592E+00  9.9585657E+00
  4.6297517E+00  9.8638153E+00
  4.6298442E+00  9.9300356E+00
  4.6299367E+00  9.9915476E+00
  4.6300292E+00  1.0036607E+01
  4.6301222E+00  1.0045241E+01
  4.6302147E+00  1.0171366E+01
  4.6303072E+00  1.0271115E+01
  4.6303997E+00  1.0215936E+01
  4.6304922E+00  1.0225900E+01
  4.6305852E+00  1.0172363E+01
  4.6306777E+00  1.0116319E+01
  4.6307702E+00  1.0142516E+01
  4.6308627E+00  1.0121327E+01
  4.6309557E+00  1.0109618E+01
  4.6310482E+00  1.0064041E+01
  4.6311407E+00  9.9548178E+00
  4.6312332E+00  9.9272509E+00
  4.6313257E+00  9.9546385E+00
  4.6314187E+00  9.9683924E+00
  4.6315112E+00  1.0025935E+01
  4.6316037E+00  9.9578705E+00
  4.6316967E+00  9.9234753E+00
  4.6317892E+00  9.9318523E+00
  4.6318817E+00  9.8791647E+00
  4.6319742E+00  9.8321943E+00
  4.6320672E+00  9.8190241E+00
  4.6321597E+00  9.8972960E+00
  4.6322522E+00  9.9377012E+00
  4.6323447E+00  9.9438744E+00
  4.6324377E+00  9.9661875E+00
  4.6325302E+00  9.9054117E+00
  4.6326227E+00  9.9817924E+00
  4.6327157E+00  1.0292358E+01
  4.6328082E+00  9.9986811E+00
  4.6329007E+00  9.9711123E+00
  4.6329937E+00  1.0093513E+01
  4.6330862E+00  9.9426775E+00
  4.6331787E+00  1.0203680E+01
  4.6332717E+00  1.0491366E+01
  4.6333642E+00  1.1075747E+01
  4.6334567E+00  1.2140153E+01
  4.6335497E+00  1.2140076E+01
  4.6336422E+00  1.1374409E+01
  4.6337347E+00  1.0465196E+01
  4.6338277E+00  1.0187887E+01
  4.6339202E+00  1.0017507E+01
  4.6340127E+00  9.9210510E+00
  4.6341057E+00  9.9271116E+00
  4.6341982E+00  9.9579916E+00
  4.6342907E+00  9.8562393E+00
  4.6343837E+00  9.9544067E+00
  4.6344762E+00  9.9650612E+00
  4.6345692E+00  9.9857006E+00
  4.6346617E+00  9.9907656E+00
  4.6347542E+00  9.8839483E+00
  4.6348472E+00  9.8651581E+00
  4.6349397E+00  9.8794594E+00
  4.6350327E+00  9.9242687E+00
  4.6351252E+00  9.9770994E+00
  4.6352177E+00  9.9405308E+00
  4.6353106E+00  9.8845301E+00
  4.6354032E+00  9.9584608E+00
  4.6354961E+00  9.9398966E+00
  4.6355886E+00  9.9299736E+00
  4.6356816E+00  9.9340811E+00
  4.6357741E+00  9.9077711E+00
  4.6358666E+00  9.9729757E+00
  4.6359596E+00  9.9986572E+00
  4.6360521E+00  9.9406347E+00
  4.6361451E+00  9.8866425E+00
  4.6362376E+00  9.8831472E+00
  4.6363306E+00  9.9111404E+00
  4.6364231E+00  9.9039392E+00
  4.6365161E+00  9.8643112E+00
  4.6366086E+00  1.0001349E+01
  4.6367016E+00  1.0087322E+01
  4.6367941E+00  9.9931555E+00
  4.6368866E+00  9.9347191E+00
  4.6369796E+00  9.8722677E+00
  4.6370721E+00  9.9090147E+00
  4.6371651E+00  9.9714108E+00
  4.6372576E+00  1.0056510E+01
  4.6373506E+00  1.0076451E+01
  4.6374431E+00  1.0144336E+01
  4.6375360E+00  1.0155588E+01
  4.6376286E+00  1.0163451E+01
  4.6377215E+00  1.0283815E+01
  4.6378140E+00  1.0177377E+01
  4.6379070E+00  1.0006295E+01
  4.6380000E+00  9.9288082E+00
  4.6380925E+00  9.9764414E+00
  4.6381855E+00  9.9292326E+00
  4.6382780E+00  9.9339571E+00
  4.6383710E+00  9.9410467E+00
  4.6384635E+00  1.0008588E+01
  4.6385565E+00  1.0028573E+01
  4.6386490E+00  9.9802675E+00
  4.6387420E+00  9.9580832E+00
  4.6388345E+00  9.9531136E+00
  4.6389275E+00  9.9558353E+00
  4.6390204E+00  9.9720373E+00
  4.6391129E+00  9.9995222E+00
  4.6392059E+00  9.9594803E+00
  4.6392984E+00  9.9149656E+00
  4.6393914E+00  9.8930521E+00
  4.6394844E+00  1.0007040E+01
  4.6395769E+00  9.9586020E+00
  4.6396699E+00  9.9776888E+00
  4.6397624E+00  9.9397421E+00
  4.6398554E+00  1.0007260E+01
  4.6399484E+00  1.0109338E+01
  4.6400409E+00  1.0022541E+01
  4.6401339E+00  1.0010720E+01
  4.6402264E+00  9.9027548E+00
  4.6403193E+00  1.0005069E+01
  4.6404123E+00  9.9360962E+00
  4.6405048E+00  9.9443913E+00
  4.6405978E+00  9.9275141E+00
  4.6406908E+00  1.0069469E+01
  4.6407833E+00  1.0004848E+01
  4.6408763E+00  9.8875856E+00
  4.6409688E+00  9.7627459E+00
  4.6410618E+00  1.0009233E+01
  4.6411548E+00  1.0067198E+01
  4.6412473E+00  1.0375278E+01
  4.6413403E+00  1.1039961E+01
  4.6414332E+00  1.1905939E+01
  4.6415257E+00  1.2038162E+01
  4.6416187E+00  1.1289711E+01
  4.6417117E+00  1.0537807E+01
  4.6418047E+00  1.0171289E+01
  4.6418972E+00  1.0090315E+01
  4.6419902E+00  9.9989729E+00
  4.6420832E+00  9.8972473E+00
  4.6421757E+00  9.8996649E+00
  4.6422687E+00  9.9314804E+00
  4.6423616E+00  9.9251347E+00
  4.6424541E+00  9.8865147E+00
  4.6425471E+00  9.9167852E+00
  4.6426401E+00  9.9361486E+00
  4.6427331E+00  9.8570442E+00
  4.6428256E+00  9.9169178E+00
  4.6429186E+00  1.0001422E+01
  4.6430116E+00  9.9122562E+00
  4.6431046E+00  9.9422245E+00
  4.6431971E+00  9.9174557E+00
  4.6432900E+00  9.8552589E+00
  4.6433830E+00  9.8668385E+00
  4.6434760E+00  9.9909163E+00
  4.6435685E+00  9.9563923E+00
  4.6436615E+00  9.9306707E+00
  4.6437545E+00  9.9651728E+00
  4.6438475E+00  1.0056227E+01
  4.6439400E+00  1.0165930E+01
  4.6440330E+00  1.0226888E+01
  4.6441259E+00  1.0089248E+01
  4.6442189E+00  1.0007452E+01
  4.6443119E+00  9.8985548E+00
  4.6444044E+00  9.9497414E+00
  4.6444974E+00  9.9769459E+00
  4.6445904E+00  9.9374866E+00
  4.6446834E+00  9.9386349E+00
  4.6447763E+00  9.9710083E+00
  4.6448689E+00  9.9732285E+00
  4.6449618E+00  1.0103243E+01
  4.6450548E+00  1.0025320E+01
  4.6451478E+00  9.9754372E+00
  4.6452408E+00  9.8676634E+00
  4.6453338E+00  9.8248215E+00
  4.6454263E+00  9.9006491E+00
  4.6455193E+00  1.0017140E+01
  4.6456122E+00  9.9331579E+00
  4.6457052E+00  9.9171906E+00
  4.6457982E+00  9.7733440E+00
  4.6458912E+00  9.7850456E+00
  4.6459842E+00  9.8236065E+00
  4.6460767E+00  9.8734846E+00
  4.6461697E+00  9.9361076E+00
  4.6462626E+00  9.9448996E+00
  4.6463556E+00  9.9668159E+00
  4.6464486E+00  9.9879560E+00
  4.6465416E+00  1.0025458E+01
  4.6466346E+00  9.9903936E+00
  4.6467276E+00  9.9949112E+00
  4.6468201E+00  9.9492397E+00
  4.6469131E+00  9.8754206E+00
  4.6470060E+00  9.7974272E+00
  4.6470990E+00  9.7793894E+00
  4.6471920E+00  9.8470001E+00
  4.6472850E+00  9.9771709E+00
  4.6473780E+00  9.9109392E+00
  4.6474710E+00  9.8187876E+00
  4.6475639E+00  9.6861362E+00
  4.6476569E+00  9.7908525E+00
  4.6477499E+00  9.9465714E+00
  4.6478429E+00  9.9289846E+00
  4.6479359E+00  9.9193563E+00
  4.6480284E+00  1.0085900E+01
  4.6481214E+00  1.0050181E+01
  4.6482143E+00  9.8376789E+00
  4.6483073E+00  9.8415575E+00
  4.6484003E+00  9.8934917E+00
  4.6484933E+00  9.7954712E+00
  4.6485863E+00  9.8775387E+00
  4.6486793E+00  9.8635769E+00
  4.6487722E+00  9.9768562E+00
  4.6488652E+00  9.8165159E+00
  4.6489582E+00  9.9988098E+00
  4.6490512E+00  1.0134517E+01
  4.6491442E+00  1.0066596E+01
  4.6492372E+00  1.0234302E+01
  4.6493301E+00  1.0460072E+01
  4.6494231E+00  1.1036702E+01
  4.6495161E+00  1.1784649E+01
  4.6496091E+00  1.1716737E+01
  4.6497021E+00  1.1116124E+01
  4.6497951E+00  1.0454782E+01
  4.6498880E+00  1.0089985E+01
  4.6499810E+00  1.0028436E+01
  4.6500740E+00  1.0009267E+01
  4.6501670E+00  1.0067258E+01
  4.6502600E+00  1.0000116E+01
  4.6503530E+00  9.9697771E+00
  4.6504464E+00  1.0049604E+01
  4.6505394E+00  1.0165816E+01
  4.6506324E+00  1.0192174E+01
  4.6507254E+00  1.0174928E+01
  4.6508183E+00  1.0109223E+01
  4.6509113E+00  1.0107444E+01
  4.6510043E+00  1.0091502E+01
  4.6510973E+00  1.0032904E+01
  4.6511903E+00  1.0101283E+01
  4.6512833E+00  1.0067857E+01
  4.6513762E+00  1.0072062E+01
  4.6514692E+00  1.0133096E+01
  4.6515622E+00  1.0279250E+01
  4.6516557E+00  1.0307489E+01
  4.6517487E+00  1.0244582E+01
  4.6518416E+00  1.0291142E+01
  4.6519346E+00  1.0418556E+01
  4.6520276E+00  1.0433491E+01
  4.6521206E+00  1.0462207E+01
  4.6522136E+00  1.0546404E+01
  4.6523066E+00  1.0699315E+01
  4.6523995E+00  1.0830727E+01
  4.6524930E+00  1.1019904E+01
  4.6525860E+00  1.1038351E+01
  4.6526790E+00  1.0943827E+01
  4.6527719E+00  1.0919117E+01
  4.6528649E+00  1.0937960E+01
  4.6529579E+00  1.1070289E+01
  4.6530509E+00  1.1136992E+01
  4.6531444E+00  1.1212559E+01
  4.6532373E+00  1.1485074E+01
  4.6533303E+00  1.1695756E+01
  4.6534233E+00  1.1766435E+01
  4.6535163E+00  1.1868176E+01
  4.6536098E+00  1.1973813E+01
  4.6537027E+00  1.2064445E+01
  4.6537957E+00  1.2193947E+01
  4.6538887E+00  1.2233695E+01
  4.6539817E+00  1.2209020E+01
  4.6540747E+00  1.2219656E+01
  4.6541681E+00  1.2148877E+01
  4.6542611E+00  1.1873499E+01
  4.6543541E+00  1.1850950E+01
  4.6544471E+00  1.1840209E+01
  4.6545405E+00  1.1867467E+01
  4.6546335E+00  1.1704567E+01
  4.6547265E+00  1.1604060E+01
  4.6548195E+00  1.1287605E+01
  4.6549125E+00  1.1415083E+01
  4.6550059E+00  1.1148662E+01
  4.6550989E+00  1.1077750E+01
  4.6551919E+00  1.1107709E+01
  4.6552849E+00  1.0974215E+01
  4.6553783E+00  1.0834069E+01
  4.6554713E+00  1.0679496E+01
  4.6555643E+00  1.0805349E+01
  4.6556578E+00  1.0736671E+01
  4.6557508E+00  1.0775887E+01
  4.6558437E+00  1.0533924E+01
  4.6559367E+00  1.0457479E+01
  4.6560302E+00  1.0317819E+01
  4.6561232E+00  1.0287523E+01
  4.6562161E+00  1.0327076E+01
  4.6563096E+00  1.0284895E+01
  4.6564026E+00  1.0093891E+01
  4.6564956E+00  1.0278982E+01
  4.6565886E+00  1.0180586E+01
  4.6566820E+00  1.0180997E+01
  4.6567750E+00  1.0145016E+01
  4.6568680E+00  9.9926128E+00
  4.6569614E+00  9.6134586E+00
  4.6570544E+00           -NaN
  4.6571474E+00           -NaN
  4.6572409E+00  1.0028028E+01
  4.6573339E+00  1.0275537E+01
  4.6574268E+00  1.0657765E+01
  4.6575203E+00  1.0887212E+01
  4.6576133E+00  1.1286736E+01
  4.6577063E+00  1.1494614E+01
  4.6577997E+00  1.1291456E+01
  4.6578927E+00  1.0652481E+01
  4.6579862E+00  1.0204416E+01
  4.6580791E+00  9.9963646E+00
  4.6581721E+00  9.8782415E+00
  4.6582656E+00  9.9466343E+00
  4.6583586E+00  1.0036877E+01
  4.6584516E+00  9.9428244E+00
  4.6585450E+00  9.9802036E+00
  4.6586380E+00  9.9661341E+00
  4.6587315E+00  9.9064627E+00
  4.6588244E+00  9.8695211E+00
  4.6589174E+00  9.9193201E+00
  4.6590109E+00  9.8670712E+00
  4.6591039E+00  9.8201723E+00
  4.6591973E+00  9.8676300E+00
  4.6592903E+00  9.9224176E+00
  4.6593833E+00  9.8673000E+00
  4.6594768E+00  9.8816767E+00
  4.6595697E+00  9.8563128E+00
  4.6596632E+00  9.8921871E+00
  4.6597562E+00  9.9233208E+00
  4.6598496E+00  9.9077253E+00
  4.6599426E+00  9.9427891E+00
  4.6600361E+00  9.9380674E+00
  4.6601291E+00  9.9292002E+00
  4.6602221E+00  9.8889475E+00
  4.6603155E+00  9.8141890E+00
  4.6604085E+00  9.6461096E+00
  4.6605020E+00  9.9674730E+00
  4.6605949E+00  1.0062073E+01
  4.6606884E+00  9.8969269E+00
  4.6607814E+00  1.0027301E+01
  4.6608748E+00  9.9205818E+00
  4.6609678E+00  9.9148750E+00
  4.6610613E+00  9.9264727E+00
  4.6611543E+00  9.8152351E+00
  4.6612477E+00  9.7727814E+00
  4.6613407E+00  9.8385859E+00
  4.6614342E+00  9.8250656E+00
  4.6615272E+00  9.8147411E+00
  4.6616206E+00  9.8630257E+00
  4.6617136E+00  9.8575430E+00
  4.6618071E+00  9.8638229E+00
  4.6619000E+00  9.8719778E+00
  4.6619935E+00  9.8567190E+00
  4.6620865E+00  9.8483028E+00
  4.6621799E+00  9.8109322E+00
  4.6622734E+00  9.8042583E+00
  4.6623664E+00  9.7931709E+00
  4.6624599E+00  9.8186960E+00
  4.6625528E+00  9.8404284E+00
  4.6626463E+00  9.8550320E+00
  4.6627393E+00  9.8363104E+00
  4.6628327E+00  9.8787851E+00
  4.6629262E+00  9.9471903E+00
  4.6630192E+00  9.9330626E+00
  4.6631126E+00  9.9063168E+00
  4.6632056E+00  9.8838272E+00
  4.6632991E+00  9.8880272E+00
  4.6633921E+00  9.8759689E+00
  4.6634855E+00  9.8814726E+00
  4.6635790E+00  9.8957520E+00
  4.6636720E+00  9.8513794E+00
  4.6637654E+00  9.8309126E+00
  4.6638584E+00  9.8527222E+00
  4.6639519E+00  9.8735075E+00
  4.6640453E+00  9.8891430E+00
  4.6641383E+00  9.9225197E+00
  4.6642318E+00  1.0019565E+01
  4.6643252E+00  1.0130439E+01
  4.6644182E+00  1.0047701E+01
  4.6645117E+00  9.9382372E+00
  4.6646051E+00  9.9290380E+00
  4.6646981E+00  9.8567533E+00
  4.6647916E+00  9.8761387E+00
  4.6648846E+00  9.8674688E+00
  4.6649780E+00  9.8703995E+00
  4.6650715E+00  9.8265219E+00
  4.6651645E+00  9.8105545E+00
  4.6652579E+00  9.9051447E+00
  4.6653514E+00  9.9228449E+00
  4.6654444E+00  9.9438372E+00
  4.6655378E+00  9.8879318E+00
  4.6656313E+00  9.8908072E+00
  4.6657248E+00  9.8900995E+00
  4.6658177E+00  9.9182577E+00
  4.6659112E+00  9.8863335E+00
  4.6660047E+00  9.8277378E+00
  4.6660976E+00  9.8228664E+00
  4.6661911E+00  9.9147358E+00
  4.6662846E+00  9.9156456E+00
  4.6663775E+00  9.8999796E+00
  4.6664710E+00  9.8989286E+00
  4.6665645E+00  9.9400406E+00
  4.6666579E+00  9.9540939E+00
  4.6667509E+00  9.9551792E+00
  4.6668444E+00  9.8788319E+00
  4.6669378E+00  9.8525391E+00
  4.6670313E+00  9.9048996E+00
  4.6671243E+00  9.9479656E+00
  4.6672177E+00  9.9964685E+00
  4.6673112E+00  9.9775705E+00
  4.6674047E+00  9.8749990E+00
  4.6674976E+00  9.8875170E+00
  4.6675911E+00  9.9602394E+00
  4.6676846E+00  1.0086549E+01
  4.6677780E+00  1.0087872E+01
  4.6678715E+00  9.9865980E+00
  4.6679645E+00  9.9275951E+00
  4.6680579E+00  9.9009275E+00
  4.6681514E+00  9.9001541E+00
  4.6682448E+00  9.8729849E+00
  4.6683378E+00  9.8502712E+00
  4.6684313E+00  9.8699512E+00
  4.6685247E+00  9.8621035E+00
  4.6686182E+00  9.8784552E+00
  4.6687117E+00  9.8523884E+00
  4.6688051E+00  9.8989973E+00
  4.6688981E+00  9.9370651E+00
  4.6689916E+00  9.9209080E+00
  4.6690850E+00  9.8716784E+00
  4.6691785E+00  9.9111824E+00
  4.6692719E+00  9.8909130E+00
  4.6693654E+00  9.8403330E+00
  4.6694584E+00  9.8656206E+00
  4.6695518E+00  9.8864326E+00
  4.6696453E+00  9.8718023E+00
  4.6697388E+00  9.8829947E+00
  4.6698322E+00  9.8686523E+00
  4.6699257E+00  9.8918524E+00
  4.6700191E+00  9.9513206E+00
  4.6701121E+00  9.9425058E+00
  4.6702056E+00  9.9273653E+00
  4.6702991E+00  9.9745436E+00
  4.6703925E+00  9.9545383E+00
  4.6704860E+00  9.9086847E+00
  4.6705794E+00  9.9311123E+00
  4.6706729E+00  1.0007475E+01
  4.6707664E+00  1.0009899E+01
  4.6708598E+00  1.0044752E+01
  4.6709528E+00  1.0087379E+01
  4.6710463E+00  1.0129047E+01
  4.6711397E+00  1.0198918E+01
  4.6712332E+00  1.0306085E+01
  4.6713266E+00  1.0375676E+01
  4.6714201E+00  1.0337883E+01
  4.6715136E+00  1.0262486E+01
  4.6716070E+00  1.0216503E+01
  4.6717005E+00  1.0237867E+01
  4.6717939E+00  1.0275018E+01
  4.6718874E+00  1.0309110E+01
  4.6719809E+00  1.0264485E+01
  4.6720743E+00  1.0348867E+01
  4.6721678E+00  1.0357382E+01
  4.6722612E+00  1.0394008E+01
  4.6723547E+00  1.0423430E+01
  4.6724482E+00  1.0411526E+01
  4.6725416E+00  1.0416636E+01
  4.6726351E+00  1.0513729E+01
  4.6727285E+00  1.0447540E+01
  4.6728215E+00  1.0379404E+01
  4.6729150E+00  1.0420676E+01
  4.6730084E+00  1.0443435E+01
  4.6731019E+00  1.0362009E+01
  4.6731954E+00  1.0377284E+01
  4.6732888E+00  1.0385633E+01
  4.6733828E+00  1.0355572E+01
  4.6734762E+00  1.0268987E+01
  4.6735697E+00  1.0433360E+01
  4.6736631E+00  1.0518272E+01
  4.6737566E+00  1.0337215E+01
  4.6738501E+00  1.0282986E+01
  4.6739435E+00  1.0203739E+01
  4.6740370E+00  1.0292013E+01
  4.6741304E+00  1.0525427E+01
  4.6742239E+00  1.1111500E+01
  4.6743174E+00  1.1526006E+01
  4.6744108E+00  1.1549047E+01
  4.6745043E+00  1.1061079E+01
  4.6745977E+00  1.0361266E+01
  4.6746912E+00  1.0040652E+01
  4.6747847E+00  9.9629879E+00
  4.6748781E+00  9.9604063E+00
  4.6749716E+00  9.9264669E+00
  4.6750650E+00  9.8704176E+00
  4.6751585E+00  9.9271049E+00
  4.6752524E+00  9.9558725E+00
  4.6753459E+00  9.9914732E+00
  4.6754394E+00  1.0121496E+01
  4.6755328E+00  1.0140637E+01
  4.6756263E+00  1.0056180E+01
  4.6757197E+00  9.9455843E+00
  4.6758132E+00  9.8823490E+00
  4.6759067E+00  9.8861713E+00
  4.6760001E+00  9.9524183E+00
  4.6760941E+00  9.8916054E+00
  4.6761875E+00  9.8782034E+00
  4.6762810E+00  9.7712326E+00
  4.6763744E+00  9.9556999E+00
  4.6764679E+00  1.0098567E+01
  4.6765614E+00  1.0165792E+01
  4.6766548E+00  9.9882746E+00
  4.6767488E+00  9.8015661E+00
  4.6768422E+00  9.8139458E+00
  4.6769357E+00  9.8726273E+00
  4.6770291E+00  9.8413763E+00
  4.6771226E+00  9.7306023E+00
  4.6772161E+00  9.7318001E+00
  4.6773100E+00  9.7575741E+00
  4.6774035E+00  9.7968025E+00
  4.6774969E+00  9.7429743E+00
