        4651           2          21
Mon Feb 23 16:00:45 2009
nirspec_hd144432s_glue.dat

Full Nirspec spectrum of hd144432s, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
done

Included data files, index, atm. transm cutoff, scale factor:
hd144432s_coice_jul02.dat 1 0.600000 1.20327
hd144432s_coice_apr05.dat 2 0.300000 1.00016
hd144432s_coice+_apr05.dat 2 0.500000 0.820131
hd144432s_cop_apr05.dat 3 0.400000 0.604650
hd144432s_cop+_apr05.dat 3 0.600000 0.577281

     Wavelength     Flux
  4.6498713E+00  2.2733560E+00
  4.6499643E+00  2.2818778E+00
  4.6500573E+00  2.2908335E+00
  4.6501503E+00  2.3075497E+00
  4.6502433E+00  2.2968202E+00
  4.6503363E+00  2.2873912E+00
  4.6504292E+00  2.2956893E+00
  4.6505222E+00  2.2991850E+00
  4.6506152E+00  2.2968411E+00
  4.6507087E+00  2.3081210E+00
  4.6508017E+00  2.2741818E+00
  4.6508946E+00  2.2876513E+00
  4.6509876E+00  2.3009026E+00
  4.6510806E+00  2.3191051E+00
  4.6511736E+00  2.3146582E+00
  4.6512666E+00  2.3302271E+00
  4.6513596E+00  2.3358185E+00
  4.6514525E+00  2.3213298E+00
  4.6515455E+00  2.3730006E+00
  4.6516385E+00  2.3407903E+00
  4.6517315E+00  2.3462596E+00
  4.6518250E+00  2.3997138E+00
  4.6519179E+00  2.4341934E+00
  4.6520109E+00  2.4150362E+00
  4.6521039E+00  2.4405046E+00
  4.6521969E+00  2.4403305E+00
  4.6522899E+00  2.4481299E+00
  4.6523829E+00  2.4713240E+00
  4.6524758E+00  2.4557967E+00
  4.6525693E+00  2.4459479E+00
  4.6526623E+00  2.4757123E+00
  4.6527553E+00  2.4904990E+00
  4.6528482E+00  2.5145192E+00
  4.6529412E+00  2.5170822E+00
  4.6530342E+00  2.5080175E+00
  4.6531272E+00  2.5178490E+00
  4.6532207E+00  2.5209286E+00
  4.6533136E+00  2.5213177E+00
  4.6534066E+00  2.5201192E+00
  4.6534996E+00  2.5452547E+00
  4.6535926E+00  2.5464396E+00
  4.6536860E+00  2.5291510E+00
  4.6537790E+00  2.5019228E+00
  4.6538720E+00  2.4817955E+00
  4.6539650E+00  2.4867973E+00
  4.6540580E+00  2.4868958E+00
  4.6541514E+00  2.4842632E+00
  4.6542444E+00  2.4787462E+00
  4.6543374E+00  2.4427013E+00
  4.6544304E+00  2.4337804E+00
  4.6545234E+00  2.4163072E+00
  4.6546168E+00  2.4092300E+00
  4.6547098E+00  2.3872190E+00
  4.6548028E+00  2.3821979E+00
  4.6548958E+00  2.3870075E+00
  4.6549892E+00  2.3458681E+00
  4.6550822E+00  2.3488345E+00
  4.6551752E+00  2.3499403E+00
  4.6552682E+00  2.3118844E+00
  4.6553617E+00  2.3098476E+00
  4.6554546E+00  2.3291364E+00
  4.6555476E+00  2.3255336E+00
  4.6556406E+00  2.3514357E+00
  4.6557341E+00  2.3125215E+00
  4.6558270E+00  2.2971072E+00
  4.6559200E+00  2.3166425E+00
  4.6560130E+00  2.3177767E+00
  4.6561065E+00  2.3116066E+00
  4.6561995E+00  2.2311699E+00
  4.6562924E+00  2.2235079E+00
  4.6563859E+00  2.2177615E+00
  4.6564789E+00  2.2213995E+00
  4.6565719E+00  2.2025867E+00
  4.6566653E+00  2.2111316E+00
  4.6567583E+00  2.2497268E+00
  4.6568513E+00  2.2973602E+00
  4.6569448E+00  2.2544694E+00
  4.6570377E+00  2.2289588E+00
  4.6571307E+00  2.3194833E+00
  4.6572237E+00  2.4081068E+00
  4.6573172E+00  2.4135919E+00
  4.6574101E+00  2.4210441E+00
  4.6575036E+00  2.3739574E+00
  4.6575966E+00  2.4030242E+00
  4.6576896E+00  2.3708911E+00
  4.6577830E+00  2.3458574E+00
  4.6578760E+00  2.2140982E+00
  4.6579690E+00  2.2226665E+00
  4.6580625E+00  2.2401254E+00
  4.6581554E+00  2.1915374E+00
  4.6582484E+00  2.1827989E+00
  4.6583419E+00  2.1998568E+00
  4.6584349E+00  2.1731725E+00
  4.6585283E+00  2.2091904E+00
  4.6586213E+00  2.2283788E+00
  4.6587143E+00  2.2003055E+00
  4.6588078E+00  2.2067246E+00
  4.6589007E+00  2.2302120E+00
  4.6589942E+00  2.2171404E+00
  4.6590872E+00  2.2274814E+00
  4.6591802E+00  2.2009509E+00
  4.6592736E+00  2.1584752E+00
  4.6593666E+00  2.1925476E+00
  4.6594601E+00  2.1998210E+00
  4.6595531E+00  2.1797397E+00
  4.6596465E+00  2.2031710E+00
  4.6597395E+00  2.2351091E+00
  4.6598325E+00  2.2104294E+00
  4.6599259E+00  2.2172942E+00
  4.6600189E+00  2.2284889E+00
  4.6601124E+00  2.1826091E+00
  4.6602054E+00  2.1758335E+00
  4.6602988E+00  2.1975744E+00
  4.6603918E+00  2.1505141E+00
  4.6604853E+00  2.1520400E+00
  4.6605783E+00  2.1509643E+00
  4.6606717E+00  2.1568775E+00
  4.6607647E+00  2.1629546E+00
  4.6608582E+00  2.1372836E+00
  4.6609511E+00  2.1670508E+00
  4.6610446E+00  2.1918771E+00
  4.6611376E+00  2.1702931E+00
  4.6612310E+00  2.1517248E+00
  4.6613240E+00  2.1822922E+00
  4.6614175E+00  2.2265179E+00
  4.6615105E+00  2.2276981E+00
  4.6616039E+00  2.2110980E+00
  4.6616969E+00  2.2162576E+00
  4.6617904E+00  2.2003899E+00
  4.6618834E+00  2.2024448E+00
  4.6619768E+00  2.2037101E+00
  4.6620698E+00  2.1732073E+00
  4.6621633E+00  2.1827567E+00
  4.6622562E+00  2.1962821E+00
  4.6623497E+00  2.1826279E+00
  4.6624427E+00  2.2225926E+00
  4.6625361E+00  2.2192764E+00
  4.6626296E+00  2.1971457E+00
  4.6627226E+00  2.1934583E+00
  4.6628160E+00  2.2075348E+00
  4.6629090E+00  2.1991532E+00
  4.6630025E+00  2.1880448E+00
  4.6630955E+00  2.1878231E+00
  4.6631889E+00  2.1819839E+00
  4.6632824E+00  2.2096448E+00
  4.6633754E+00  2.2118261E+00
  4.6634688E+00  2.1929393E+00
  4.6635618E+00  2.2080743E+00
  4.6636553E+00  2.2165883E+00
  4.6637487E+00  2.2137668E+00
  4.6638417E+00  2.2381415E+00
  4.6639352E+00  2.2366214E+00
  4.6640282E+00  2.2316306E+00
  4.6641216E+00  2.2324281E+00
  4.6642151E+00  2.2446127E+00
  4.6643081E+00  2.2107370E+00
  4.6644015E+00  2.1875103E+00
  4.6644950E+00  2.2247484E+00
  4.6645880E+00  2.2239156E+00
  4.6646814E+00  2.2271013E+00
  4.6647749E+00  2.2209606E+00
  4.6648679E+00  2.1938276E+00
  4.6649613E+00  2.1866679E+00
  4.6650548E+00  2.1894016E+00
  4.6651478E+00  2.1882632E+00
  4.6652412E+00  2.1739492E+00
  4.6653347E+00  2.2159951E+00
  4.6654277E+00  2.2185447E+00
  4.6655211E+00  2.1936288E+00
  4.6656146E+00  2.1951277E+00
  4.6657076E+00  2.2074981E+00
  4.6658010E+00  2.2039378E+00
  4.6658945E+00  2.1923981E+00
  4.6659875E+00  2.2138186E+00
  4.6660810E+00  2.1932251E+00
  4.6661744E+00  2.1813612E+00
  4.6662674E+00  2.2169704E+00
  4.6663609E+00  2.1995111E+00
  4.6664543E+00  2.1894443E+00
  4.6665478E+00  2.1870449E+00
  4.6666408E+00  2.1834743E+00
  4.6667342E+00  2.1775048E+00
  4.6668277E+00  2.1897578E+00
  4.6669211E+00  2.2001617E+00
  4.6670141E+00  2.1844385E+00
  4.6671076E+00  2.2052851E+00
  4.6672010E+00  2.1852999E+00
  4.6672945E+00  2.1849973E+00
  4.6673875E+00  2.1930146E+00
  4.6674809E+00  2.2067394E+00
  4.6675744E+00  2.1851871E+00
  4.6676679E+00  2.1661985E+00
  4.6677608E+00  2.2090876E+00
  4.6678543E+00  2.1996531E+00
  4.6679478E+00  2.1764367E+00
  4.6680412E+00  2.1674988E+00
  4.6681347E+00  2.1733994E+00
  4.6682277E+00  2.1695368E+00
  4.6683211E+00  2.1741350E+00
  4.6684146E+00  2.1704621E+00
  4.6685081E+00  2.1741703E+00
  4.6686015E+00  2.2212865E+00
  4.6686945E+00  2.2157674E+00
  4.6687880E+00  2.2027583E+00
  4.6688814E+00  2.1788628E+00
  4.6689749E+00  2.2089536E+00
  4.6690683E+00  2.1953175E+00
  4.6691618E+00  2.1939218E+00
  4.6692548E+00  2.1972001E+00
  4.6693482E+00  2.1939254E+00
  4.6694417E+00  2.2154150E+00
  4.6695352E+00  2.2092960E+00
  4.6696286E+00  2.1931300E+00
  4.6697221E+00  2.2012897E+00
  4.6698155E+00  2.1849487E+00
  4.6699085E+00  2.1961949E+00
  4.6700020E+00  2.1926169E+00
  4.6700954E+00  2.1924613E+00
  4.6701889E+00  2.2086303E+00
  4.6702824E+00  2.2225552E+00
  4.6703758E+00  2.2331800E+00
  4.6704693E+00  2.2434056E+00
  4.6705627E+00  2.2591293E+00
  4.6706557E+00  2.2469993E+00
  4.6707492E+00  2.2316303E+00
  4.6708426E+00  2.2629333E+00
  4.6709361E+00  2.2488861E+00
  4.6710296E+00  2.2416878E+00
  4.6711230E+00  2.2435873E+00
  4.6712165E+00  2.2271924E+00
  4.6713099E+00  2.2459819E+00
  4.6714034E+00  2.2382808E+00
  4.6714969E+00  2.2450445E+00
  4.6715903E+00  2.2529690E+00
  4.6716838E+00  2.2481725E+00
  4.6717772E+00  2.2367356E+00
  4.6718702E+00  2.2456889E+00
  4.6719637E+00  2.2563961E+00
  4.6720572E+00  2.2421346E+00
  4.6721506E+00  2.2494504E+00
  4.6722441E+00  2.2645864E+00
  4.6723375E+00  2.2461569E+00
  4.6724310E+00  2.2206316E+00
  4.6725245E+00  2.2148831E+00
  4.6726179E+00  2.2500842E+00
  4.6727114E+00  2.2309892E+00
  4.6728048E+00  2.2213650E+00
  4.6728983E+00  2.1883893E+00
  4.6729918E+00  2.2090309E+00
  4.6730852E+00  2.2244360E+00
  4.6731787E+00  2.2215710E+00
  4.6732721E+00  2.2324920E+00
  4.6733656E+00  2.2484291E+00
  4.6734591E+00  2.2267294E+00
  4.6735525E+00  2.2114499E+00
  4.6736460E+00  2.2162375E+00
  4.6737394E+00  2.2496052E+00
  4.6738329E+00  2.3182931E+00
  4.6739264E+00  2.3808947E+00
  4.6740198E+00  2.3739851E+00
  4.6741133E+00  2.3511407E+00
  4.6742067E+00  2.3623903E+00
  4.6743007E+00  2.3157828E+00
  4.6743941E+00  2.2784131E+00
  4.6744876E+00  2.2117126E+00
  4.6745811E+00  2.1829979E+00
  4.6746745E+00  2.1719530E+00
  4.6747680E+00  2.1874239E+00
  4.6748614E+00  2.2071564E+00
  4.6749549E+00  2.1965747E+00
  4.6750484E+00  2.2035873E+00
  4.6751418E+00  2.2030470E+00
  4.6752353E+00  2.2203074E+00
  4.6753287E+00  2.2134621E+00
  4.6754222E+00  2.2102714E+00
  4.6755161E+00  2.1901543E+00
  4.6756096E+00  2.1878078E+00
  4.6757030E+00  2.1866903E+00
  4.6757965E+00  2.2029212E+00
  4.6758900E+00  2.1976538E+00
  4.6759834E+00  2.1822927E+00
  4.6760769E+00  2.1756797E+00
  4.6761703E+00  2.1753979E+00
  4.6762638E+00  2.1727812E+00
  4.6763577E+00  2.1602137E+00
  4.6764512E+00  2.1641412E+00
  4.6765447E+00  2.1278617E+00
  4.6766381E+00  2.1457829E+00
  4.6767316E+00  2.1885726E+00
  4.6768250E+00  2.1668427E+00
  4.6769190E+00  2.1827455E+00
  4.6770124E+00  2.1804616E+00
  4.6771059E+00  2.1867335E+00
  4.6771994E+00  2.2029624E+00
  4.6772928E+00  2.2025590E+00
  4.6773863E+00  2.1916595E+00
  4.6774802E+00  2.1857615E+00
  4.6775737E+00  2.1872606E+00
  4.6776671E+00  2.1816609E+00
  4.6777606E+00  2.1771913E+00
  4.6778541E+00  2.1861370E+00
  4.6779480E+00  2.2018619E+00
  4.6780415E+00  2.2152960E+00
  4.6781349E+00  2.2280874E+00
  4.6782284E+00  2.2067990E+00
  4.6783218E+00  2.1746125E+00
  4.6784158E+00  2.1730409E+00
  4.6785092E+00  2.1677270E+00
  4.6786027E+00  2.1517563E+00
  4.6786962E+00  2.1497076E+00
  4.6787901E+00  2.1457427E+00
  4.6788836E+00  2.1428814E+00
  4.6789770E+00  2.1438506E+00
  4.6790705E+00  2.1564083E+00
  4.6791644E+00  2.1574962E+00
  4.6792579E+00  2.2118328E+00
  4.6793513E+00  2.2195694E+00
  4.6794448E+00  2.2096832E+00
  4.6795387E+00  2.1864705E+00
  4.6796322E+00  2.1791751E+00
  4.6797256E+00  2.1583042E+00
  4.6798191E+00  2.1534956E+00
  4.6799130E+00  2.1570752E+00
  4.6800065E+00  2.1754158E+00
  4.6801000E+00  2.1847348E+00
  4.6801939E+00  2.2089822E+00
  4.6802874E+00  2.2052739E+00
  4.6803808E+00  2.1977127E+00
  4.6804748E+00  2.1723037E+00
  4.6805682E+00  2.1751502E+00
  4.6806617E+00  2.1676140E+00
  4.6807551E+00  2.1653373E+00
  4.6808491E+00  2.1718478E+00
  4.6809425E+00  2.1738012E+00
  4.6810360E+00  2.1649961E+00
  4.6811299E+00  2.1613929E+00
  4.6812234E+00  2.1459520E+00
  4.6813169E+00  2.1138792E+00
  4.6814108E+00  2.1198654E+00
  4.6815042E+00  2.1561534E+00
  4.6815982E+00  2.2025371E+00
  4.6816916E+00  2.2013595E+00
  4.6817851E+00  2.2252500E+00
  4.6818790E+00  2.2188637E+00
  4.6819725E+00  2.2080607E+00
  4.6820660E+00  2.2177408E+00
  4.6821599E+00  2.2306263E+00
  4.6822534E+00  2.2734680E+00
  4.6823473E+00  2.3418992E+00
  4.6824408E+00  2.3672130E+00
  4.6825342E+00  2.3951077E+00
  4.6826282E+00  2.3657379E+00
  4.6827216E+00  2.3098779E+00
  4.6828156E+00  2.2816694E+00
  4.6829090E+00  2.2669897E+00
  4.6830025E+00  2.2800608E+00
  4.6830964E+00  2.2637193E+00
  4.6831899E+00  2.2285261E+00
  4.6832838E+00  2.2382500E+00
  4.6833773E+00  2.2316451E+00
  4.6834707E+00  2.1938646E+00
  4.6835647E+00  2.2274809E+00
  4.6836581E+00  2.2099380E+00
  4.6837521E+00  2.2207031E+00
  4.6838455E+00  2.2000220E+00
  4.6839395E+00  2.1917782E+00
  4.6840329E+00  2.2042563E+00
  4.6841269E+00  2.2177589E+00
  4.6842203E+00  2.2186522E+00
  4.6843143E+00  2.2027874E+00
  4.6844077E+00  2.2139192E+00
  4.6845016E+00  2.1928971E+00
  4.6845951E+00  2.2033055E+00
  4.6846886E+00  2.1984408E+00
  4.6847825E+00  2.2001469E+00
  4.6848760E+00  2.2115834E+00
  4.6849699E+00  2.2059879E+00
  4.6850634E+00  2.2287989E+00
  4.6851573E+00  2.2495694E+00
  4.6852508E+00  2.2532806E+00
  4.6853447E+00  2.2638721E+00
  4.6854386E+00  2.2572761E+00
  4.6855321E+00  2.2260873E+00
  4.6856260E+00  2.1979249E+00
  4.6857195E+00  2.2057247E+00
  4.6858134E+00  2.2147248E+00
  4.6859069E+00  2.2154205E+00
  4.6860008E+00  2.2125578E+00
  4.6860943E+00  2.1830020E+00
  4.6861882E+00  2.2202652E+00
  4.6862817E+00  2.2067375E+00
  4.6863756E+00  2.1873622E+00
  4.6864691E+00  2.2158689E+00
  4.6865630E+00  2.1906705E+00
  4.6866570E+00  2.1954715E+00
  4.6867504E+00  2.2036524E+00
  4.6868443E+00  2.1860929E+00
  4.6869378E+00  2.1855409E+00
  4.6870317E+00  2.1995981E+00
  4.6871257E+00  2.2148654E+00
  4.6872191E+00  2.2170494E+00
  4.6873131E+00  2.2099171E+00
  4.6874065E+00  2.2228980E+00
  4.6875005E+00  2.2258663E+00
  4.6875944E+00  2.2148015E+00
  4.6876879E+00  2.2061348E+00
  4.6877818E+00  2.2101779E+00
  4.6878753E+00  2.2010968E+00
  4.6879692E+00  2.1930873E+00
  4.6880631E+00  2.2007396E+00
  4.6881566E+00  2.2024410E+00
  4.6882505E+00  2.2039733E+00
  4.6883445E+00  2.2122042E+00
  4.6884379E+00  2.2130644E+00
  4.6885319E+00  2.2126105E+00
  4.6886253E+00  2.2320054E+00
  4.6887193E+00  2.2173972E+00
  4.6888132E+00  2.2144406E+00
  4.6889067E+00  2.2002015E+00
  4.6890006E+00  2.2019143E+00
  4.6890945E+00  2.2191615E+00
  4.6891880E+00  2.2066042E+00
  4.6892819E+00  2.2166185E+00
  4.6893759E+00  2.2197289E+00
  4.6894698E+00  2.1960962E+00
  4.6895633E+00  2.2087224E+00
  4.6896572E+00  2.2204642E+00
  4.6897511E+00  2.2047777E+00
  4.6898446E+00  2.2224801E+00
  4.6899385E+00  2.2098918E+00
  4.6900325E+00  2.2124813E+00
  4.6901259E+00  2.2141950E+00
  4.6902199E+00  2.2143140E+00
  4.6903138E+00  2.2190065E+00
  4.6904078E+00  2.2168386E+00
  4.6905012E+00  2.2032862E+00
  4.6905951E+00  2.2154074E+00
  4.6906891E+00  2.2498758E+00
  4.6907830E+00  2.2796600E+00
  4.6908765E+00  2.3519857E+00
  4.6909704E+00  2.4272194E+00
  4.6910644E+00  2.3679776E+00
  4.6911583E+00  2.3768284E+00
  4.6912518E+00  2.3608398E+00
  4.6913457E+00  2.3155622E+00
  4.6914396E+00  2.3168480E+00
  4.6915336E+00  2.2704048E+00
  4.6916270E+00  2.2405005E+00
  4.6917210E+00  2.2866671E+00
  4.6918149E+00  2.2159231E+00
  4.6919088E+00  2.2054887E+00
  4.6920028E+00  2.2102170E+00
  4.6920962E+00  2.1981068E+00
  4.6921902E+00  2.2187924E+00
  4.6922841E+00  2.2149470E+00
  4.6923780E+00  2.2434804E+00
  4.6924720E+00  2.2288048E+00
  4.6925654E+00  2.2657065E+00
  4.6926594E+00  2.2562602E+00
  4.6927533E+00  2.2184732E+00
  4.6928473E+00  2.2024803E+00
  4.6929412E+00  2.2203927E+00
  4.6930351E+00  2.2350066E+00
  4.6931286E+00  2.2378008E+00
  4.6932225E+00  2.2133770E+00
  4.6933165E+00  2.2096698E+00
  4.6934104E+00  2.2146864E+00
  4.6935043E+00  2.1956573E+00
  4.6935983E+00  2.2149348E+00
  4.6936917E+00  2.2182617E+00
  4.6937857E+00  2.2007742E+00
  4.6938796E+00  2.2169023E+00
  4.6939735E+00  2.2248220E+00
  4.6940675E+00  2.2117243E+00
  4.6941614E+00  2.2079844E+00
  4.6942554E+00  2.2092881E+00
  4.6943493E+00  2.2024493E+00
  4.6944432E+00  2.2074997E+00
  4.6945367E+00  2.2030621E+00
  4.6946306E+00  2.2063615E+00
  4.6947246E+00  2.2040067E+00
  4.6948185E+00  2.2057278E+00
  4.6949124E+00  2.2374327E+00
  4.6950064E+00  2.2537794E+00
  4.6951003E+00  2.2344062E+00
  4.6951942E+00  2.2181323E+00
  4.6952882E+00  2.2285302E+00
  4.6953821E+00  2.2425747E+00
  4.6954761E+00  2.2176042E+00
  4.6955700E+00  2.1195989E+00
  4.6956639E+00  2.0557497E+00
  4.6957574E+00  2.1205766E+00
  4.6958513E+00  2.1855226E+00
  4.6959453E+00  2.2139192E+00
  4.6960392E+00  2.1883667E+00
  4.6961331E+00  2.2256436E+00
  4.6962271E+00  2.2209318E+00
  4.6963210E+00  2.2260213E+00
  4.6964149E+00  2.2064285E+00
  4.6965089E+00  2.1721253E+00
  4.6966028E+00  2.2087934E+00
  4.6966968E+00  2.2282047E+00
  4.6967907E+00  2.2133656E+00
  4.6968846E+00  2.1670551E+00
  4.6969786E+00  2.1639786E+00
  4.6970725E+00  2.2105503E+00
  4.6971664E+00  2.2305591E+00
  4.6972604E+00  2.1986578E+00
  4.6973543E+00  2.2051868E+00
  4.6974483E+00  2.2081466E+00
  4.6975422E+00  2.2076015E+00
  4.6976361E+00  2.2201729E+00
  4.6977301E+00  2.2046340E+00
  4.6978240E+00  2.1968806E+00
  4.6979179E+00  2.1678596E+00
  4.6980119E+00  2.2025709E+00
  4.6981063E+00  2.2387667E+00
  4.6982002E+00  2.2059627E+00
  4.6982942E+00  2.1874230E+00
  4.6983881E+00  2.1873226E+00
  4.6984820E+00  2.2040632E+00
  4.6985760E+00  2.1880999E+00
  4.6986699E+00  2.2235310E+00
  4.6987638E+00  2.2021630E+00
  4.6988578E+00  2.1737211E+00
  4.6989517E+00  2.2115097E+00
  4.6990457E+00  2.2128427E+00
  4.6991396E+00  2.2099068E+00
  4.6992335E+00  2.2048140E+00
  4.6993279E+00  2.2427912E+00
  4.6994219E+00  2.2671070E+00
  4.6995158E+00  2.3431270E+00
  4.6996098E+00  2.3901718E+00
  4.6997037E+00  2.3728025E+00
  4.6997976E+00  2.3746471E+00
  4.6998916E+00  2.3707173E+00
  4.6999855E+00  2.3581948E+00
  4.7000794E+00  2.2576694E+00
  4.7001739E+00  2.1833365E+00
  4.7002678E+00  2.1271529E+00
  4.7003617E+00  2.1372471E+00
  4.7004557E+00  2.2689433E+00
  4.7005496E+00  2.2452796E+00
  4.7006435E+00  2.1937160E+00
  4.7007375E+00  2.1730928E+00
  4.7008319E+00  2.2014081E+00
  4.7009258E+00  2.2473879E+00
  4.7010198E+00  2.1916215E+00
  4.7011137E+00  2.1081631E+00
  4.7012076E+00  2.1522932E+00
  4.7013021E+00  2.1592159E+00
  4.7013960E+00  2.1725793E+00
  4.7014899E+00  2.2048111E+00
  4.7015839E+00  2.1903942E+00
  4.7016778E+00  2.1624446E+00
  4.7017722E+00  2.1908109E+00
  4.7018661E+00  2.2344198E+00
  4.7019601E+00  2.2435789E+00
  4.7020540E+00  2.1775732E+00
  4.7021480E+00  2.1521115E+00
  4.7022424E+00  2.1761372E+00
  4.7023363E+00  2.1685658E+00
  4.7024302E+00  2.1596472E+00
  4.7025242E+00  2.1829629E+00
  4.7026186E+00  2.1847558E+00
  4.7027125E+00  2.1846185E+00
  4.7028065E+00  2.1700387E+00
  4.7029004E+00  2.1832328E+00
  4.7029943E+00  2.2052469E+00
  4.7030888E+00  2.1698565E+00
  4.7031827E+00  2.1168566E+00
  4.7032766E+00  2.1415975E+00
  4.7033710E+00  2.1325552E+00
  4.7034650E+00  2.1685827E+00
  4.7035589E+00  2.1721451E+00
  4.7036529E+00  2.1853356E+00
  4.7037473E+00  2.1629553E+00
  4.7038412E+00  2.1697369E+00
  4.7039351E+00  2.1765213E+00
  4.7040296E+00  2.1970661E+00
  4.7041235E+00  2.2019708E+00
  4.7042174E+00  2.1850443E+00
  4.7043114E+00  2.1920369E+00
  4.7044058E+00  2.1811845E+00
  4.7044997E+00  2.1424370E+00
  4.7045937E+00  2.1485734E+00
  4.7046881E+00  2.1517096E+00
  4.7047820E+00  2.1560283E+00
  4.7048759E+00  2.1876996E+00
  4.7049704E+00  2.1634386E+00
  4.7050643E+00  2.1606064E+00
  4.7051582E+00  2.1921728E+00
  4.7052526E+00  2.2350445E+00
  4.7053466E+00  2.1336932E+00
  4.7054405E+00  2.1389055E+00
  4.7055349E+00  2.1726363E+00
  4.7056289E+00  2.1637073E+00
  4.7057233E+00  2.1853840E+00
  4.7058172E+00  2.1748550E+00
  4.7059112E+00  2.1216333E+00
  4.7060056E+00  2.1830046E+00
  4.7060995E+00  2.1675825E+00
  4.7061934E+00  2.1433601E+00
  4.7062879E+00  2.1680880E+00
  4.7063818E+00  2.1716433E+00
  4.7064762E+00  2.1903985E+00
  4.7065701E+00  2.1941442E+00
  4.7066641E+00  2.1659839E+00
  4.7067585E+00  2.1552200E+00
  4.7068524E+00  2.1660745E+00
  4.7069468E+00  2.1798825E+00
  4.7070408E+00  2.2037292E+00
  4.7071352E+00  2.2917089E+00
  4.7072291E+00  2.2906804E+00
  4.7073231E+00  2.2656322E+00
  4.7074175E+00  2.1776211E+00
  4.7075114E+00  2.1913805E+00
  4.7076058E+00  2.1702254E+00
  4.7076998E+00  2.1343887E+00
  4.7077942E+00  2.1173337E+00
  4.7078881E+00  2.1683683E+00
  4.7079825E+00  2.1621065E+00
  4.7080765E+00  2.2060876E+00
  4.7081709E+00  2.2705433E+00
  4.7082648E+00  2.3017485E+00
  4.7083588E+00  2.3377118E+00
  4.7084532E+00  2.4226086E+00
  4.7085471E+00  2.4682834E+00
  4.7086415E+00  2.4164183E+00
  4.7087355E+00  2.3946264E+00
  4.7088299E+00  2.2947340E+00
  4.7089238E+00  2.2448814E+00
  4.7090182E+00  2.2000504E+00
  4.7091122E+00  2.1691096E+00
  4.7092066E+00  2.1397755E+00
  4.7093005E+00  2.2273266E+00
  4.7093949E+00  2.2183607E+00
  4.7094893E+00  2.1848919E+00
  4.7095833E+00  2.1913216E+00
  4.7096777E+00  2.2080467E+00
  4.7097716E+00  2.2139614E+00
  4.7098660E+00  2.1428645E+00
  4.7099600E+00  2.1718974E+00
  4.7100544E+00  2.1719174E+00
  4.7101483E+00  2.1453362E+00
  4.7102427E+00  2.1544957E+00
  4.7103367E+00  2.1468658E+00
  4.7104311E+00  2.1365957E+00
  4.7105255E+00  2.1344151E+00
  4.7106194E+00  2.1427686E+00
  4.7107139E+00  2.1213346E+00
  4.7108078E+00  2.1269221E+00
  4.7109022E+00  2.1498601E+00
  4.7109966E+00  2.1611443E+00
  4.7110906E+00  2.1254904E+00
  4.7111850E+00  2.1524663E+00
  4.7112789E+00  2.1758754E+00
  4.7113733E+00  2.1655550E+00
  4.7114677E+00  2.1781662E+00
  4.7115617E+00  2.1837575E+00
  4.7116561E+00  2.1526575E+00
  4.7117500E+00  2.1247253E+00
