        4651           2          24
Thu Aug 28 19:59:29 2008
nirspec_uxtau_glue.dat

Full Nirspec spectrum of uxtau, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
 

Included data files, index, atm. transm cutoff, scale factor:
uxtau_coice_dec06.dat 1 0.600000 1.37844
uxtau_coice+_dec06.dat 1 0.600000 1.44736
uxtau_cop_dec06.dat 2 0.700000 1.03596
uxtau_cop+_dec06.dat 2 0.600000 1.10996
uxtau_coice_oct07.dat 3 0.500000 0.669712
uxtau_coice+_oct07.dat 3 0.500000 0.703198
uxtau_cop_oct07.dat 4 0.600000 0.925092
uxtau_cop+_oct07.dat 4 0.600000 1.03837

     Wavelength     Flux
  4.6501760E+00  4.0739974E-01
  4.6502690E+00  4.1952842E-01
  4.6503620E+00  4.3038929E-01
  4.6504550E+00  4.2201316E-01
  4.6505480E+00  4.3085843E-01
  4.6506410E+00  4.4041806E-01
  4.6507339E+00  4.3914694E-01
  4.6508269E+00  4.4262916E-01
  4.6509199E+00  4.3450481E-01
  4.6510134E+00  4.2640877E-01
  4.6511064E+00  4.3117872E-01
  4.6511993E+00  4.3358406E-01
  4.6512923E+00  4.3485874E-01
  4.6513853E+00  4.4224676E-01
  4.6514783E+00  4.3918055E-01
  4.6515713E+00  4.4000125E-01
  4.6516643E+00  4.3761036E-01
  4.6517572E+00  4.3373019E-01
  4.6518502E+00  4.3174592E-01
  4.6519437E+00  4.3606743E-01
  4.6520367E+00  4.3849874E-01
  4.6521297E+00  4.4040656E-01
  4.6522226E+00  4.5931840E-01
  4.6523156E+00  4.7199410E-01
  4.6524086E+00  4.7002086E-01
  4.6525016E+00  4.6077758E-01
  4.6525946E+00  4.6360117E-01
  4.6526880E+00  4.4568652E-01
  4.6527810E+00  4.4575220E-01
  4.6528740E+00  4.5341042E-01
  4.6529670E+00  4.6345523E-01
  4.6530600E+00  4.3717018E-01
  4.6531529E+00  4.3776262E-01
  4.6532459E+00  4.3711698E-01
  4.6533394E+00  4.5104778E-01
  4.6534324E+00  4.6437261E-01
  4.6535254E+00  4.4967514E-01
  4.6536183E+00  4.4751358E-01
  4.6537113E+00  4.4624695E-01
  4.6538048E+00  4.3757936E-01
  4.6538978E+00  4.3754455E-01
  4.6539907E+00  4.4006431E-01
  4.6540837E+00  4.4963881E-01
  4.6541767E+00  4.4634980E-01
  4.6542702E+00  4.4429550E-01
  4.6543632E+00  4.2959604E-01
  4.6544561E+00  3.9549130E-01
  4.6545491E+00  3.8526878E-01
  4.6546421E+00  4.3405282E-01
  4.6547356E+00  4.4522840E-01
  4.6548285E+00  4.4831660E-01
  4.6549215E+00  4.5270449E-01
  4.6550145E+00  4.5940092E-01
  4.6551080E+00  4.5295992E-01
  4.6552010E+00  4.5079198E-01
  4.6552939E+00  4.6046221E-01
  4.6553869E+00  4.5748568E-01
  4.6554804E+00  4.4362372E-01
  4.6555734E+00  4.3461621E-01
  4.6556664E+00  4.3365830E-01
  4.6557593E+00  4.4134414E-01
  4.6558528E+00  4.3847081E-01
  4.6559458E+00  4.1883484E-01
  4.6560388E+00  4.1590130E-01
  4.6561322E+00  4.3263218E-01
  4.6562252E+00  4.3861672E-01
  4.6563182E+00  4.3831450E-01
  4.6564116E+00  4.2540514E-01
  4.6565046E+00  4.3298012E-01
  4.6565976E+00  4.2398530E-01
  4.6566906E+00  4.1489285E-01
  4.6567841E+00  4.2741022E-01
  4.6568770E+00  4.3714502E-01
  4.6569700E+00  4.3875054E-01
  4.6570635E+00  4.2920926E-01
  4.6571565E+00  4.2949209E-01
  4.6572495E+00  4.4020158E-01
  4.6573429E+00  4.1917253E-01
  4.6574359E+00  4.1803035E-01
  4.6575289E+00  4.4709814E-01
  4.6576223E+00  4.4689634E-01
  4.6577153E+00  4.6510550E-01
  4.6578083E+00  4.4519454E-01
  4.6579018E+00  4.3818977E-01
  4.6579947E+00  4.2595974E-01
  4.6580882E+00  4.3799374E-01
  4.6581812E+00  4.3980789E-01
  4.6582742E+00  4.3760476E-01
  4.6583676E+00  4.1688958E-01
  4.6584606E+00  4.1305527E-01
  4.6585536E+00  4.2326376E-01
  4.6586471E+00  4.2982915E-01
  4.6587400E+00  4.2313731E-01
  4.6588335E+00  4.0754247E-01
  4.6589265E+00  4.1416153E-01
  4.6590195E+00  4.3145633E-01
  4.6591129E+00  4.2360112E-01
  4.6592059E+00  4.2332479E-01
  4.6592994E+00  4.3356130E-01
  4.6593924E+00  4.2789990E-01
  4.6594858E+00  4.2453578E-01
  4.6595788E+00  4.3636835E-01
  4.6596718E+00  4.3212327E-01
  4.6597652E+00  4.1914284E-01
  4.6598582E+00  4.3263242E-01
  4.6599517E+00  4.2361766E-01
  4.6600447E+00  4.0518481E-01
  4.6601381E+00  4.1025141E-01
  4.6602311E+00  4.2304012E-01
  4.6603246E+00  4.2787805E-01
  4.6604176E+00  3.9982525E-01
  4.6605110E+00  4.2124093E-01
  4.6606040E+00  4.1801733E-01
  4.6606975E+00  4.1644731E-01
  4.6607904E+00  4.2977676E-01
  4.6608839E+00  4.1911995E-01
  4.6609769E+00  4.1885018E-01
  4.6610699E+00  4.3440375E-01
  4.6611633E+00  4.1807133E-01
  4.6612568E+00  3.9421269E-01
  4.6613498E+00  4.1565683E-01
  4.6614432E+00  4.2368367E-01
  4.6615362E+00  4.1112792E-01
  4.6616297E+00  4.0324488E-01
  4.6617227E+00  4.1553479E-01
  4.6618161E+00  4.2119473E-01
  4.6619091E+00  4.1588879E-01
  4.6620026E+00  4.1969413E-01
  4.6620955E+00  4.1890502E-01
  4.6621890E+00  4.4328210E-01
  4.6622820E+00  4.3716872E-01
  4.6623755E+00  4.2867950E-01
  4.6624684E+00  4.4734472E-01
  4.6625619E+00  4.4464412E-01
  4.6626554E+00  4.3413863E-01
  4.6627483E+00  4.3111017E-01
  4.6628418E+00  4.2612192E-01
  4.6629348E+00  4.2431492E-01
  4.6630282E+00  4.1421658E-01
  4.6631212E+00  4.3044692E-01
  4.6632147E+00  4.3530008E-01
  4.6633081E+00  4.2923558E-01
  4.6634011E+00  4.2556652E-01
  4.6634946E+00  4.2121509E-01
  4.6635876E+00  4.3013999E-01
  4.6636810E+00  4.3323162E-01
  4.6637745E+00  4.2284793E-01
  4.6638675E+00  4.1622901E-01
  4.6639609E+00  4.3413287E-01
  4.6640539E+00  4.2349312E-01
  4.6641474E+00  4.2169261E-01
  4.6642408E+00  4.2608252E-01
  4.6643338E+00  4.3013176E-01
  4.6644273E+00  4.2918518E-01
  4.6645207E+00  4.1044334E-01
  4.6646137E+00  4.0439469E-01
  4.6647072E+00  4.1492313E-01
  4.6648006E+00  4.1889992E-01
  4.6648936E+00  4.1143811E-01
  4.6649871E+00  4.2825598E-01
  4.6650805E+00  4.2841038E-01
  4.6651735E+00  4.1936389E-01
  4.6652670E+00  4.2323935E-01
  4.6653605E+00  4.2276216E-01
  4.6654534E+00  4.2260420E-01
  4.6655469E+00  4.3192622E-01
  4.6656404E+00  4.3538016E-01
  4.6657333E+00  4.3489715E-01
  4.6658268E+00  4.3055826E-01
  4.6659203E+00  4.3192956E-01
  4.6660132E+00  4.2430249E-01
  4.6661067E+00  4.1454926E-01
  4.6662002E+00  4.2008325E-01
  4.6662931E+00  4.1766924E-01
  4.6663866E+00  4.2112663E-01
  4.6664801E+00  4.2756626E-01
  4.6665735E+00  4.2674538E-01
  4.6666665E+00  4.2100915E-01
  4.6667600E+00  4.2295286E-01
  4.6668534E+00  4.3006754E-01
  4.6669469E+00  4.1755432E-01
  4.6670399E+00  4.0712005E-01
  4.6671333E+00  4.2284232E-01
  4.6672268E+00  4.2046365E-01
  4.6673203E+00  4.2383459E-01
  4.6674132E+00  4.2857096E-01
  4.6675067E+00  4.3110970E-01
  4.6676002E+00  4.2021096E-01
  4.6676936E+00  4.3064716E-01
  4.6677866E+00  4.3128547E-01
  4.6678801E+00  4.2255375E-01
  4.6679735E+00  4.2003316E-01
  4.6680670E+00  4.1539413E-01
  4.6681604E+00  4.2553169E-01
  4.6682534E+00  4.2481908E-01
  4.6683469E+00  4.1806740E-01
  4.6684403E+00  4.1782662E-01
  4.6685338E+00  4.3444625E-01
  4.6686273E+00  4.2425993E-01
  4.6687202E+00  4.2270595E-01
  4.6688137E+00  4.2621109E-01
  4.6689072E+00  4.0116560E-01
  4.6690006E+00  4.1642731E-01
  4.6690941E+00  4.2317018E-01
  4.6691875E+00  4.2016476E-01
  4.6692805E+00  4.1639611E-01
  4.6693740E+00  4.2465049E-01
  4.6694674E+00  4.2758450E-01
  4.6695609E+00  4.3208775E-01
  4.6696544E+00  4.2399791E-01
  4.6697478E+00  4.2367142E-01
  4.6698413E+00  4.1912511E-01
  4.6699343E+00  4.3164629E-01
  4.6700277E+00  4.2729846E-01
  4.6701212E+00  4.3590614E-01
  4.6702147E+00  4.2428336E-01
  4.6703081E+00  4.2100516E-01
  4.6704016E+00  4.2460784E-01
  4.6704950E+00  4.2232761E-01
  4.6705885E+00  4.1858891E-01
  4.6706815E+00  4.2677292E-01
  4.6707749E+00  4.2479345E-01
  4.6708684E+00  4.2139298E-01
  4.6709619E+00  4.2195013E-01
  4.6710553E+00  4.2502952E-01
  4.6711488E+00  4.2681921E-01
  4.6712422E+00  4.3290851E-01
  4.6713357E+00  4.3612674E-01
  4.6714292E+00  4.2875099E-01
  4.6715226E+00  4.2516559E-01
  4.6716161E+00  4.3596122E-01
  4.6717095E+00  4.3376794E-01
  4.6718030E+00  4.2807433E-01
  4.6718965E+00  4.1541320E-01
  4.6719894E+00  4.2123142E-01
  4.6720829E+00  4.2645916E-01
  4.6721764E+00  4.3119380E-01
  4.6722698E+00  4.2935398E-01
  4.6723633E+00  4.2500627E-01
  4.6724567E+00  4.2653811E-01
  4.6725502E+00  4.2951047E-01
  4.6726437E+00  4.2228830E-01
  4.6727371E+00  4.1608647E-01
  4.6728306E+00  4.1161385E-01
  4.6729240E+00  4.1052154E-01
  4.6730175E+00  4.1319528E-01
  4.6731110E+00  4.1071030E-01
  4.6732044E+00  4.1414407E-01
  4.6732979E+00  4.1410181E-01
  4.6733913E+00  4.1872755E-01
  4.6734848E+00  4.2762220E-01
  4.6735783E+00  4.1801402E-01
  4.6736717E+00  4.1003028E-01
  4.6737652E+00  4.0760079E-01
  4.6738586E+00  4.1732630E-01
  4.6739521E+00  4.1932422E-01
  4.6740456E+00  4.2687050E-01
  4.6741390E+00  4.1923213E-01
  4.6742330E+00  4.2348650E-01
  4.6743264E+00  4.1965798E-01
  4.6744199E+00  4.4764739E-01
  4.6745133E+00  4.3772221E-01
  4.6746068E+00  4.0976757E-01
  4.6747003E+00  4.0438473E-01
  4.6747937E+00  4.1916931E-01
  4.6748872E+00  4.1781750E-01
  4.6749806E+00  4.2774063E-01
  4.6750741E+00  4.1650021E-01
  4.6751676E+00  4.1142863E-01
  4.6752610E+00  4.1582310E-01
  4.6753545E+00  4.1490498E-01
  4.6754484E+00  4.1982141E-01
  4.6755419E+00  4.2064992E-01
  4.6756353E+00  4.2050302E-01
  4.6757288E+00  4.1615444E-01
  4.6758223E+00  4.2278427E-01
  4.6759157E+00  4.3143758E-01
  4.6760092E+00  4.2372623E-01
  4.6761026E+00  4.2147157E-01
  4.6761961E+00  4.2225692E-01
  4.6762900E+00  4.2224255E-01
  4.6763835E+00  4.2719987E-01
  4.6764770E+00  4.2713970E-01
  4.6765704E+00  4.3466601E-01
  4.6766639E+00  4.2120063E-01
  4.6767573E+00  4.2361894E-01
  4.6768508E+00  4.2078879E-01
  4.6769447E+00  4.1877365E-01
  4.6770382E+00  4.1953078E-01
  4.6771317E+00  4.2885160E-01
  4.6772251E+00  4.3366605E-01
  4.6773186E+00  4.2165208E-01
  4.6774120E+00  4.2973530E-01
  4.6775060E+00  4.2447415E-01
  4.6775994E+00  4.2421541E-01
  4.6776929E+00  4.3136036E-01
  4.6777864E+00  4.2609993E-01
  4.6778798E+00  4.2099941E-01
  4.6779737E+00  4.1559523E-01
  4.6780672E+00  4.3840271E-01
  4.6781607E+00  4.2637852E-01
  4.6782541E+00  4.1359454E-01
  4.6783481E+00  4.1535255E-01
  4.6784415E+00  4.1607988E-01
  4.6785350E+00  4.2500356E-01
  4.6786284E+00  4.1027921E-01
  4.6787219E+00  4.1783381E-01
  4.6788158E+00  4.1729632E-01
  4.6789093E+00  4.0924957E-01
  4.6790028E+00  4.1549546E-01
  4.6790962E+00  4.1705069E-01
  4.6791902E+00  4.2340928E-01
  4.6792836E+00  4.1794813E-01
  4.6793771E+00  4.1100666E-01
  4.6794705E+00  4.0567026E-01
  4.6795645E+00  4.1091394E-01
  4.6796579E+00  4.1184428E-01
  4.6797514E+00  4.1621003E-01
  4.6798453E+00  4.1524389E-01
  4.6799388E+00  4.0888342E-01
  4.6800323E+00  4.1680068E-01
  4.6801257E+00  4.1528416E-01
  4.6802197E+00  4.2079073E-01
  4.6803131E+00  4.1905129E-01
  4.6804066E+00  4.1940394E-01
  4.6805005E+00  4.1610366E-01
  4.6805940E+00  4.1291595E-01
  4.6806874E+00  4.2564934E-01
  4.6807814E+00  4.2370892E-01
  4.6808748E+00  4.2155826E-01
  4.6809683E+00  4.2584032E-01
  4.6810622E+00  4.1776544E-01
  4.6811557E+00  4.0746444E-01
  4.6812491E+00  4.0508893E-01
  4.6813431E+00  4.0079641E-01
  4.6814365E+00  4.0450397E-01
  4.6815300E+00  4.3258998E-01
  4.6816239E+00  4.3033242E-01
  4.6817174E+00  4.0576610E-01
  4.6818109E+00  4.2395869E-01
  4.6819048E+00  4.2319417E-01
  4.6819983E+00  4.2707756E-01
  4.6820922E+00  4.1884714E-01
  4.6821856E+00  4.2134064E-01
  4.6822791E+00  4.3045184E-01
  4.6823730E+00  4.2481825E-01
  4.6824665E+00  4.2618418E-01
  4.6825600E+00  4.2457351E-01
  4.6826539E+00  4.1880980E-01
  4.6827474E+00  4.3351084E-01
  4.6828413E+00  4.4184542E-01
  4.6829348E+00  4.5203608E-01
  4.6830287E+00  4.5535383E-01
  4.6831222E+00  4.3071890E-01
  4.6832156E+00  4.1708741E-01
  4.6833096E+00  4.0617326E-01
  4.6834030E+00  4.1690361E-01
  4.6834970E+00  4.2663091E-01
  4.6835904E+00  4.2731047E-01
  4.6836843E+00  4.1877499E-01
  4.6837778E+00  4.2232630E-01
  4.6838713E+00  4.2951170E-01
  4.6839652E+00  4.2561513E-01
  4.6840587E+00  4.1202062E-01
  4.6841526E+00  4.1651341E-01
  4.6842461E+00  4.1897300E-01
  4.6843400E+00  4.2798662E-01
  4.6844335E+00  4.2387593E-01
  4.6845274E+00  4.2697093E-01
  4.6846209E+00  4.2266211E-01
  4.6847148E+00  4.2614183E-01
  4.6848083E+00  4.2649168E-01
  4.6849022E+00  4.2081359E-01
  4.6849957E+00  4.1830015E-01
  4.6850896E+00  4.1730770E-01
  4.6851830E+00  4.1721988E-01
  4.6852770E+00  4.0944740E-01
  4.6853704E+00  4.0482706E-01
  4.6854644E+00  4.1833630E-01
  4.6855578E+00  4.1377833E-01
  4.6856518E+00  4.1706741E-01
  4.6857452E+00  4.2481682E-01
  4.6858392E+00  4.1278866E-01
  4.6859326E+00  4.1044384E-01
  4.6860266E+00  4.2061818E-01
  4.6861200E+00  4.1645518E-01
  4.6862140E+00  4.1546676E-01
  4.6863079E+00  4.2342079E-01
  4.6864014E+00  4.2166188E-01
  4.6864953E+00  4.2022255E-01
  4.6865888E+00  4.1406623E-01
  4.6866827E+00  4.1957349E-01
  4.6867762E+00  4.3086264E-01
  4.6868701E+00  4.1597417E-01
  4.6869640E+00  4.0865561E-01
  4.6870575E+00  4.1600019E-01
  4.6871514E+00  4.2008138E-01
  4.6872449E+00  4.1963413E-01
  4.6873388E+00  4.2001405E-01
  4.6874328E+00  4.2951334E-01
  4.6875262E+00  4.2690325E-01
  4.6876202E+00  4.2328554E-01
  4.6877136E+00  4.2593160E-01
  4.6878076E+00  4.2679840E-01
  4.6879015E+00  4.2365292E-01
  4.6879950E+00  4.1548723E-01
  4.6880889E+00  4.2098120E-01
  4.6881828E+00  4.1451895E-01
  4.6882763E+00  4.1600260E-01
  4.6883702E+00  4.1595885E-01
  4.6884637E+00  4.1624516E-01
  4.6885576E+00  4.1840330E-01
  4.6886516E+00  4.2350599E-01
  4.6887450E+00  4.1099524E-01
  4.6888390E+00  4.1748956E-01
  4.6889329E+00  4.2619625E-01
  4.6890264E+00  4.1966942E-01
  4.6891203E+00  4.2078757E-01
  4.6892142E+00  4.2354065E-01
  4.6893077E+00  4.2241955E-01
  4.6894016E+00  4.2026803E-01
  4.6894956E+00  4.1177234E-01
  4.6895890E+00  4.2029610E-01
  4.6896830E+00  4.2185956E-01
  4.6897769E+00  4.1529945E-01
  4.6898708E+00  4.1397002E-01
  4.6899643E+00  4.0987369E-01
  4.6900582E+00  4.0973163E-01
  4.6901522E+00  4.1265780E-01
  4.6902456E+00  4.1253638E-01
  4.6903396E+00  4.1174293E-01
  4.6904335E+00  4.1274264E-01
  4.6905274E+00  4.1280600E-01
  4.6906209E+00  4.1024023E-01
  4.6907148E+00  4.1358799E-01
  4.6908088E+00  4.1200128E-01
  4.6909027E+00  4.1060793E-01
  4.6909962E+00  4.0359831E-01
  4.6910901E+00  3.9082471E-01
  4.6911840E+00  3.9316139E-01
  4.6912780E+00  4.1430375E-01
  4.6913714E+00  4.3788567E-01
  4.6914654E+00  4.6633309E-01
  4.6915593E+00  4.6251795E-01
  4.6916533E+00  4.4533670E-01
  4.6917467E+00  4.2494056E-01
  4.6918406E+00  4.1426930E-01
  4.6919346E+00  4.1950107E-01
  4.6920285E+00  4.0785167E-01
  4.6921225E+00  4.1826671E-01
  4.6922159E+00  4.1285801E-01
  4.6923099E+00  4.1306046E-01
  4.6924038E+00  4.0914512E-01
  4.6924977E+00  4.0977514E-01
  4.6925917E+00  4.1323096E-01
  4.6926851E+00  4.0802866E-01
  4.6927791E+00  4.1630089E-01
  4.6928730E+00  4.2658088E-01
  4.6929669E+00  4.2745623E-01
  4.6930609E+00  4.2179674E-01
  4.6931548E+00  4.1456079E-01
  4.6932487E+00  4.1383848E-01
  4.6933422E+00  4.1437125E-01
  4.6934361E+00  4.1245493E-01
  4.6935301E+00  4.1596431E-01
  4.6936240E+00  4.1141808E-01
  4.6937180E+00  4.1479179E-01
  4.6938119E+00  4.1892871E-01
  4.6939058E+00  4.1394657E-01
  4.6939993E+00  4.1928351E-01
  4.6940932E+00  4.2452991E-01
  4.6941872E+00  4.1688961E-01
  4.6942811E+00  4.1565567E-01
  4.6943750E+00  4.2058584E-01
  4.6944690E+00  4.1710684E-01
  4.6945629E+00  4.1080102E-01
  4.6946568E+00  4.1164988E-01
  4.6947508E+00  4.1642013E-01
  4.6948442E+00  4.1665003E-01
  4.6949382E+00  4.2018563E-01
  4.6950321E+00  4.1924396E-01
  4.6951261E+00  4.1468731E-01
  4.6952200E+00  4.1648656E-01
  4.6953139E+00  4.1532153E-01
  4.6954079E+00  4.1986120E-01
  4.6955018E+00  4.1477928E-01
  4.6955957E+00  4.1421044E-01
  4.6956897E+00  4.1756997E-01
  4.6957836E+00  3.9093888E-01
  4.6958776E+00  3.8790199E-01
  4.6959715E+00  3.9648679E-01
  4.6960654E+00  3.9894438E-01
  4.6961594E+00  3.9475822E-01
  4.6962533E+00  4.0715212E-01
  4.6963472E+00  4.1531172E-01
  4.6964412E+00  4.1616842E-01
  4.6965351E+00  4.1389737E-01
  4.6966290E+00  4.0674144E-01
  4.6967230E+00  4.1208532E-01
  4.6968169E+00  4.0802404E-01
  4.6969109E+00  4.1348451E-01
  4.6970048E+00  4.1950217E-01
  4.6970987E+00  4.1860214E-01
  4.6971927E+00  4.1585067E-01
  4.6972866E+00  4.0166324E-01
  4.6973805E+00  4.1543844E-01
  4.6974745E+00  4.1848508E-01
  4.6975684E+00  4.1646913E-01
  4.6976624E+00  4.2130759E-01
  4.6977563E+00  4.1492954E-01
  4.6978502E+00  4.2278469E-01
  4.6979442E+00  4.1720000E-01
  4.6980381E+00  4.1286284E-01
  4.6981320E+00  4.1522160E-01
  4.6982260E+00  4.1625330E-01
  4.6983199E+00  4.1094065E-01
  4.6984138E+00  4.0592596E-01
  4.6985078E+00  4.1448161E-01
  4.6986017E+00  4.1572922E-01
  4.6986957E+00  4.1668838E-01
  4.6987896E+00  4.1620010E-01
  4.6988835E+00  4.0395582E-01
  4.6989779E+00  4.1138291E-01
  4.6990719E+00  4.1078722E-01
  4.6991658E+00  4.0997571E-01
  4.6992598E+00  4.1809970E-01
  4.6993537E+00  4.1772392E-01
  4.6994476E+00  4.0615451E-01
  4.6995416E+00  4.2380047E-01
  4.6996355E+00  4.2465219E-01
  4.6997294E+00  4.1948119E-01
  4.6998234E+00  4.3526155E-01
  4.6999178E+00  4.4706047E-01
  4.7000117E+00  4.6178639E-01
  4.7001057E+00  4.5690081E-01
  4.7001996E+00  4.4453198E-01
  4.7002935E+00  4.2713594E-01
  4.7003875E+00  4.1976708E-01
  4.7004814E+00  4.2253909E-01
  4.7005758E+00  4.2022434E-01
  4.7006698E+00  4.0442729E-01
  4.7007637E+00  4.0309888E-01
  4.7008576E+00  4.1297215E-01
  4.7009516E+00  4.1954002E-01
  4.7010455E+00  4.1677779E-01
  4.7011399E+00  4.1470742E-01
  4.7012339E+00  4.0832403E-01
  4.7013278E+00  4.2394304E-01
  4.7014217E+00  4.2661554E-01
  4.7015157E+00  4.2018169E-01
  4.7016101E+00  4.1641742E-01
  4.7017040E+00  4.1869858E-01
  4.7017980E+00  4.2616734E-01
  4.7018919E+00  4.3068609E-01
  4.7019858E+00  4.1914493E-01
  4.7020802E+00  4.1496295E-01
  4.7021742E+00  4.1355529E-01
  4.7022681E+00  4.0727055E-01
  4.7023621E+00  4.0363544E-01
  4.7024560E+00  4.0592036E-01
  4.7025504E+00  4.1057307E-01
  4.7026443E+00  4.0859994E-01
  4.7027383E+00  4.2036322E-01
  4.7028322E+00  4.2163807E-01
  4.7029266E+00  4.2166951E-01
  4.7030206E+00  4.1334614E-01
  4.7031145E+00  4.0693170E-01
  4.7032084E+00  4.0432426E-01
  4.7033029E+00  4.0253696E-01
  4.7033968E+00  4.1230014E-01
  4.7034907E+00  4.1636196E-01
  4.7035851E+00  4.0949637E-01
  4.7036791E+00  4.0487224E-01
  4.7037730E+00  4.1038316E-01
  4.7038670E+00  4.0557691E-01
  4.7039614E+00  4.0095031E-01
  4.7040553E+00  4.0891033E-01
  4.7041492E+00  4.1670379E-01
  4.7042437E+00  4.1073051E-01
  4.7043376E+00  4.0875933E-01
  4.7044315E+00  4.2221522E-01
  4.7045259E+00  4.1857475E-01
  4.7046199E+00  4.1526413E-01
  4.7047138E+00  4.1957569E-01
  4.7048082E+00  4.1920170E-01
  4.7049022E+00  4.1948178E-01
  4.7049961E+00  4.1997024E-01
  4.7050905E+00  4.2267188E-01
  4.7051845E+00  4.1403386E-01
  4.7052784E+00  4.1204628E-01
  4.7053728E+00  4.2010364E-01
  4.7054667E+00  4.1135144E-01
  4.7055607E+00  4.0834275E-01
  4.7056551E+00  4.0896574E-01
  4.7057490E+00  4.2469662E-01
  4.7058430E+00  4.2048621E-01
  4.7059374E+00  4.3571171E-01
  4.7060313E+00  4.1995791E-01
  4.7061257E+00  4.1228285E-01
  4.7062197E+00  4.0954942E-01
  4.7063136E+00  4.2553917E-01
  4.7064080E+00  4.2842758E-01
  4.7065020E+00  4.2398188E-01
  4.7065964E+00  4.1722903E-01
  4.7066903E+00  4.1692439E-01
  4.7067842E+00  4.1396216E-01
  4.7068787E+00  4.1128790E-01
  4.7069726E+00  4.1482505E-01
  4.7070670E+00  4.2495736E-01
  4.7071609E+00  4.2498907E-01
  4.7072549E+00  4.1120988E-01
  4.7073493E+00  4.1317657E-01
  4.7074432E+00  4.0755427E-01
  4.7075377E+00  4.0199777E-01
  4.7076316E+00  4.1179061E-01
  4.7077260E+00  4.1997495E-01
  4.7078199E+00  4.2261529E-01
  4.7079144E+00  4.0467325E-01
  4.7080083E+00  4.1746294E-01
  4.7081027E+00  4.1420895E-01
  4.7081966E+00  4.0070495E-01
  4.7082906E+00  3.9739314E-01
  4.7083850E+00  4.1325277E-01
  4.7084789E+00  4.1994253E-01
  4.7085733E+00  4.2274374E-01
  4.7086673E+00  4.2411548E-01
  4.7087617E+00  4.1423768E-01
  4.7088556E+00  4.2695537E-01
  4.7089500E+00  4.6693388E-01
  4.7090440E+00  4.5927650E-01
  4.7091384E+00  4.3393198E-01
  4.7092323E+00  4.2389423E-01
  4.7093267E+00  4.2465538E-01
  4.7094212E+00  4.2503873E-01
  4.7095151E+00  4.1683105E-01
  4.7096095E+00  4.1911450E-01
  4.7097034E+00  4.2591017E-01
  4.7097979E+00  4.2308792E-01
  4.7098918E+00  4.1084173E-01
  4.7099862E+00  4.1492090E-01
  4.7100801E+00  4.1096479E-01
  4.7101746E+00  4.1823301E-01
  4.7102685E+00  4.1781470E-01
  4.7103629E+00  4.0969425E-01
  4.7104573E+00  4.2096132E-01
  4.7105513E+00  4.3539727E-01
  4.7106457E+00  4.2763522E-01
  4.7107396E+00  4.0712357E-01
  4.7108340E+00  4.1269907E-01
  4.7109280E+00  4.2193878E-01
  4.7110224E+00  4.1327894E-01
  4.7111168E+00  4.1803873E-01
  4.7112107E+00  4.0999681E-01
  4.7113051E+00  4.1028216E-01
  4.7113991E+00  4.0937790E-01
  4.7114935E+00  4.1903079E-01
  4.7115879E+00  4.1106603E-01
  4.7116818E+00  4.0505695E-01
