        4640           2          20
Tue Jan 17 18:20:18 2006
nirspec_dftau_glue.dat

Full Nirspec spectrum of dftau, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
 

Included data files, index, atm. transm cutoff, scale factor:
dftau_coice_dec05.dat 1 0.300000 0.910353
dftau_coice+_dec05.dat 1 0.450000 0.910353
dftau_cop_dec05.dat 2 0.300000 1.61252
dftau_cop+_dec05.dat 2 0.300000 1.61252

     Wavelength     Flux
  4.6509724E+00  1.5550443E+00
  4.6510653E+00  1.5562204E+00
  4.6511583E+00  1.5575871E+00
  4.6512513E+00  1.5357543E+00
  4.6513443E+00  1.5500734E+00
  4.6514373E+00  1.5400612E+00
  4.6515303E+00  1.5440174E+00
  4.6516232E+00  1.5711447E+00
  4.6517162E+00  1.5697718E+00
  4.6518092E+00  1.5954329E+00
  4.6519027E+00  1.6573102E+00
  4.6519957E+00  1.6782347E+00
  4.6520886E+00  1.7010900E+00
  4.6521816E+00  1.7459205E+00
  4.6522746E+00  1.7599714E+00
  4.6523676E+00  1.7817765E+00
  4.6524606E+00  1.8417553E+00
  4.6525536E+00  1.8940816E+00
  4.6526470E+00  1.8942487E+00
  4.6527400E+00  1.9147860E+00
  4.6528330E+00  1.9585725E+00
  4.6529260E+00  1.9820439E+00
  4.6530190E+00  1.9088778E+00
  4.6531119E+00  1.8627864E+00
  4.6532054E+00  1.8038579E+00
  4.6532984E+00  1.7276323E+00
  4.6533914E+00  1.7112343E+00
  4.6534843E+00  1.7258086E+00
  4.6535773E+00  1.7327408E+00
  4.6536703E+00  1.7344090E+00
  4.6537638E+00  1.7581055E+00
  4.6538568E+00  1.7770590E+00
  4.6539497E+00  1.7826769E+00
  4.6540427E+00  1.7705725E+00
  4.6541357E+00  1.7377671E+00
  4.6542292E+00  1.7091808E+00
  4.6543221E+00  1.6372349E+00
  4.6544151E+00  1.5963992E+00
  4.6545081E+00  1.6340350E+00
  4.6546016E+00  1.6211044E+00
  4.6546946E+00  1.6266253E+00
  4.6547875E+00  1.5909083E+00
  4.6548805E+00  1.5680587E+00
  4.6549735E+00  1.5722516E+00
  4.6550670E+00  1.5511265E+00
  4.6551600E+00  1.5024462E+00
  4.6552529E+00  1.4770430E+00
  4.6553459E+00  1.5027204E+00
  4.6554394E+00  1.4970326E+00
  4.6555324E+00  1.4747139E+00
  4.6556253E+00  1.4588732E+00
  4.6557188E+00  1.4481705E+00
  4.6558118E+00  1.4334422E+00
  4.6559048E+00  1.4452296E+00
  4.6559978E+00  1.4348823E+00
  4.6560912E+00  1.4480085E+00
  4.6561842E+00  1.4642403E+00
  4.6562772E+00  1.4540777E+00
  4.6563706E+00  1.4517317E+00
  4.6564636E+00  1.4860986E+00
  4.6565566E+00  1.7030751E+00
  4.6566496E+00  1.9686373E+00
  4.6567430E+00  1.7509515E+00
  4.6568360E+00  1.5654446E+00
  4.6569290E+00  1.5872983E+00
  4.6570225E+00  1.6607410E+00
  4.6571155E+00  1.6260145E+00
  4.6572084E+00  1.6886060E+00
  4.6573019E+00  1.8561215E+00
  4.6573949E+00  1.9859873E+00
  4.6574879E+00  1.9728024E+00
  4.6575813E+00  1.8800980E+00
  4.6576743E+00  1.7978706E+00
  4.6577673E+00  1.7773973E+00
  4.6578608E+00  1.7643352E+00
  4.6579537E+00  1.7968731E+00
  4.6580472E+00  1.8341918E+00
  4.6581402E+00  1.7884921E+00
  4.6582332E+00  1.6958543E+00
  4.6583266E+00  1.6477617E+00
  4.6584196E+00  1.6087439E+00
  4.6585126E+00  1.4990052E+00
  4.6586061E+00  1.4544404E+00
  4.6586990E+00  1.4559468E+00
  4.6587925E+00  1.4493686E+00
  4.6588855E+00  1.4171593E+00
  4.6589785E+00  1.4057291E+00
  4.6590719E+00  1.4203945E+00
  4.6591649E+00  1.4522455E+00
  4.6592584E+00  1.4929553E+00
  4.6593513E+00  1.5281106E+00
  4.6594448E+00  1.5807415E+00
  4.6595378E+00  1.6471941E+00
  4.6596308E+00  1.6660042E+00
  4.6597242E+00  1.6668068E+00
  4.6598172E+00  1.6746277E+00
  4.6599107E+00  1.7165225E+00
  4.6600037E+00  1.6959090E+00
  4.6600971E+00  1.6640098E+00
  4.6601901E+00  1.6588694E+00
  4.6602836E+00  1.7145412E+00
  4.6603765E+00  1.7404919E+00
  4.6604700E+00  1.7195778E+00
  4.6605630E+00  1.7899369E+00
  4.6606560E+00  1.7843132E+00
  4.6607494E+00  1.7487432E+00
  4.6608424E+00           -NaN
  4.6609359E+00  1.8466101E+00
  4.6610289E+00  1.7885605E+00
  4.6611223E+00  1.5949881E+00
  4.6612153E+00  1.4898937E+00
  4.6613088E+00  1.4947604E+00
  4.6614017E+00  1.4687458E+00
  4.6614952E+00  1.4400514E+00
  4.6615882E+00  1.4447610E+00
  4.6616817E+00  1.4186586E+00
  4.6617751E+00  1.4103103E+00
  4.6618681E+00  1.4202610E+00
  4.6619616E+00  1.4212803E+00
  4.6620545E+00  1.4488947E+00
  4.6621480E+00  1.4944056E+00
  4.6622410E+00  1.5130988E+00
  4.6623344E+00  1.5204517E+00
  4.6624274E+00  1.5182366E+00
  4.6625209E+00  1.5067458E+00
  4.6626139E+00  1.4719020E+00
  4.6627073E+00  1.4717768E+00
  4.6628008E+00  1.4825124E+00
  4.6628938E+00  1.4645399E+00
  4.6629872E+00  1.4807515E+00
  4.6630802E+00  1.4678711E+00
  4.6631737E+00  1.4597697E+00
  4.6632667E+00  1.4885988E+00
  4.6633601E+00  1.4574790E+00
  4.6634536E+00  1.4341463E+00
  4.6635466E+00  1.4484620E+00
  4.6636400E+00  1.4546019E+00
  4.6637330E+00  1.4610128E+00
  4.6638265E+00  1.4611754E+00
  4.6639199E+00  1.4543844E+00
  4.6640129E+00  1.4532694E+00
  4.6641064E+00  1.4653234E+00
  4.6641998E+00  1.4540280E+00
  4.6642928E+00  1.4654164E+00
  4.6643863E+00  1.4753730E+00
  4.6644793E+00  1.4776975E+00
  4.6645727E+00  1.4805349E+00
  4.6646662E+00  1.4906622E+00
  4.6647592E+00  1.4831502E+00
  4.6648526E+00  1.4708755E+00
  4.6649461E+00  1.4402360E+00
  4.6650391E+00  1.4389485E+00
  4.6651325E+00  1.4274849E+00
  4.6652260E+00  1.4219301E+00
  4.6653190E+00  1.4154882E+00
  4.6654124E+00  1.3887720E+00
  4.6655059E+00  1.3904209E+00
  4.6655989E+00  1.4221218E+00
  4.6656923E+00  1.4257253E+00
  4.6657858E+00  1.4071203E+00
  4.6658788E+00  1.4245561E+00
  4.6659722E+00  1.4196376E+00
  4.6660657E+00  1.4496058E+00
  4.6661592E+00  1.4745071E+00
  4.6662521E+00  1.5088814E+00
  4.6663456E+00  1.5274016E+00
  4.6664391E+00  1.5151455E+00
  4.6665320E+00  1.5268673E+00
  4.6666255E+00  1.5296440E+00
  4.6667190E+00  1.5263681E+00
  4.6668124E+00  1.5485876E+00
  4.6669054E+00  1.5556401E+00
  4.6669989E+00  1.5905348E+00
  4.6670923E+00  1.6297864E+00
  4.6671858E+00  1.6690388E+00
  4.6672788E+00  1.6767923E+00
  4.6673722E+00  1.6988362E+00
  4.6674657E+00  1.7062467E+00
  4.6675591E+00  1.6921389E+00
  4.6676521E+00  1.6659285E+00
  4.6677456E+00  1.6580063E+00
  4.6678391E+00  1.6615336E+00
  4.6679325E+00  1.6661299E+00
  4.6680260E+00  1.6852380E+00
  4.6681190E+00  1.6702182E+00
  4.6682124E+00  1.6206706E+00
  4.6683059E+00  1.5800103E+00
  4.6683993E+00  1.5345802E+00
  4.6684928E+00  1.5255282E+00
  4.6685858E+00  1.5108354E+00
  4.6686792E+00  1.4648108E+00
  4.6687727E+00  1.4596162E+00
  4.6688662E+00  1.4543958E+00
  4.6689596E+00  1.4329895E+00
  4.6690531E+00  1.4295346E+00
  4.6691461E+00  1.4244614E+00
  4.6692395E+00  1.4386880E+00
  4.6693330E+00  1.4516299E+00
  4.6694264E+00  1.4600452E+00
  4.6695199E+00  1.4603300E+00
  4.6696134E+00  1.4177877E+00
  4.6697063E+00  1.3974166E+00
  4.6697998E+00  1.3851284E+00
  4.6698933E+00  1.4177433E+00
  4.6699867E+00  1.4109719E+00
  4.6700802E+00  1.4378465E+00
  4.6701736E+00  1.4621272E+00
  4.6702671E+00  1.4522434E+00
  4.6703606E+00  1.4625207E+00
  4.6704535E+00  1.4764396E+00
  4.6705470E+00  1.4650712E+00
  4.6706405E+00  1.4571532E+00
  4.6707339E+00  1.4867482E+00
  4.6708274E+00  1.4989018E+00
  4.6709208E+00  1.5141729E+00
  4.6710143E+00  1.5387781E+00
  4.6711078E+00  1.5243273E+00
  4.6712012E+00  1.5206720E+00
  4.6712947E+00  1.5242497E+00
  4.6713881E+00  1.5594877E+00
  4.6714811E+00  1.5545802E+00
  4.6715746E+00  1.5328016E+00
  4.6716681E+00  1.5227029E+00
  4.6717615E+00  1.4846607E+00
  4.6718550E+00  1.4730810E+00
  4.6719484E+00  1.4623388E+00
  4.6720419E+00  1.4681805E+00
  4.6721354E+00  1.4858853E+00
  4.6722288E+00  1.4586899E+00
  4.6723223E+00  1.4794400E+00
  4.6724157E+00  1.4894803E+00
  4.6725092E+00  1.4639586E+00
  4.6726027E+00  1.4682590E+00
  4.6726961E+00  1.4520893E+00
  4.6727896E+00  1.4642180E+00
  4.6728830E+00  1.5074646E+00
  4.6729765E+00  1.5334190E+00
  4.6730700E+00  1.5146079E+00
  4.6731634E+00  1.5360543E+00
  4.6732569E+00  1.5703870E+00
  4.6733503E+00  1.5381929E+00
  4.6734438E+00  1.5785061E+00
  4.6735373E+00  1.6126182E+00
  4.6736307E+00  1.5899222E+00
  4.6737242E+00  1.6951219E+00
  4.6738176E+00  1.8160392E+00
  4.6739111E+00           -NaN
  4.6740046E+00           -NaN
  4.6740980E+00           -NaN
  4.6741915E+00           -NaN
  4.6742849E+00           -NaN
  4.6743784E+00  2.0080512E+00
  4.6744719E+00  2.0171525E+00
  4.6745653E+00  1.9766475E+00
  4.6746593E+00  1.9314390E+00
  4.6747527E+00  1.9064817E+00
  4.6748462E+00  1.9151413E+00
  4.6749396E+00  1.8594499E+00
  4.6750331E+00  1.7665359E+00
  4.6751266E+00  1.7100143E+00
  4.6752200E+00  1.6880765E+00
  4.6753135E+00  1.6889114E+00
  4.6754069E+00  1.6429117E+00
  4.6755004E+00  1.6103234E+00
  4.6755939E+00  1.5979224E+00
  4.6756873E+00  1.5900276E+00
  4.6757812E+00  1.5949990E+00
  4.6758747E+00  1.5669650E+00
  4.6759682E+00  1.5337648E+00
  4.6760616E+00  1.5303550E+00
  4.6761551E+00  1.5455499E+00
  4.6762486E+00  1.5004179E+00
  4.6763420E+00  1.4607623E+00
  4.6764359E+00  1.4023578E+00
  4.6765294E+00  1.4441285E+00
  4.6766229E+00  1.5036939E+00
  4.6767163E+00  1.5502579E+00
  4.6768098E+00  1.5039245E+00
  4.6769032E+00  1.4568782E+00
  4.6769967E+00  1.4493839E+00
  4.6770906E+00  1.4335647E+00
  4.6771841E+00  1.4434574E+00
  4.6772776E+00  1.4355800E+00
  4.6773710E+00  1.4250691E+00
  4.6774645E+00  1.4533955E+00
  4.6775579E+00  1.5087159E+00
  4.6776519E+00  1.4844153E+00
  4.6777453E+00  1.4418558E+00
  4.6778388E+00  1.4498975E+00
  4.6779323E+00  1.4572841E+00
  4.6780257E+00  1.4704479E+00
  4.6781197E+00  1.5096445E+00
  4.6782131E+00  1.5517700E+00
  4.6783066E+00  1.5572060E+00
  4.6784000E+00  1.5653917E+00
  4.6784940E+00  1.6199311E+00
  4.6785874E+00  1.5672266E+00
  4.6786809E+00  1.6066777E+00
  4.6787744E+00           -NaN
  4.6788683E+00           -NaN
  4.6789618E+00  1.8907502E+00
  4.6790552E+00  1.6878313E+00
  4.6791487E+00  1.5621138E+00
  4.6792426E+00  1.5161970E+00
  4.6793361E+00  1.4885844E+00
  4.6794295E+00  1.4613858E+00
  4.6795230E+00  1.4759325E+00
  4.6796169E+00  1.4606875E+00
  4.6797104E+00  1.4456320E+00
  4.6798038E+00  1.4853204E+00
  4.6798973E+00  1.4755602E+00
  4.6799912E+00  1.5313208E+00
  4.6800847E+00  1.5397066E+00
  4.6801782E+00  1.5228386E+00
  4.6802721E+00  1.5107496E+00
  4.6803656E+00  1.4967518E+00
  4.6804590E+00  1.4889520E+00
  4.6805530E+00  1.5006074E+00
  4.6806464E+00  1.5249641E+00
  4.6807399E+00  1.5195179E+00
  4.6808338E+00  1.5782446E+00
  4.6809273E+00  1.5218935E+00
  4.6810207E+00  1.4148428E+00
  4.6811147E+00           -NaN
  4.6812081E+00           -NaN
  4.6813016E+00           -NaN
  4.6813955E+00  1.7444501E+00
  4.6814890E+00  1.6584516E+00
  4.6815825E+00  1.5879658E+00
  4.6816764E+00  1.5916916E+00
  4.6817698E+00  1.6425630E+00
  4.6818633E+00  1.6637199E+00
  4.6819572E+00  1.6509216E+00
  4.6820507E+00  1.6613172E+00
  4.6821442E+00  1.6638710E+00
  4.6822381E+00  1.6227865E+00
  4.6823316E+00  1.7119384E+00
  4.6824255E+00  1.9424540E+00
  4.6825190E+00  2.1669843E+00
  4.6826124E+00  2.2125347E+00
  4.6827064E+00  2.0696642E+00
  4.6827998E+00  2.0281246E+00
  4.6828938E+00  2.0069678E+00
  4.6829872E+00  2.0645678E+00
  4.6830807E+00  2.0682137E+00
  4.6831746E+00  2.0091481E+00
  4.6832681E+00  1.9337357E+00
  4.6833620E+00  1.8918842E+00
  4.6834555E+00  1.8423735E+00
  4.6835494E+00  1.7681773E+00
  4.6836429E+00  1.6839652E+00
  4.6837368E+00  1.6122570E+00
  4.6838303E+00  1.5976253E+00
  4.6839237E+00  1.5693107E+00
  4.6840177E+00  1.5567200E+00
  4.6841111E+00  1.5231440E+00
  4.6842051E+00  1.5078201E+00
  4.6842985E+00  1.4718598E+00
  4.6843925E+00  1.4509617E+00
  4.6844859E+00  1.4663528E+00
  4.6845798E+00  1.4517401E+00
  4.6846733E+00  1.4549789E+00
  4.6847672E+00  1.4377081E+00
  4.6848607E+00  1.4467139E+00
  4.6849546E+00  1.4629216E+00
  4.6850481E+00  1.4683312E+00
  4.6851420E+00  1.4996330E+00
  4.6852355E+00  1.4974351E+00
  4.6853294E+00  1.4881825E+00
  4.6854229E+00  1.5114020E+00
  4.6855168E+00  1.4810593E+00
  4.6856103E+00  1.4638669E+00
  4.6857042E+00  1.4580377E+00
  4.6857977E+00  1.4666837E+00
  4.6858916E+00  1.4572015E+00
  4.6859851E+00  1.4549994E+00
  4.6860790E+00  1.4477972E+00
  4.6861730E+00  1.4728696E+00
  4.6862664E+00  1.4669212E+00
  4.6863604E+00  1.4323423E+00
  4.6864538E+00  1.4225645E+00
  4.6865478E+00  1.4323462E+00
  4.6866412E+00  1.4483305E+00
  4.6867352E+00  1.4473147E+00
  4.6868286E+00  1.4283084E+00
  4.6869226E+00  1.4135455E+00
  4.6870165E+00  1.3949956E+00
  4.6871099E+00  1.4111338E+00
  4.6872039E+00  1.4022937E+00
  4.6872973E+00  1.3753691E+00
  4.6873913E+00  1.3810453E+00
  4.6874852E+00  1.4171563E+00
  4.6875787E+00  1.4351882E+00
  4.6876726E+00  1.4680351E+00
  4.6877661E+00  1.4618360E+00
  4.6878600E+00  1.4698607E+00
  4.6879539E+00  1.4645574E+00
  4.6880474E+00  1.4447490E+00
  4.6881413E+00  1.4554302E+00
  4.6882353E+00  1.4954176E+00
  4.6883287E+00  1.4990525E+00
  4.6884227E+00  1.4692534E+00
  4.6885161E+00  1.4659253E+00
  4.6886101E+00  1.4640802E+00
  4.6887040E+00  1.4607773E+00
  4.6887975E+00  1.4643593E+00
  4.6888914E+00  1.4831307E+00
  4.6889853E+00  1.4914424E+00
  4.6890788E+00  1.4586502E+00
  4.6891727E+00  1.4376901E+00
  4.6892667E+00  1.4679288E+00
  4.6893601E+00  1.4702555E+00
  4.6894541E+00  1.4290791E+00
  4.6895480E+00  1.4217836E+00
  4.6896420E+00  1.4228511E+00
  4.6897354E+00  1.4073368E+00
  4.6898293E+00  1.4080833E+00
  4.6899233E+00  1.4169708E+00
  4.6900167E+00  1.4340962E+00
  4.6901107E+00  1.4182768E+00
  4.6902046E+00  1.4047076E+00
  4.6902986E+00  1.4344752E+00
  4.6903920E+00  1.4858592E+00
  4.6904860E+00  1.5130150E+00
  4.6905799E+00  1.4937619E+00
  4.6906734E+00  1.5235401E+00
  4.6907673E+00  1.5746938E+00
  4.6908612E+00  1.5715241E+00
  4.6909552E+00  1.6391538E+00
  4.6910486E+00           -NaN
  4.6911426E+00           -NaN
  4.6912365E+00  2.1360114E+00
  4.6913304E+00  1.9951453E+00
  4.6914239E+00  1.9769030E+00
  4.6915178E+00  1.9929842E+00
  4.6916118E+00  1.9693960E+00
  4.6917057E+00  1.9746995E+00
  4.6917996E+00  1.9282764E+00
  4.6918931E+00  1.8500216E+00
  4.6919870E+00  1.7766534E+00
  4.6920810E+00  1.7147959E+00
  4.6921749E+00  1.6671861E+00
  4.6922688E+00  1.6061734E+00
  4.6923623E+00  1.5527511E+00
  4.6924562E+00  1.5609741E+00
  4.6925502E+00  1.5904710E+00
  4.6926441E+00  1.5864850E+00
  4.6927381E+00  1.5589387E+00
  4.6928315E+00  1.5300925E+00
  4.6929255E+00  1.4943225E+00
  4.6930194E+00  1.4835994E+00
  4.6931133E+00  1.4753973E+00
  4.6932073E+00  1.4600655E+00
  4.6933012E+00  1.4458261E+00
  4.6933951E+00  1.4569991E+00
  4.6934886E+00  1.4378140E+00
  4.6935825E+00  1.4078453E+00
  4.6936765E+00  1.4020263E+00
  4.6937704E+00  1.4077845E+00
  4.6938643E+00  1.3915503E+00
  4.6939583E+00  1.3913524E+00
  4.6940522E+00  1.3804467E+00
  4.6941457E+00  1.4120667E+00
  4.6942396E+00  1.4384805E+00
  4.6943336E+00  1.4171119E+00
  4.6944275E+00  1.4389639E+00
  4.6945214E+00  1.4519942E+00
  4.6946154E+00  1.4373099E+00
  4.6947093E+00  1.3950707E+00
  4.6948032E+00  1.4127806E+00
  4.6948972E+00  1.4360213E+00
  4.6949911E+00  1.4514855E+00
  4.6950850E+00  1.4656948E+00
  4.6951785E+00  1.4702486E+00
  4.6952724E+00  1.5052201E+00
  4.6953664E+00  1.5717423E+00
  4.6954603E+00  1.6330844E+00
  4.6955543E+00  1.6104766E+00
  4.6956482E+00  1.5363177E+00
  4.6957421E+00  1.5149577E+00
  4.6958361E+00  1.4764607E+00
  4.6959300E+00  1.4368806E+00
  4.6960239E+00  1.4709890E+00
  4.6961179E+00  1.4722530E+00
  4.6962118E+00  1.4703178E+00
  4.6963058E+00  1.4784335E+00
  4.6963997E+00  1.4588559E+00
  4.6964936E+00  1.4493158E+00
  4.6965876E+00  1.4980568E+00
  4.6966815E+00  1.4706383E+00
  4.6967754E+00  1.4515097E+00
  4.6968694E+00  1.4430031E+00
  4.6969633E+00  1.4393715E+00
  4.6970572E+00  1.4123236E+00
  4.6971512E+00  1.4004833E+00
  4.6972451E+00  1.3934302E+00
  4.6973391E+00  1.4104515E+00
  4.6974330E+00  1.4273323E+00
  4.6975269E+00  1.3944395E+00
  4.6976209E+00  1.3913411E+00
  4.6977148E+00  1.4098554E+00
  4.6978087E+00  1.3748959E+00
  4.6979027E+00  1.3771064E+00
  4.6979966E+00  1.4250015E+00
  4.6980906E+00  1.4840577E+00
  4.6981845E+00  1.4917668E+00
  4.6982784E+00  1.4390737E+00
  4.6983724E+00  1.4523599E+00
  4.6984663E+00  1.4442154E+00
  4.6985602E+00  1.4197575E+00
  4.6986542E+00  1.4921007E+00
  4.6987486E+00  1.5375688E+00
  4.6988425E+00  1.5215278E+00
  4.6989365E+00  1.5878570E+00
  4.6990304E+00  1.6437694E+00
  4.6991243E+00  1.6212262E+00
  4.6992183E+00  1.6033635E+00
  4.6993122E+00  1.6569635E+00
  4.6994061E+00  1.7358545E+00
  4.6995001E+00  1.6860273E+00
  4.6995940E+00  1.6764648E+00
  4.6996884E+00  1.8270912E+00
  4.6997824E+00           -NaN
  4.6998763E+00  2.1325476E+00
  4.6999702E+00  2.1207609E+00
  4.7000642E+00  1.9923743E+00
  4.7001581E+00  1.9507289E+00
  4.7002521E+00  1.9888978E+00
  4.7003460E+00  2.0459850E+00
  4.7004404E+00  2.0094981E+00
  4.7005343E+00  1.8854145E+00
  4.7006283E+00  1.7818679E+00
  4.7007222E+00  1.6899089E+00
  4.7008162E+00  1.5850304E+00
  4.7009101E+00  1.5412009E+00
  4.7010045E+00  1.5097615E+00
  4.7010984E+00  1.4971175E+00
  4.7011924E+00  1.4834025E+00
  4.7012863E+00  1.4785968E+00
  4.7013803E+00  1.5094656E+00
  4.7014742E+00  1.4649569E+00
  4.7015686E+00  1.4238483E+00
  4.7016625E+00  1.4322447E+00
  4.7017565E+00  1.4258229E+00
  4.7018504E+00  1.3983294E+00
  4.7019444E+00  1.4048033E+00
  4.7020388E+00  1.4257054E+00
  4.7021327E+00  1.4224848E+00
  4.7022266E+00  1.3819718E+00
  4.7023206E+00  1.4204149E+00
  4.7024150E+00  1.4551417E+00
  4.7025089E+00  1.4541050E+00
  4.7026029E+00  1.4456809E+00
  4.7026968E+00  1.4445729E+00
  4.7027912E+00  1.4189790E+00
  4.7028852E+00  1.4052627E+00
  4.7029791E+00  1.4575056E+00
  4.7030730E+00  1.5087517E+00
  4.7031674E+00  1.4978324E+00
  4.7032614E+00  1.4973019E+00
  4.7033553E+00  1.4975066E+00
  4.7034492E+00  1.4924827E+00
  4.7035437E+00  1.4622600E+00
  4.7036376E+00  1.4414209E+00
  4.7037315E+00  1.4474528E+00
  4.7038260E+00  1.4481121E+00
  4.7039199E+00  1.4456906E+00
  4.7040138E+00  1.4144264E+00
  4.7041078E+00  1.4123933E+00
  4.7042022E+00  1.4212327E+00
  4.7042961E+00  1.4263226E+00
  4.7043900E+00  1.4211738E+00
  4.7044845E+00  1.4053071E+00
  4.7045784E+00  1.4006124E+00
  4.7046723E+00  1.4047767E+00
  4.7047668E+00  1.4533272E+00
  4.7048607E+00  1.4286232E+00
  4.7049546E+00  1.4139744E+00
  4.7050490E+00  1.4119956E+00
  4.7051430E+00  1.4237003E+00
  4.7052369E+00  1.4042072E+00
  4.7053313E+00  1.3814477E+00
  4.7054253E+00  1.4354455E+00
  4.7055192E+00  1.4840811E+00
  4.7056136E+00  1.4630086E+00
  4.7057076E+00  1.4489322E+00
  4.7058020E+00  1.5063337E+00
  4.7058959E+00  1.5645982E+00
  4.7059898E+00           -NaN
  4.7060843E+00  1.6004729E+00
  4.7061782E+00  1.5776573E+00
  4.7062721E+00  1.4881538E+00
  4.7063665E+00  1.4165548E+00
  4.7064605E+00  1.3836845E+00
  4.7065549E+00  1.4278585E+00
  4.7066488E+00  1.4869611E+00
  4.7067428E+00  1.4795645E+00
  4.7068372E+00  1.4364027E+00
  4.7069311E+00  1.4542322E+00
  4.7070255E+00  1.4951358E+00
  4.7071195E+00  1.5086626E+00
  4.7072139E+00  1.5245875E+00
  4.7073078E+00  1.6130588E+00
  4.7074018E+00  1.5821525E+00
  4.7074962E+00  1.5719630E+00
  4.7075901E+00  1.6513656E+00
  4.7076845E+00  1.6324565E+00
  4.7077785E+00  1.6435078E+00
  4.7078729E+00  1.5992389E+00
  4.7079668E+00  1.5456223E+00
  4.7080612E+00  1.5822356E+00
  4.7081552E+00  1.6466041E+00
  4.7082496E+00  1.6785735E+00
  4.7083435E+00  1.7378383E+00
  4.7084379E+00  1.8371112E+00
  4.7085319E+00           -NaN
  4.7086258E+00           -NaN
  4.7087202E+00  2.3959136E+00
  4.7088141E+00  2.3449612E+00
  4.7089086E+00  2.0552800E+00
  4.7090025E+00  1.9905910E+00
  4.7090969E+00  1.9868995E+00
  4.7091913E+00  1.9625239E+00
  4.7092853E+00  1.8918111E+00
  4.7093797E+00  1.8463391E+00
  4.7094736E+00  1.8019860E+00
  4.7095680E+00  1.7188801E+00
  4.7096620E+00  1.6467381E+00
  4.7097564E+00  1.5550991E+00
  4.7098503E+00  1.4896247E+00
  4.7099447E+00  1.5546155E+00
  4.7100387E+00  1.6239250E+00
  4.7101331E+00  1.5412749E+00
  4.7102270E+00  1.5139710E+00
  4.7103214E+00  1.5283549E+00
  4.7104158E+00  1.4979815E+00
  4.7105098E+00  1.4678520E+00
  4.7106042E+00  1.4600922E+00
  4.7106981E+00  1.5051850E+00
  4.7107925E+00  1.5116129E+00
  4.7108865E+00  1.5012430E+00
  4.7109809E+00  1.4950413E+00
  4.7110753E+00  1.4805044E+00
  4.7111692E+00  1.5321254E+00
  4.7112637E+00  1.5588970E+00
  4.7113576E+00  1.5694067E+00
  4.7114520E+00  1.5591183E+00
  4.7115464E+00  1.5477532E+00
  4.7116404E+00  1.5414225E+00
  4.7117348E+00  1.5153604E+00
  4.7118292E+00  1.5186491E+00
  4.7119231E+00  1.5262501E+00
  4.7120175E+00  1.5061058E+00
  4.7121115E+00  1.4753703E+00
  4.7122059E+00  1.4551616E+00
  4.7123003E+00  1.4764785E+00
  4.7123942E+00  1.4923463E+00
  4.7124887E+00  1.4716250E+00
  4.7125831E+00  1.5309272E+00
  4.7126770E+00  1.4879534E+00
  4.7127714E+00  1.4607459E+00
  4.7128658E+00  1.4656873E+00
  4.7129598E+00  1.4823682E+00
  4.7130542E+00  1.4881548E+00
  4.7131486E+00  1.4762419E+00
  4.7132425E+00  1.4688712E+00
  4.7133369E+00  1.4809976E+00
