        4627           2          20
Wed Apr 23 14:43:59 2008
nirspec_v1121oph_glue.dat

Full Nirspec spectrum of v1121oph, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
done

Included data files, index, atm. transm cutoff, scale factor:
v1121oph_coice_jul02.dat 1 0.400000 0.801573
v1121oph_coice+_jul02.dat 1 0.600000 0.801573
v1121oph_cop_apr08.dat 2 0.600000 1.14040
v1121oph_cop+_apr08.dat 2 0.600000 1.09337

     Wavelength     Flux
  4.6527500E+00  2.2267585E+00
  4.6528430E+00  2.1975155E+00
  4.6529360E+00  2.2077432E+00
  4.6530290E+00  2.1796885E+00
  4.6531219E+00  2.1826553E+00
  4.6532154E+00  2.1852443E+00
  4.6533084E+00  2.1961441E+00
  4.6534014E+00  2.2115140E+00
  4.6534944E+00  2.1875036E+00
  4.6535873E+00  2.1645238E+00
  4.6536803E+00  2.1302466E+00
  4.6537738E+00  2.1120224E+00
  4.6538668E+00  2.0984004E+00
  4.6539598E+00  2.1001644E+00
  4.6540527E+00  2.1148190E+00
  4.6541457E+00  2.0817537E+00
  4.6542392E+00  2.0571566E+00
  4.6543322E+00  2.0517235E+00
  4.6544251E+00  2.0779314E+00
  4.6545181E+00  2.0676084E+00
  4.6546116E+00  2.0313120E+00
  4.6547046E+00  1.9992249E+00
  4.6547976E+00  2.0224857E+00
  4.6548905E+00  1.9673038E+00
  4.6549835E+00  1.8982494E+00
  4.6550770E+00  1.9050559E+00
  4.6551700E+00  1.9135206E+00
  4.6552629E+00  1.9015161E+00
  4.6553559E+00  1.8719858E+00
  4.6554494E+00  1.8818773E+00
  4.6555424E+00  1.8717127E+00
  4.6556354E+00  1.8360978E+00
  4.6557288E+00  1.8096843E+00
  4.6558218E+00  1.8019569E+00
  4.6559148E+00  1.7749534E+00
  4.6560078E+00  1.7599392E+00
  4.6561012E+00  1.7801988E+00
  4.6561942E+00  1.7573262E+00
  4.6562872E+00  1.7003386E+00
  4.6563807E+00  1.6944178E+00
  4.6564736E+00  1.7721815E+00
  4.6565666E+00  1.8183645E+00
  4.6566596E+00  1.7513005E+00
  4.6567531E+00  1.6983664E+00
  4.6568460E+00  1.6717860E+00
  4.6569390E+00  1.6399546E+00
  4.6570325E+00  1.6874614E+00
  4.6571255E+00  1.7565002E+00
  4.6572185E+00  1.8211744E+00
  4.6573119E+00  1.7619747E+00
  4.6574049E+00  1.7212874E+00
  4.6574979E+00  1.7600591E+00
  4.6575913E+00  1.7463485E+00
  4.6576843E+00  1.7095677E+00
  4.6577778E+00  1.6610311E+00
  4.6578708E+00  1.6382922E+00
  4.6579638E+00  1.6355165E+00
  4.6580572E+00  1.6149307E+00
  4.6581502E+00  1.5894219E+00
  4.6582432E+00  1.6158698E+00
  4.6583366E+00  1.6388067E+00
  4.6584296E+00  1.6504045E+00
  4.6585231E+00  1.6931524E+00
  4.6586161E+00  1.7133694E+00
  4.6587090E+00  1.6694008E+00
  4.6588025E+00  1.6702670E+00
  4.6588955E+00  1.6538208E+00
  4.6589890E+00  1.6252488E+00
  4.6590819E+00  1.6302197E+00
  4.6591749E+00  1.6352258E+00
  4.6592684E+00  1.6406330E+00
  4.6593614E+00  1.6376203E+00
  4.6594548E+00  1.6528324E+00
  4.6595478E+00  1.6181419E+00
  4.6596408E+00  1.5920701E+00
  4.6597342E+00  1.5642248E+00
  4.6598272E+00  1.5534045E+00
  4.6599207E+00  1.5726038E+00
  4.6600137E+00  1.5842191E+00
  4.6601071E+00  1.5778514E+00
  4.6602001E+00  1.5578240E+00
  4.6602936E+00  1.5707055E+00
  4.6603866E+00  1.6042445E+00
  4.6604800E+00  1.6134166E+00
  4.6605730E+00  1.5849015E+00
  4.6606665E+00           -NaN
  4.6607594E+00           -NaN
  4.6608529E+00  1.6647869E+00
  4.6609459E+00  1.6529398E+00
  4.6610389E+00  1.5811019E+00
  4.6611323E+00  1.5696896E+00
  4.6612253E+00  1.5492103E+00
  4.6613188E+00  1.5679444E+00
  4.6614122E+00  1.5581588E+00
  4.6615052E+00  1.5431957E+00
  4.6615987E+00  1.5521545E+00
  4.6616917E+00  1.5414256E+00
  4.6617851E+00  1.5192834E+00
  4.6618781E+00  1.5099714E+00
  4.6619716E+00  1.5192145E+00
  4.6620646E+00  1.5308151E+00
  4.6621580E+00  1.5355022E+00
  4.6622510E+00  1.5188204E+00
  4.6623445E+00  1.5114914E+00
  4.6624374E+00  1.5316092E+00
  4.6625309E+00  1.5052754E+00
  4.6626239E+00  1.4990848E+00
  4.6627173E+00  1.5397415E+00
  4.6628108E+00  1.5338694E+00
  4.6629038E+00  1.5145756E+00
  4.6629972E+00  1.5050651E+00
  4.6630902E+00  1.4994508E+00
  4.6631837E+00  1.5133910E+00
  4.6632771E+00  1.5081080E+00
  4.6633701E+00  1.4878223E+00
  4.6634636E+00  1.4872043E+00
  4.6635566E+00  1.4987959E+00
  4.6636500E+00  1.4908857E+00
  4.6637435E+00  1.4824859E+00
  4.6638365E+00  1.4628628E+00
  4.6639299E+00  1.4874686E+00
  4.6640229E+00  1.4943583E+00
  4.6641164E+00  1.4834930E+00
  4.6642098E+00  1.4841996E+00
  4.6643028E+00  1.4801307E+00
  4.6643963E+00  1.4899690E+00
  4.6644897E+00  1.5011265E+00
  4.6645827E+00  1.4827340E+00
  4.6646762E+00  1.4728501E+00
  4.6647692E+00  1.4785188E+00
  4.6648626E+00  1.4786117E+00
  4.6649561E+00  1.4961623E+00
  4.6650491E+00  1.4918175E+00
  4.6651425E+00  1.4918883E+00
  4.6652360E+00  1.5033216E+00
  4.6653290E+00  1.5138931E+00
  4.6654224E+00  1.5149053E+00
  4.6655159E+00  1.5232136E+00
  4.6656094E+00  1.5256430E+00
  4.6657023E+00  1.5580329E+00
  4.6657958E+00  1.5708829E+00
  4.6658893E+00  1.5827594E+00
  4.6659822E+00  1.6042472E+00
  4.6660757E+00  1.6199198E+00
  4.6661692E+00  1.6145474E+00
  4.6662621E+00  1.6225251E+00
  4.6663556E+00  1.6299745E+00
  4.6664491E+00  1.6178354E+00
  4.6665425E+00  1.6074998E+00
  4.6666355E+00  1.6259233E+00
  4.6667290E+00  1.5827839E+00
  4.6668224E+00  1.5962851E+00
  4.6669159E+00  1.6040534E+00
  4.6670089E+00  1.5887630E+00
  4.6671023E+00  1.6034566E+00
  4.6671958E+00  1.6051296E+00
  4.6672893E+00  1.6198937E+00
  4.6673822E+00  1.6307331E+00
  4.6674757E+00  1.6122118E+00
  4.6675692E+00  1.6096346E+00
  4.6676626E+00  1.6089909E+00
  4.6677556E+00  1.5977718E+00
  4.6678491E+00  1.5822867E+00
  4.6679425E+00  1.6028357E+00
  4.6680360E+00  1.5877677E+00
  4.6681294E+00  1.5704732E+00
  4.6682224E+00  1.5811212E+00
  4.6683159E+00  1.5644729E+00
  4.6684093E+00  1.5724154E+00
  4.6685028E+00  1.5791048E+00
  4.6685963E+00  1.5273997E+00
  4.6686893E+00  1.5215796E+00
  4.6687827E+00  1.5345289E+00
  4.6688762E+00  1.5380393E+00
  4.6689696E+00  1.5079255E+00
  4.6690631E+00  1.4958858E+00
  4.6691561E+00  1.5051440E+00
  4.6692495E+00  1.5388068E+00
  4.6693430E+00  1.5216796E+00
  4.6694365E+00  1.5212253E+00
  4.6695299E+00  1.5198407E+00
  4.6696234E+00  1.5420593E+00
  4.6697168E+00  1.5318741E+00
  4.6698098E+00  1.5503923E+00
  4.6699033E+00  1.5723215E+00
  4.6699967E+00  1.5815513E+00
  4.6700902E+00  1.5959841E+00
  4.6701837E+00  1.6219236E+00
  4.6702771E+00  1.6293532E+00
  4.6703706E+00  1.6463822E+00
  4.6704640E+00  1.6441306E+00
  4.6705570E+00  1.6148850E+00
  4.6706505E+00  1.6357212E+00
  4.6707439E+00  1.6439186E+00
  4.6708374E+00  1.6683534E+00
  4.6709309E+00  1.7119931E+00
  4.6710243E+00  1.7527404E+00
  4.6711178E+00  1.7698064E+00
  4.6712112E+00  1.8004354E+00
  4.6713047E+00  1.8110670E+00
  4.6713982E+00  1.7995105E+00
  4.6714916E+00  1.7947108E+00
  4.6715851E+00  1.7886670E+00
  4.6716781E+00  1.8121367E+00
  4.6717715E+00  1.8046200E+00
  4.6718650E+00  1.8210398E+00
  4.6719584E+00  1.8159919E+00
  4.6720519E+00  1.8373752E+00
  4.6721454E+00  1.8434886E+00
  4.6722388E+00  1.8397893E+00
  4.6723323E+00  1.8556907E+00
  4.6724257E+00  1.8444868E+00
  4.6725192E+00  1.8236469E+00
  4.6726127E+00  1.8495350E+00
  4.6727061E+00  1.8594590E+00
  4.6727996E+00  1.8867171E+00
  4.6728930E+00  1.9111865E+00
  4.6729865E+00  1.9206052E+00
  4.6730800E+00  1.9133674E+00
  4.6731734E+00  1.9158974E+00
  4.6732669E+00  1.8945795E+00
  4.6733603E+00  1.8762389E+00
  4.6734538E+00  1.8401973E+00
  4.6735473E+00  1.8185993E+00
  4.6736407E+00  1.8179018E+00
  4.6737342E+00  1.8540714E+00
  4.6738276E+00           -NaN
  4.6739211E+00           -NaN
  4.6740146E+00           -NaN
  4.6741080E+00           -NaN
  4.6742015E+00  1.9941710E+00
  4.6742949E+00  1.9689230E+00
  4.6743884E+00  1.9028531E+00
  4.6744823E+00  1.8755034E+00
  4.6745758E+00  1.8518726E+00
  4.6746693E+00  1.8028337E+00
  4.6747627E+00  1.7703371E+00
  4.6748562E+00  1.7561561E+00
  4.6749496E+00  1.7223817E+00
  4.6750431E+00  1.7052064E+00
  4.6751366E+00  1.6995823E+00
  4.6752300E+00  1.6874545E+00
  4.6753235E+00  1.6395249E+00
  4.6754169E+00  1.6489120E+00
  4.6755104E+00  1.6238207E+00
  4.6756043E+00  1.6088616E+00
  4.6756978E+00  1.6235384E+00
  4.6757913E+00  1.6141076E+00
  4.6758847E+00  1.5897744E+00
  4.6759782E+00  1.5736693E+00
  4.6760716E+00  1.5662878E+00
  4.6761651E+00  1.5446398E+00
  4.6762586E+00  1.5448105E+00
  4.6763525E+00  1.5203024E+00
  4.6764460E+00  1.5021865E+00
  4.6765394E+00  1.4910470E+00
  4.6766329E+00  1.5506428E+00
  4.6767263E+00  1.5523911E+00
  4.6768198E+00  1.5431976E+00
  4.6769133E+00  1.5214981E+00
  4.6770072E+00  1.5155289E+00
  4.6771007E+00  1.5045348E+00
  4.6771941E+00  1.4911131E+00
  4.6772876E+00  1.4813250E+00
  4.6773810E+00  1.5063909E+00
  4.6774745E+00  1.5089175E+00
  4.6775684E+00  1.5081445E+00
  4.6776619E+00  1.5021666E+00
  4.6777554E+00  1.5151036E+00
  4.6778488E+00  1.5430533E+00
  4.6779423E+00  1.5305136E+00
  4.6780362E+00  1.5048780E+00
  4.6781297E+00  1.5160246E+00
  4.6782231E+00  1.5395577E+00
  4.6783166E+00  1.5112116E+00
  4.6784105E+00  1.5420144E+00
  4.6785040E+00  1.4973621E+00
  4.6785975E+00           -NaN
  4.6786909E+00           -NaN
  4.6787844E+00           -NaN
  4.6788783E+00  1.5351732E+00
  4.6789718E+00  1.5387913E+00
  4.6790652E+00  1.5083506E+00
  4.6791587E+00  1.4859571E+00
  4.6792526E+00  1.5106287E+00
  4.6793461E+00  1.5232124E+00
  4.6794395E+00  1.5115761E+00
  4.6795330E+00  1.5235597E+00
  4.6796269E+00  1.5315815E+00
  4.6797204E+00  1.5612471E+00
  4.6798139E+00  1.5899274E+00
  4.6799078E+00  1.5632778E+00
  4.6800013E+00  1.5427610E+00
  4.6800947E+00  1.5542094E+00
  4.6801882E+00  1.5675690E+00
  4.6802821E+00  1.5613133E+00
  4.6803756E+00  1.5711478E+00
  4.6804690E+00  1.5578694E+00
  4.6805630E+00  1.5546256E+00
  4.6806564E+00  1.5578345E+00
  4.6807499E+00  1.5250684E+00
  4.6808438E+00  1.5084233E+00
  4.6809373E+00           -NaN
  4.6810308E+00           -NaN
  4.6811247E+00           -NaN
  4.6812181E+00           -NaN
  4.6813116E+00  1.6569231E+00
  4.6814055E+00  1.6875119E+00
  4.6814990E+00  1.7159898E+00
  4.6815925E+00  1.7288979E+00
  4.6816864E+00  1.7022289E+00
  4.6817799E+00  1.7223071E+00
  4.6818738E+00  1.7236691E+00
  4.6819673E+00  1.7168955E+00
  4.6820607E+00  1.7192192E+00
  4.6821547E+00  1.7321373E+00
  4.6822481E+00  1.7788274E+00
  4.6823416E+00           -NaN
  4.6824355E+00  1.7894089E+00
  4.6825290E+00  1.7875232E+00
  4.6826229E+00  1.7753661E+00
  4.6827164E+00  1.7581580E+00
  4.6828098E+00  1.7308750E+00
  4.6829038E+00  1.7104257E+00
  4.6829972E+00  1.6957877E+00
  4.6830912E+00  1.6505885E+00
  4.6831846E+00  1.6203134E+00
  4.6832786E+00  1.5910591E+00
  4.6833720E+00  1.5789481E+00
  4.6834655E+00  1.5832198E+00
  4.6835594E+00  1.5616637E+00
  4.6836529E+00  1.5687093E+00
  4.6837468E+00  1.5640782E+00
  4.6838403E+00  1.5673035E+00
  4.6839342E+00  1.5669551E+00
  4.6840277E+00  1.5669006E+00
  4.6841216E+00  1.5645227E+00
  4.6842151E+00  1.5528922E+00
  4.6843085E+00  1.5319260E+00
  4.6844025E+00  1.5372578E+00
  4.6844959E+00  1.5329999E+00
  4.6845899E+00  1.5423898E+00
  4.6846833E+00  1.5249999E+00
  4.6847773E+00  1.4977446E+00
  4.6848707E+00  1.5107987E+00
  4.6849647E+00  1.5002264E+00
  4.6850581E+00  1.4932816E+00
  4.6851521E+00  1.4887201E+00
  4.6852455E+00  1.4718107E+00
  4.6853395E+00  1.4554762E+00
  4.6854329E+00  1.4592632E+00
  4.6855268E+00  1.4708890E+00
  4.6856203E+00  1.4645163E+00
  4.6857142E+00  1.4813341E+00
  4.6858082E+00  1.4807814E+00
  4.6859016E+00  1.4936435E+00
  4.6859956E+00  1.4987242E+00
  4.6860890E+00  1.5031096E+00
  4.6861830E+00  1.4820529E+00
  4.6862764E+00  1.4737740E+00
  4.6863704E+00  1.4673094E+00
  4.6864638E+00  1.4509575E+00
  4.6865578E+00  1.4332749E+00
  4.6866512E+00  1.4456300E+00
  4.6867452E+00  1.4626952E+00
  4.6868391E+00  1.4590086E+00
  4.6869326E+00  1.4798796E+00
  4.6870265E+00  1.4936985E+00
  4.6871200E+00  1.5008450E+00
  4.6872139E+00  1.4951996E+00
  4.6873078E+00  1.4924518E+00
  4.6874013E+00  1.5040699E+00
  4.6874952E+00  1.5053831E+00
  4.6875887E+00  1.4963495E+00
  4.6876826E+00  1.4895074E+00
  4.6877766E+00  1.4976847E+00
  4.6878700E+00  1.5039399E+00
  4.6879640E+00  1.5017437E+00
  4.6880574E+00  1.4849625E+00
  4.6881514E+00  1.4636337E+00
  4.6882453E+00  1.4598070E+00
  4.6883388E+00  1.4498657E+00
  4.6884327E+00  1.4234258E+00
  4.6885266E+00  1.4422908E+00
  4.6886201E+00  1.4755828E+00
  4.6887140E+00  1.4977587E+00
  4.6888080E+00  1.4980205E+00
  4.6889014E+00  1.4796770E+00
  4.6889954E+00  1.4835396E+00
  4.6890893E+00  1.4815481E+00
  4.6891828E+00  1.4830942E+00
  4.6892767E+00  1.4607109E+00
  4.6893706E+00  1.4901185E+00
  4.6894641E+00  1.5143869E+00
  4.6895580E+00  1.5488119E+00
  4.6896520E+00  1.5522501E+00
  4.6897454E+00  1.5540457E+00
  4.6898394E+00  1.5812454E+00
  4.6899333E+00  1.6004812E+00
  4.6900272E+00  1.6014005E+00
  4.6901207E+00  1.6232877E+00
  4.6902146E+00  1.6326797E+00
  4.6903086E+00  1.6188598E+00
  4.6904020E+00  1.6143469E+00
  4.6904960E+00  1.6223865E+00
  4.6905899E+00  1.6141595E+00
  4.6906838E+00  1.6314099E+00
  4.6907773E+00  1.6296719E+00
  4.6908712E+00           -NaN
  4.6909652E+00           -NaN
  4.6910591E+00  1.7218432E+00
  4.6911526E+00  1.7814445E+00
  4.6912465E+00  1.7753495E+00
  4.6913404E+00  1.7402544E+00
  4.6914344E+00  1.7336501E+00
  4.6915278E+00  1.7191042E+00
  4.6916218E+00  1.6740491E+00
  4.6917157E+00  1.6393396E+00
  4.6918097E+00  1.6070863E+00
  4.6919036E+00  1.5830994E+00
  4.6919971E+00  1.5643661E+00
  4.6920910E+00  1.5593467E+00
  4.6921849E+00  1.5640405E+00
  4.6922789E+00  1.5597579E+00
  4.6923728E+00  1.5408869E+00
  4.6924663E+00  1.5531677E+00
  4.6925602E+00  1.5205059E+00
  4.6926541E+00  1.5515757E+00
  4.6927481E+00  1.5263585E+00
  4.6928420E+00  1.5268538E+00
  4.6929359E+00  1.5060282E+00
  4.6930294E+00  1.5007455E+00
  4.6931233E+00  1.4895928E+00
  4.6932173E+00  1.4685582E+00
  4.6933112E+00  1.4404544E+00
  4.6934052E+00  1.4588534E+00
  4.6934991E+00  1.4653027E+00
  4.6935925E+00  1.4813257E+00
  4.6936865E+00  1.4749044E+00
  4.6937804E+00  1.4514974E+00
  4.6938744E+00  1.4774230E+00
  4.6939683E+00  1.4657229E+00
  4.6940622E+00  1.4662511E+00
  4.6941562E+00  1.4855312E+00
  4.6942501E+00  1.4771192E+00
  4.6943436E+00  1.4911751E+00
  4.6944375E+00  1.5085069E+00
  4.6945314E+00  1.5029635E+00
  4.6946254E+00  1.5186447E+00
  4.6947193E+00  1.5240282E+00
  4.6948133E+00  1.5179969E+00
  4.6949072E+00  1.5189780E+00
  4.6950011E+00  1.5144062E+00
  4.6950951E+00  1.4774197E+00
  4.6951890E+00  1.3845959E+00
  4.6952829E+00           -NaN
  4.6953769E+00  1.4168134E+00
  4.6954703E+00  1.4509022E+00
  4.6955643E+00  1.4380044E+00
  4.6956582E+00  1.4460564E+00
  4.6957521E+00  1.4553301E+00
  4.6958461E+00  1.4707843E+00
  4.6959400E+00  1.4755776E+00
  4.6960340E+00  1.4749972E+00
  4.6961279E+00  1.4505575E+00
  4.6962218E+00  1.4691288E+00
  4.6963158E+00  1.4880017E+00
  4.6964097E+00  1.5017422E+00
  4.6965036E+00  1.4886719E+00
  4.6965976E+00  1.5183141E+00
  4.6966915E+00  1.5639795E+00
  4.6967854E+00  1.5325924E+00
  4.6968794E+00  1.4713721E+00
  4.6969733E+00  1.4748474E+00
  4.6970673E+00  1.4969904E+00
  4.6971612E+00  1.4927074E+00
  4.6972551E+00  1.4646330E+00
  4.6973491E+00  1.4769574E+00
  4.6974430E+00  1.4821745E+00
  4.6975369E+00  1.5161543E+00
  4.6976309E+00  1.4963082E+00
  4.6977248E+00  1.5064564E+00
  4.6978188E+00  1.5411488E+00
  4.6979127E+00  1.5345434E+00
  4.6980066E+00  1.5182980E+00
  4.6981006E+00  1.5306803E+00
  4.6981945E+00  1.5619686E+00
  4.6982884E+00  1.5607877E+00
  4.6983829E+00  1.5679737E+00
  4.6984768E+00  1.5693810E+00
  4.6985707E+00  1.5799555E+00
  4.6986647E+00  1.6138399E+00
  4.6987586E+00  1.6480041E+00
  4.6988525E+00  1.6479310E+00
  4.6989465E+00  1.6249220E+00
  4.6990404E+00  1.6313095E+00
  4.6991343E+00  1.6311892E+00
  4.6992283E+00  1.6353416E+00
  4.6993222E+00  1.5988808E+00
  4.6994162E+00  1.6174985E+00
  4.6995106E+00  1.6744466E+00
  4.6996045E+00           -NaN
  4.6996984E+00           -NaN
  4.6997924E+00  1.8451779E+00
  4.6998863E+00  1.8473921E+00
  4.6999803E+00  1.7678983E+00
  4.7000742E+00  1.7357521E+00
  4.7001681E+00  1.6911519E+00
  4.7002625E+00  1.6874267E+00
  4.7003565E+00  1.6667588E+00
  4.7004504E+00  1.6010516E+00
  4.7005444E+00  1.5809520E+00
  4.7006383E+00  1.5636096E+00
  4.7007322E+00  1.5288317E+00
  4.7008262E+00  1.4983311E+00
  4.7009206E+00  1.4889096E+00
  4.7010145E+00  1.4927353E+00
  4.7011085E+00  1.5280621E+00
  4.7012024E+00  1.4681313E+00
  4.7012963E+00  1.4603835E+00
  4.7013907E+00  1.4777491E+00
  4.7014847E+00  1.4779968E+00
  4.7015786E+00  1.5016171E+00
  4.7016726E+00  1.4959738E+00
  4.7017665E+00  1.4935806E+00
  4.7018609E+00  1.4793720E+00
  4.7019548E+00  1.4810023E+00
  4.7020488E+00  1.4739720E+00
  4.7021427E+00  1.5151409E+00
  4.7022367E+00  1.4988884E+00
  4.7023311E+00  1.5069420E+00
  4.7024250E+00  1.5038135E+00
  4.7025189E+00  1.4816451E+00
  4.7026129E+00  1.4905469E+00
  4.7027073E+00  1.4849404E+00
  4.7028012E+00  1.4743744E+00
  4.7028952E+00  1.4638090E+00
  4.7029891E+00  1.4737993E+00
  4.7030835E+00  1.4442033E+00
  4.7031775E+00  1.4739532E+00
  4.7032714E+00  1.4501443E+00
  4.7033653E+00  1.4199214E+00
  4.7034597E+00  1.4434190E+00
  4.7035537E+00  1.4729458E+00
  4.7036476E+00  1.4485456E+00
  4.7037420E+00  1.4297359E+00
  4.7038360E+00  1.4428288E+00
  4.7039299E+00  1.4564435E+00
  4.7040238E+00  1.4649332E+00
  4.7041183E+00  1.4515843E+00
  4.7042122E+00  1.4619582E+00
  4.7043061E+00  1.4761922E+00
  4.7044005E+00  1.4819895E+00
  4.7044945E+00  1.4891111E+00
  4.7045884E+00  1.5111169E+00
  4.7046828E+00  1.4883566E+00
  4.7047768E+00  1.4760747E+00
  4.7048707E+00  1.4731072E+00
  4.7049651E+00  1.4473203E+00
  4.7050591E+00  1.4551706E+00
  4.7051530E+00  1.4446373E+00
  4.7052474E+00  1.4593053E+00
  4.7053413E+00  1.4280576E+00
  4.7054353E+00  1.4367819E+00
  4.7055297E+00  1.4402696E+00
  4.7056236E+00  1.4035759E+00
  4.7057176E+00  1.4034104E+00
  4.7058120E+00           -NaN
  4.7059059E+00           -NaN
  4.7060003E+00  1.5220028E+00
  4.7060943E+00  1.5091735E+00
  4.7061882E+00  1.5225421E+00
  4.7062826E+00  1.5326780E+00
  4.7063766E+00  1.5459044E+00
  4.7064705E+00  1.5417404E+00
  4.7065649E+00  1.5431008E+00
  4.7066588E+00  1.5453061E+00
  4.7067533E+00  1.5232323E+00
  4.7068472E+00  1.5147225E+00
  4.7069416E+00  1.5110798E+00
  4.7070355E+00  1.5149651E+00
  4.7071295E+00  1.5194142E+00
  4.7072239E+00  1.5466774E+00
  4.7073178E+00           -NaN
  4.7074122E+00  1.6120812E+00
  4.7075062E+00  1.6139643E+00
  4.7076006E+00  1.6536818E+00
  4.7076945E+00  1.6678268E+00
  4.7077889E+00  1.6634927E+00
  4.7078829E+00  1.6363029E+00
  4.7079768E+00  1.6367241E+00
  4.7080712E+00  1.6687917E+00
  4.7081652E+00  1.6749463E+00
  4.7082596E+00  1.6745155E+00
  4.7083535E+00  1.7421478E+00
  4.7084479E+00           -NaN
  4.7085419E+00           -NaN
  4.7086363E+00  1.7601559E+00
  4.7087302E+00  1.7478843E+00
  4.7088246E+00  1.7326390E+00
  4.7089186E+00  1.7231957E+00
  4.7090130E+00  1.7106007E+00
  4.7091069E+00  1.6533790E+00
  4.7092013E+00  1.6678387E+00
  4.7092953E+00  1.6464975E+00
  4.7093897E+00  1.5898196E+00
  4.7094836E+00  1.5750358E+00
  4.7095780E+00  1.5582958E+00
  4.7096720E+00  1.5557005E+00
  4.7097664E+00  1.5517496E+00
  4.7098608E+00  1.5586045E+00
  4.7099547E+00  1.5666922E+00
  4.7100492E+00  1.5626897E+00
  4.7101431E+00  1.5766038E+00
  4.7102375E+00  1.5441891E+00
  4.7103314E+00  1.5262562E+00
  4.7104259E+00  1.5170500E+00
  4.7105198E+00  1.5086945E+00
  4.7106142E+00  1.4721180E+00
  4.7107086E+00  1.4551746E+00
  4.7108026E+00  1.4609028E+00
  4.7108970E+00  1.4688473E+00
  4.7109909E+00  1.5293376E+00
  4.7110853E+00  1.5206515E+00
  4.7111797E+00  1.4872044E+00
  4.7112737E+00  1.4850371E+00
  4.7113681E+00  1.4818341E+00
  4.7114620E+00  1.4916447E+00
  4.7115564E+00  1.4558598E+00
  4.7116508E+00  1.4780074E+00
  4.7117448E+00  1.4937930E+00
  4.7118392E+00  1.4896785E+00
  4.7119331E+00  1.4580866E+00
  4.7120275E+00  1.4665731E+00
  4.7121220E+00  1.4656831E+00
  4.7122159E+00  1.4800891E+00
  4.7123103E+00  1.4604245E+00
  4.7124047E+00  1.4559721E+00
  4.7124987E+00  1.4766318E+00
  4.7125931E+00  1.4794513E+00
  4.7126875E+00  1.5084101E+00
  4.7127814E+00  1.4854450E+00
  4.7128758E+00  1.4838719E+00
  4.7129703E+00  1.4786680E+00
  4.7130642E+00  1.4392772E+00
  4.7131586E+00  1.4607158E+00
  4.7132530E+00  1.4894878E+00
  4.7133470E+00  1.4916003E+00
  4.7134414E+00  1.4560219E+00
  4.7135358E+00  1.4716970E+00
  4.7136297E+00  1.4965626E+00
  4.7137241E+00  1.4785486E+00
  4.7138186E+00  1.5254518E+00
  4.7139130E+00  1.4631797E+00
  4.7140069E+00  1.4801910E+00
  4.7141013E+00  1.5034542E+00
  4.7141957E+00  1.5334932E+00
  4.7142897E+00  1.4665977E+00
  4.7143841E+00  1.4584311E+00
  4.7144785E+00  1.4495209E+00
  4.7145729E+00  1.4606365E+00
  4.7146668E+00  1.4802454E+00
  4.7147613E+00  1.5421575E+00
  4.7148557E+00  1.5311134E+00
  4.7149501E+00  1.5067258E+00
  4.7150440E+00  1.5092783E+00
  4.7151384E+00  1.5192798E+00
  4.7152328E+00  1.4853249E+00
