        4644           2          28
Sat May  1 20:39:32 2010
nirspec_doar44_glue.dat

Full Nirspec spectrum of doar44, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
done

Included data files, index, atm. transm cutoff, scale factor:
doar44_coice_jul04.dat 1 0.500000 1.35740
doar44_coice+_jul04.dat 1 0.500000 1.35740
doar44_cop_jul04.dat 2 0.400000 1.03538
doar44_cop+_jul04.dat 2 0.500000 1.03538
doar44_coice_apr05.dat 3 0.400000 0.927717
doar44_coice+_apr05.dat 3 0.500000 0.946271
doar44_cop_apr05.dat 4 0.400000 1.51340
doar44_cop+_apr05.dat 4 0.500000 1.48219
doar44_coice_jul02.dat 5 0.500000 0.937963
doar44_coice+_jul02.dat 5 0.700000 0.937963
doar44_cop_apr10.dat 6 0.700000 0.868594
doar44_cop+_apr10.dat 6 0.700000 0.825164

     Wavelength     Flux
  4.6497145E+00  5.6058294E-01
  4.6498075E+00  5.6973702E-01
  4.6499004E+00  5.6305504E-01
  4.6499934E+00  5.5385524E-01
  4.6500864E+00  5.4499567E-01
  4.6501794E+00  5.5338258E-01
  4.6502724E+00  5.4287189E-01
  4.6503654E+00  5.3962088E-01
  4.6504583E+00  5.4000056E-01
  4.6505513E+00  5.4990470E-01
  4.6506443E+00  5.4978770E-01
  4.6507373E+00  5.4459155E-01
  4.6508303E+00  5.3960365E-01
  4.6509233E+00  5.4409808E-01
  4.6510167E+00  5.4978240E-01
  4.6511097E+00  5.4817182E-01
  4.6512027E+00  5.4973602E-01
  4.6512957E+00  5.4716772E-01
  4.6513886E+00  5.5354220E-01
  4.6514816E+00  5.6332797E-01
  4.6515746E+00  5.6743717E-01
  4.6516676E+00  5.6472027E-01
  4.6517606E+00  5.7262832E-01
  4.6518536E+00  5.6720322E-01
  4.6519470E+00  5.7217073E-01
  4.6520400E+00  5.9328210E-01
  4.6521330E+00  5.9666932E-01
  4.6522260E+00  5.9463060E-01
  4.6523190E+00  6.0660809E-01
  4.6524119E+00  6.0458487E-01
  4.6525049E+00  5.9672630E-01
  4.6525979E+00  6.1805868E-01
  4.6526914E+00  6.2847507E-01
  4.6527843E+00  6.2349552E-01
  4.6528773E+00  6.2553591E-01
  4.6529703E+00  6.3234073E-01
  4.6530633E+00  6.2145019E-01
  4.6531563E+00  6.2965661E-01
  4.6532497E+00  6.4137000E-01
  4.6533427E+00  6.3726664E-01
  4.6534357E+00  6.5128118E-01
  4.6535287E+00  6.4670938E-01
  4.6536217E+00  6.4901310E-01
  4.6537147E+00  6.6741627E-01
  4.6538081E+00  6.6235083E-01
  4.6539011E+00  6.4311951E-01
  4.6539941E+00  6.3290268E-01
  4.6540871E+00  6.3205749E-01
  4.6541800E+00  6.2960619E-01
  4.6542735E+00  6.3028437E-01
  4.6543665E+00  6.2178189E-01
  4.6544595E+00  5.9842235E-01
  4.6545525E+00  6.1155242E-01
  4.6546454E+00  6.0174155E-01
  4.6547389E+00  6.0265380E-01
  4.6548319E+00  6.1291087E-01
  4.6549249E+00  5.9858906E-01
  4.6550179E+00  5.9775543E-01
  4.6551113E+00  5.8440036E-01
  4.6552043E+00  5.6398547E-01
  4.6552973E+00  5.6365335E-01
  4.6553903E+00  5.5291194E-01
  4.6554837E+00  5.5035430E-01
  4.6555767E+00  5.4972976E-01
  4.6556697E+00  5.5524629E-01
  4.6557631E+00  5.5306596E-01
  4.6558561E+00  5.4602170E-01
  4.6559491E+00  5.4943287E-01
  4.6560421E+00  5.5965430E-01
  4.6561356E+00  5.4648507E-01
  4.6562285E+00  5.7397884E-01
  4.6563215E+00  5.6492835E-01
  4.6564150E+00  5.3888279E-01
  4.6565080E+00  5.5666023E-01
  4.6566010E+00  5.4558152E-01
  4.6566939E+00  5.1898146E-01
  4.6567874E+00  5.3906834E-01
  4.6568804E+00  5.5990404E-01
  4.6569734E+00  5.9230757E-01
  4.6570668E+00  5.8689845E-01
  4.6571598E+00  6.0818815E-01
  4.6572528E+00  5.8880711E-01
  4.6573462E+00  6.0431188E-01
  4.6574392E+00  6.1284596E-01
  4.6575322E+00  5.8878404E-01
  4.6576257E+00  5.8338916E-01
  4.6577187E+00  5.8506191E-01
  4.6578116E+00  5.6863391E-01
  4.6579051E+00  5.6513399E-01
  4.6579981E+00  5.6594735E-01
  4.6580915E+00  5.4516613E-01
  4.6581845E+00  5.2655882E-01
  4.6582775E+00  5.2274120E-01
  4.6583710E+00  5.2178210E-01
  4.6584640E+00  5.2250630E-01
  4.6585574E+00  5.3293681E-01
  4.6586504E+00  5.3500760E-01
  4.6587434E+00  5.3535277E-01
  4.6588368E+00  5.3928351E-01
  4.6589298E+00  5.4055947E-01
  4.6590233E+00  5.3322119E-01
  4.6591163E+00  5.1931089E-01
  4.6592093E+00  5.3509361E-01
  4.6593027E+00  5.4713851E-01
  4.6593957E+00  5.4059368E-01
  4.6594892E+00  5.4522705E-01
  4.6595821E+00  5.4790556E-01
  4.6596751E+00  5.4190028E-01
  4.6597686E+00  5.4786599E-01
  4.6598616E+00  5.4818547E-01
  4.6599550E+00  5.4122734E-01
  4.6600480E+00  5.3885835E-01
  4.6601415E+00  5.5517274E-01
  4.6602345E+00  5.4687458E-01
  4.6603279E+00  5.3919643E-01
  4.6604209E+00  5.6313276E-01
  4.6605144E+00  5.4467684E-01
  4.6606073E+00  5.3943521E-01
  4.6607008E+00  5.2836925E-01
  4.6607938E+00  5.2390665E-01
  4.6608872E+00  5.2409470E-01
  4.6609802E+00  5.1021481E-01
  4.6610737E+00  5.3096259E-01
  4.6611667E+00  5.2027214E-01
  4.6612601E+00  5.2003694E-01
  4.6613531E+00  5.1649040E-01
  4.6614466E+00  5.3854203E-01
  4.6615396E+00  5.4489505E-01
  4.6616330E+00  5.3475273E-01
  4.6617260E+00  5.4033041E-01
  4.6618195E+00  5.4825008E-01
  4.6619124E+00  5.3668082E-01
  4.6620059E+00  5.2622545E-01
  4.6620989E+00  5.2415985E-01
  4.6621923E+00  5.3913724E-01
  4.6622853E+00  5.3352869E-01
  4.6623788E+00  5.2426046E-01
  4.6624718E+00  5.4263395E-01
  4.6625652E+00  5.2949339E-01
  4.6626587E+00  5.3061032E-01
  4.6627517E+00  5.3145665E-01
  4.6628451E+00  5.4642361E-01
  4.6629381E+00  5.3225809E-01
  4.6630316E+00  5.2611506E-01
  4.6631246E+00  5.3165752E-01
  4.6632180E+00  5.3086251E-01
  4.6633115E+00  5.2512211E-01
  4.6634045E+00  5.2426380E-01
  4.6634979E+00  5.4053539E-01
  4.6635909E+00  5.3868437E-01
  4.6636844E+00  5.3637159E-01
  4.6637778E+00  5.3796834E-01
  4.6638708E+00  5.4366338E-01
  4.6639643E+00  5.4648453E-01
  4.6640573E+00  5.4325211E-01
  4.6641507E+00  5.4121119E-01
  4.6642442E+00  5.2711082E-01
  4.6643372E+00  5.3444594E-01
  4.6644306E+00  5.3282863E-01
  4.6645241E+00  5.3394002E-01
  4.6646171E+00  5.2604806E-01
  4.6647105E+00  5.2771199E-01
  4.6648040E+00  5.3523636E-01
  4.6648970E+00  5.3385192E-01
  4.6649904E+00  5.3931051E-01
  4.6650839E+00  5.3261811E-01
  4.6651769E+00  5.3171730E-01
  4.6652703E+00  5.1910836E-01
  4.6653638E+00  5.2232188E-01
  4.6654568E+00  5.3483295E-01
  4.6655502E+00  5.2695394E-01
  4.6656437E+00  5.3060412E-01
  4.6657367E+00  5.2670878E-01
  4.6658301E+00  5.3517807E-01
  4.6659236E+00  5.3527105E-01
  4.6660166E+00  5.2626300E-01
  4.6661100E+00  5.3788453E-01
  4.6662035E+00  5.2264959E-01
  4.6662970E+00  5.3373069E-01
  4.6663899E+00  5.3472662E-01
  4.6664834E+00  5.3122556E-01
  4.6665769E+00  5.2912694E-01
  4.6666698E+00  5.2376193E-01
  4.6667633E+00  5.2865934E-01
  4.6668568E+00  5.3278935E-01
  4.6669502E+00  5.4398990E-01
  4.6670432E+00  5.4496610E-01
  4.6671367E+00  5.3642684E-01
  4.6672301E+00  5.4001743E-01
  4.6673236E+00  5.3556609E-01
  4.6674166E+00  5.3629184E-01
  4.6675100E+00  5.4479361E-01
  4.6676035E+00  5.5155003E-01
  4.6676970E+00  5.4172933E-01
  4.6677899E+00  5.3093612E-01
  4.6678834E+00  5.3112525E-01
  4.6679769E+00  5.3283101E-01
  4.6680703E+00  5.3600240E-01
  4.6681638E+00  5.3658295E-01
  4.6682568E+00  5.3259635E-01
  4.6683502E+00  5.2337974E-01
  4.6684437E+00  5.1866496E-01
  4.6685371E+00  5.1468533E-01
  4.6686306E+00  5.0704640E-01
  4.6687236E+00  5.2999204E-01
  4.6688170E+00  5.4187840E-01
  4.6689105E+00  5.3832430E-01
  4.6690040E+00  5.2369106E-01
  4.6690974E+00  5.2706456E-01
  4.6691909E+00  5.2676994E-01
  4.6692839E+00  5.3163475E-01
  4.6693773E+00  5.2729696E-01
  4.6694708E+00  5.3214383E-01
  4.6695642E+00  5.1518524E-01
  4.6696577E+00  5.1146430E-01
  4.6697512E+00  5.2005553E-01
  4.6698446E+00  5.1062518E-01
  4.6699376E+00  5.2743709E-01
  4.6700311E+00  5.3451908E-01
  4.6701245E+00  5.4435784E-01
  4.6702180E+00  5.3548646E-01
  4.6703115E+00  5.3312117E-01
  4.6704049E+00  5.2603275E-01
  4.6704984E+00  5.2986604E-01
  4.6705918E+00  5.3132248E-01
  4.6706853E+00  5.2577466E-01
  4.6707783E+00  5.3073078E-01
  4.6708717E+00  5.2609038E-01
  4.6709652E+00  5.3264028E-01
  4.6710587E+00  5.3895324E-01
  4.6711521E+00  5.4043818E-01
  4.6712456E+00  5.3128767E-01
  4.6713390E+00  5.4174447E-01
  4.6714325E+00  5.4758972E-01
  4.6715260E+00  5.3714508E-01
  4.6716194E+00  5.3876781E-01
  4.6717129E+00  5.4173857E-01
  4.6718063E+00  5.3638464E-01
  4.6718998E+00  5.4180479E-01
  4.6719933E+00  5.5184180E-01
  4.6720862E+00  5.6177670E-01
  4.6721797E+00  5.3737259E-01
  4.6722732E+00  5.3917509E-01
  4.6723666E+00  5.4257464E-01
  4.6724601E+00  5.3410220E-01
  4.6725535E+00  5.3705448E-01
  4.6726470E+00  5.3867155E-01
  4.6727405E+00  5.4241425E-01
  4.6728339E+00  5.5158746E-01
  4.6729274E+00  5.4522020E-01
  4.6730208E+00  5.4780525E-01
  4.6731143E+00  5.5313414E-01
  4.6732078E+00  5.4014295E-01
  4.6733012E+00  5.4896444E-01
  4.6733947E+00  5.4884762E-01
  4.6734881E+00  5.5468428E-01
  4.6735816E+00  5.5696428E-01
  4.6736751E+00  5.7413781E-01
  4.6737685E+00  5.8816481E-01
  4.6738620E+00  5.9717852E-01
  4.6739554E+00  5.9052575E-01
  4.6740489E+00  6.1474556E-01
  4.6741428E+00  6.1611885E-01
  4.6742363E+00  5.4043114E-01
  4.6743298E+00  5.7406288E-01
  4.6744232E+00  5.5968243E-01
  4.6745167E+00  5.4460639E-01
  4.6746101E+00  5.2872670E-01
  4.6747036E+00  5.4646885E-01
  4.6747971E+00  5.6201333E-01
  4.6748905E+00  5.5494201E-01
  4.6749840E+00  5.4438841E-01
  4.6750774E+00  5.3458577E-01
  4.6751709E+00  5.3455216E-01
  4.6752644E+00  5.4006815E-01
  4.6753578E+00  5.4307175E-01
  4.6754518E+00  5.3681463E-01
  4.6755452E+00  5.4221892E-01
  4.6756387E+00  5.5879647E-01
  4.6757321E+00  5.4751992E-01
  4.6758256E+00  5.3555274E-01
  4.6759191E+00  5.3339064E-01
  4.6760125E+00  5.3410697E-01
  4.6761060E+00  5.1921928E-01
  4.6761994E+00  5.2071738E-01
  4.6762934E+00  5.2262014E-01
  4.6763868E+00  5.4400033E-01
  4.6764803E+00  5.3176981E-01
  4.6765738E+00  5.1494062E-01
  4.6766672E+00  4.9910089E-01
  4.6767607E+00  5.2822143E-01
  4.6768546E+00  5.3835899E-01
  4.6769481E+00  5.2719975E-01
  4.6770415E+00  5.2008039E-01
  4.6771350E+00  5.1161301E-01
  4.6772285E+00  5.1843071E-01
  4.6773219E+00  5.2415884E-01
  4.6774158E+00  5.4275268E-01
  4.6775093E+00  5.3790492E-01
  4.6776028E+00  5.2930468E-01
  4.6776962E+00  5.2120733E-01
  4.6777897E+00  5.3709728E-01
  4.6778836E+00  5.3835583E-01
  4.6779771E+00  5.3216034E-01
  4.6780705E+00  5.4993802E-01
  4.6781640E+00  5.5327183E-01
  4.6782575E+00  5.5165601E-01
  4.6783514E+00  5.2361596E-01
  4.6784449E+00  5.1875043E-01
  4.6785383E+00  5.1907951E-01
  4.6786318E+00  5.1006043E-01
  4.6787252E+00  5.0982392E-01
  4.6788192E+00  4.9087921E-01
  4.6789126E+00  5.2772522E-01
  4.6790061E+00  4.9575171E-01
  4.6790996E+00  5.1319891E-01
  4.6791935E+00  5.2530211E-01
  4.6792870E+00  5.1577806E-01
  4.6793804E+00  5.0556296E-01
  4.6794744E+00  5.1924843E-01
  4.6795678E+00  5.2286154E-01
  4.6796613E+00  5.3556287E-01
  4.6797547E+00  5.2778661E-01
  4.6798487E+00  5.1578027E-01
  4.6799421E+00  5.2968776E-01
  4.6800356E+00  5.2945590E-01
  4.6801295E+00  5.2874911E-01
  4.6802230E+00  5.3371710E-01
  4.6803164E+00  5.2678382E-01
  4.6804099E+00  5.2990323E-01
  4.6805038E+00  5.3311002E-01
  4.6805973E+00  5.3929645E-01
  4.6806908E+00  5.3902662E-01
  4.6807847E+00  5.3336769E-01
  4.6808782E+00  5.2775228E-01
  4.6809716E+00  5.2922791E-01
  4.6810656E+00  5.3155887E-01
  4.6811590E+00  5.2637094E-01
  4.6812525E+00  5.1392210E-01
  4.6813464E+00  5.3536898E-01
  4.6814399E+00  4.9923235E-01
  4.6815333E+00  5.0870752E-01
  4.6816273E+00  5.5623078E-01
  4.6817207E+00  5.4163641E-01
  4.6818142E+00  5.4902303E-01
  4.6819081E+00  5.4622209E-01
  4.6820016E+00  5.5236453E-01
  4.6820955E+00  5.6218547E-01
  4.6821890E+00  5.6138593E-01
  4.6822824E+00  6.0171944E-01
  4.6823764E+00  6.2153882E-01
  4.6824698E+00  6.2188876E-01
  4.6825638E+00  6.2412560E-01
  4.6826572E+00  6.2058115E-01
  4.6827507E+00  5.9520471E-01
  4.6828446E+00  5.6821960E-01
  4.6829381E+00  5.7442385E-01
  4.6830320E+00  5.6906772E-01
  4.6831255E+00  5.6946021E-01
  4.6832190E+00  5.5117548E-01
  4.6833129E+00  5.5380219E-01
  4.6834064E+00  5.4962331E-01
  4.6835003E+00  5.3801179E-01
  4.6835938E+00  5.3005469E-01
  4.6836877E+00  5.2776647E-01
  4.6837811E+00  5.3699642E-01
  4.6838751E+00  5.4235590E-01
  4.6839685E+00  5.2743834E-01
  4.6840620E+00  5.1837248E-01
  4.6841559E+00  5.3868812E-01
  4.6842494E+00  5.2580416E-01
  4.6843433E+00  5.3601372E-01
  4.6844368E+00  5.3920072E-01
  4.6845307E+00  5.3179640E-01
  4.6846242E+00  5.2793896E-01
  4.6847181E+00  5.1701695E-01
  4.6848116E+00  5.3052300E-01
  4.6849055E+00  5.3100210E-01
  4.6849990E+00  5.2621347E-01
  4.6850929E+00  5.2876961E-01
  4.6851864E+00  5.3913593E-01
  4.6852803E+00  5.1990199E-01
  4.6853738E+00  5.1072991E-01
  4.6854677E+00  5.3563231E-01
  4.6855612E+00  5.3649700E-01
  4.6856551E+00  5.3486663E-01
  4.6857486E+00  5.3343827E-01
  4.6858425E+00  5.3963333E-01
  4.6859360E+00  5.3707606E-01
  4.6860299E+00  5.3394526E-01
  4.6861238E+00  5.3609794E-01
  4.6862173E+00  5.3636199E-01
  4.6863112E+00  5.3548151E-01
  4.6864047E+00  5.3540105E-01
  4.6864986E+00  5.1967275E-01
  4.6865921E+00  5.1392031E-01
  4.6866860E+00  5.1489282E-01
  4.6867795E+00  5.2535206E-01
  4.6868734E+00  5.2472258E-01
  4.6869674E+00  5.2025634E-01
  4.6870608E+00  5.2956486E-01
  4.6871548E+00  5.3828037E-01
  4.6872482E+00  5.3559774E-01
  4.6873422E+00  5.2666283E-01
  4.6874361E+00  5.3537291E-01
  4.6875296E+00  5.2926302E-01
  4.6876235E+00  5.3283411E-01
  4.6877170E+00  5.3445745E-01
  4.6878109E+00  5.3251731E-01
  4.6879048E+00  5.2440065E-01
  4.6879983E+00  5.2501154E-01
  4.6880922E+00  5.1880145E-01
  4.6881862E+00  5.1260793E-01
  4.6882796E+00  5.2341890E-01
  4.6883736E+00  5.2106625E-01
  4.6884670E+00  5.2612311E-01
  4.6885610E+00  5.1504952E-01
  4.6886549E+00  5.1678771E-01
  4.6887484E+00  5.2546126E-01
  4.6888423E+00  5.4682797E-01
  4.6889362E+00  5.3466552E-01
  4.6890297E+00  5.2588880E-01
  4.6891236E+00  5.4590034E-01
  4.6892176E+00  5.2536434E-01
  4.6893110E+00  5.2661747E-01
  4.6894050E+00  5.3610927E-01
  4.6894989E+00  5.3295153E-01
  4.6895928E+00  5.2175790E-01
  4.6896863E+00  5.2547789E-01
  4.6897802E+00  5.2715552E-01
  4.6898742E+00  5.2794772E-01
  4.6899676E+00  5.2509207E-01
  4.6900616E+00  5.3119767E-01
  4.6901555E+00  5.2102864E-01
  4.6902490E+00  5.2628636E-01
  4.6903429E+00  5.2571779E-01
  4.6904368E+00  5.3541821E-01
  4.6905308E+00  5.5160832E-01
  4.6906242E+00  5.3969991E-01
  4.6907182E+00  6.0258752E-01
  4.6908121E+00  6.2257868E-01
  4.6909060E+00  6.3543069E-01
  4.6909995E+00  6.4106017E-01
  4.6910934E+00  6.1707145E-01
  4.6911874E+00  6.2761915E-01
  4.6912813E+00  6.2992823E-01
  4.6913748E+00  6.2348819E-01
  4.6914687E+00  6.1318761E-01
  4.6915627E+00  5.9459454E-01
  4.6916566E+00  5.6606859E-01
  4.6917505E+00  5.4998332E-01
  4.6918440E+00  5.1798129E-01
  4.6919379E+00  5.2737314E-01
  4.6920319E+00  5.1985043E-01
  4.6921258E+00  5.3904319E-01
  4.6922193E+00  5.2482980E-01
  4.6923132E+00  5.3916800E-01
  4.6924071E+00  5.5321467E-01
  4.6925011E+00  5.3628898E-01
  4.6925950E+00  5.4405189E-01
  4.6926889E+00  5.4616970E-01
  4.6927824E+00  5.4817182E-01
  4.6928763E+00  5.3443366E-01
  4.6929703E+00  5.4027796E-01
  4.6930642E+00  5.4479444E-01
  4.6931581E+00  5.3791004E-01
  4.6932521E+00  5.1628834E-01
  4.6933455E+00  5.2441704E-01
  4.6934395E+00  5.3449136E-01
  4.6935334E+00  5.3186589E-01
  4.6936274E+00  5.1921666E-01
  4.6937213E+00  5.3794521E-01
  4.6938152E+00  5.2813309E-01
  4.6939092E+00  5.3968215E-01
  4.6940026E+00  5.4054731E-01
  4.6940966E+00  5.2216381E-01
  4.6941905E+00  5.3570175E-01
  4.6942844E+00  5.3420132E-01
  4.6943784E+00  5.3493309E-01
  4.6944723E+00  5.3714895E-01
  4.6945662E+00  5.2941978E-01
  4.6946602E+00  5.3921586E-01
  4.6947541E+00  5.3008747E-01
  4.6948481E+00  5.3201115E-01
  4.6949415E+00  5.2798432E-01
  4.6950355E+00  5.5758327E-01
  4.6951294E+00  5.3120750E-01
  4.6952233E+00  5.3090543E-01
  4.6953173E+00  5.3075224E-01
  4.6954112E+00  5.3295517E-01
  4.6955051E+00  5.1110268E-01
  4.6955991E+00  5.0055116E-01
  4.6956930E+00  5.1247096E-01
  4.6957870E+00  5.1742297E-01
  4.6958809E+00  5.1176852E-01
  4.6959748E+00  5.3881919E-01
  4.6960688E+00  5.0985205E-01
  4.6961627E+00  5.0362611E-01
  4.6962566E+00  5.2799046E-01
  4.6963506E+00  5.2045166E-01
  4.6964445E+00  5.2349627E-01
  4.6965384E+00  5.0808489E-01
  4.6966324E+00  5.0631058E-01
  4.6967263E+00  5.2200359E-01
  4.6968203E+00  5.2628750E-01
  4.6969142E+00  5.2582318E-01
  4.6970081E+00  5.2257371E-01
  4.6971021E+00  5.3916907E-01
  4.6971960E+00  5.2203995E-01
  4.6972899E+00  5.3361219E-01
  4.6973839E+00  5.1127756E-01
  4.6974778E+00  5.2878022E-01
  4.6975718E+00  5.2630037E-01
  4.6976657E+00  5.2610999E-01
  4.6977596E+00  5.3937560E-01
  4.6978536E+00  5.3198230E-01
  4.6979475E+00  5.3694844E-01
  4.6980414E+00  5.2089721E-01
  4.6981354E+00  5.1379210E-01
  4.6982293E+00  5.1416421E-01
  4.6983232E+00  4.9360570E-01
  4.6984172E+00  5.0398982E-01
  4.6985111E+00  5.2462310E-01
  4.6986051E+00  5.1584899E-01
  4.6986990E+00  5.3179508E-01
  4.6987929E+00  5.3572863E-01
  4.6988873E+00  5.1909339E-01
  4.6989813E+00  5.1884365E-01
  4.6990752E+00  5.2473092E-01
  4.6991692E+00  5.4669428E-01
  4.6992631E+00  5.7274383E-01
  4.6993570E+00  5.5994201E-01
  4.6994510E+00  6.0539490E-01
  4.6995449E+00  6.4876652E-01
  4.6996388E+00  6.5236306E-01
  4.6997328E+00  6.2906635E-01
  4.6998272E+00  6.2943870E-01
  4.6999211E+00  6.4182943E-01
  4.7000151E+00  6.4062148E-01
  4.7001090E+00  6.1911786E-01
  4.7002029E+00  6.0871542E-01
  4.7002969E+00  5.6016219E-01
  4.7003908E+00  5.5839163E-01
  4.7004848E+00  5.5253071E-01
  4.7005792E+00  5.5187935E-01
  4.7006731E+00  5.2508855E-01
  4.7007670E+00  5.2197069E-01
  4.7008610E+00  5.3143984E-01
  4.7009549E+00  5.2871162E-01
  4.7010489E+00  5.3859633E-01
  4.7011433E+00  5.4781437E-01
  4.7012372E+00  5.2590561E-01
  4.7013311E+00  5.0742245E-01
  4.7014251E+00  5.2451944E-01
  4.7015190E+00  5.1851934E-01
  4.7016134E+00  5.1754749E-01
  4.7017074E+00  5.3582859E-01
  4.7018013E+00  5.2841473E-01
  4.7018952E+00  5.2573037E-01
  4.7019892E+00  5.3530955E-01
  4.7020836E+00  5.3496498E-01
  4.7021775E+00  5.3238696E-01
  4.7022715E+00  5.1899469E-01
  4.7023654E+00  5.2205861E-01
  4.7024598E+00  5.3214437E-01
  4.7025537E+00  5.1718223E-01
  4.7026477E+00  5.1733613E-01
  4.7027416E+00  5.2375537E-01
  4.7028356E+00  5.3164685E-01
  4.7029300E+00  5.1419193E-01
  4.7030239E+00  5.2980715E-01
  4.7031178E+00  5.1868272E-01
  4.7032123E+00  5.2837276E-01
  4.7033062E+00  5.1350814E-01
  4.7034001E+00  5.3641248E-01
  4.7034941E+00  5.3035080E-01
  4.7035885E+00  5.1946658E-01
  4.7036824E+00  5.1643389E-01
  4.7037764E+00  5.0682092E-01
  4.7038703E+00  5.0516862E-01
  4.7039647E+00  5.1954359E-01
  4.7040586E+00  5.3690815E-01
  4.7041526E+00  5.4211098E-01
  4.7042470E+00  5.2464414E-01
  4.7043409E+00  5.2136177E-01
  4.7044349E+00  5.3165752E-01
  4.7045293E+00  5.4042220E-01
  4.7046232E+00  5.1379561E-01
  4.7047172E+00  5.0812030E-01
  4.7048116E+00  5.2972519E-01
  4.7049055E+00  5.4033953E-01
  4.7049994E+00  5.4555106E-01
  4.7050939E+00  5.2438289E-01
  4.7051878E+00  5.4296923E-01
  4.7052817E+00  5.4247844E-01
  4.7053761E+00  5.1655936E-01
  4.7054701E+00  5.4729742E-01
  4.7055640E+00  5.0230080E-01
  4.7056584E+00  5.1888287E-01
  4.7057524E+00  5.2801180E-01
  4.7058463E+00  5.1323146E-01
  4.7059407E+00  5.0370657E-01
  4.7060347E+00  4.9713695E-01
  4.7061291E+00  5.3092897E-01
  4.7062230E+00  5.2773023E-01
  4.7063169E+00  5.3100979E-01
  4.7064114E+00  5.1607156E-01
  4.7065053E+00  4.8778364E-01
  4.7065997E+00  5.2632016E-01
  4.7066936E+00  5.4195571E-01
  4.7067876E+00  5.4201043E-01
  4.7068820E+00  5.2706259E-01
  4.7069759E+00  5.1157761E-01
  4.7070704E+00  5.6953937E-01
  4.7071643E+00  5.5382788E-01
  4.7072587E+00  5.4427147E-01
  4.7073526E+00  5.3920048E-01
  4.7074466E+00  5.3076375E-01
  4.7075410E+00  5.2015090E-01
  4.7076349E+00  5.0894147E-01
  4.7077293E+00  5.2705663E-01
  4.7078233E+00  5.4285932E-01
  4.7079177E+00  5.3790188E-01
  4.7080116E+00  5.5421931E-01
  4.7081060E+00  5.7058918E-01
  4.7082000E+00  6.1008203E-01
  4.7082944E+00  6.2836105E-01
  4.7083883E+00  6.4396197E-01
  4.7084827E+00  6.4933658E-01
  4.7085767E+00  6.4501059E-01
  4.7086711E+00  6.2560451E-01
  4.7087650E+00  6.4103150E-01
  4.7088594E+00  6.3938808E-01
  4.7089534E+00  6.0975778E-01
  4.7090478E+00  5.9160668E-01
  4.7091417E+00  5.8975101E-01
  4.7092361E+00  5.6696457E-01
  4.7093301E+00  5.3970790E-01
  4.7094245E+00  5.4358029E-01
  4.7095184E+00  5.5273849E-01
  4.7096128E+00  5.5583489E-01
  4.7097068E+00  5.5745435E-01
  4.7098012E+00  5.0116104E-01
  4.7098951E+00  5.1678520E-01
  4.7099895E+00  5.0300610E-01
  4.7100835E+00  5.3817171E-01
  4.7101779E+00  5.2850801E-01
  4.7102723E+00  5.1989734E-01
  4.7103662E+00  5.2895737E-01
  4.7104607E+00  5.4570866E-01
  4.7105546E+00  5.3647268E-01
  4.7106490E+00  5.3214920E-01
  4.7107430E+00  5.1185620E-01
