        4643           2          24
Thu Aug 28 19:58:00 2008
nirspec_hd135344_glue.dat

Full Nirspec spectrum of hd135344, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
 

Included data files, index, atm. transm cutoff, scale factor:
hd135344_coice_apr05.dat 1 0.600000 0.957975
hd135344_coice+_apr05.dat 1 0.700000 0.708901
hd135344_cop_apr05.dat 2 0.500000 0.854223
hd135344_cop+_apr05.dat 2 0.700000 0.740907
hd135344_coice_jul06.dat 3 0.700000 1.58563
hd135344_coice+_jul06.dat 3 0.700000 1.37312
hd135344_cop_jul06.dat 4 0.700000 1.21571
hd135344_cop+_jul06.dat 4 0.700000 1.11545

     Wavelength     Flux
  4.6501284E+00  3.6151695E+00
  4.6502213E+00  3.5848992E+00
  4.6503143E+00  3.5941043E+00
  4.6504073E+00  3.5786710E+00
  4.6505003E+00  3.5777285E+00
  4.6505933E+00  3.6018980E+00
  4.6506863E+00  3.5999067E+00
  4.6507792E+00  3.5643268E+00
  4.6508722E+00  3.6027424E+00
  4.6509652E+00  3.6190858E+00
  4.6510582E+00  3.5661032E+00
  4.6511517E+00  3.6264579E+00
  4.6512446E+00  3.6089425E+00
  4.6513376E+00  3.6168871E+00
  4.6514306E+00  3.6147730E+00
  4.6515236E+00  3.6690371E+00
  4.6516166E+00  3.6046634E+00
  4.6517096E+00  3.5922694E+00
  4.6518025E+00  3.6156454E+00
  4.6518955E+00  3.6055431E+00
  4.6519885E+00  3.6349890E+00
  4.6520820E+00  3.6549182E+00
  4.6521749E+00  3.7042303E+00
  4.6522679E+00  3.7365229E+00
  4.6523609E+00  3.7230258E+00
  4.6524539E+00  3.6790383E+00
  4.6525469E+00  3.7043533E+00
  4.6526399E+00  3.7070513E+00
  4.6527328E+00  3.7064252E+00
  4.6528263E+00  3.6902499E+00
  4.6529193E+00  3.6998994E+00
  4.6530123E+00  3.7123809E+00
  4.6531053E+00  3.7449732E+00
  4.6531982E+00  3.7569509E+00
  4.6532912E+00  3.7751865E+00
  4.6533847E+00  3.7666633E+00
  4.6534777E+00  3.7966249E+00
  4.6535707E+00  3.7890608E+00
  4.6536636E+00  3.8037651E+00
  4.6537566E+00  3.8242831E+00
  4.6538501E+00  3.7684014E+00
  4.6539431E+00  3.7552559E+00
  4.6540360E+00  3.7352102E+00
  4.6541290E+00  3.7189934E+00
  4.6542220E+00  3.7456799E+00
  4.6543155E+00  3.7803078E+00
  4.6544085E+00  3.7560818E+00
  4.6545014E+00  3.6538267E+00
  4.6545944E+00  3.6785719E+00
  4.6546874E+00  3.5800354E+00
  4.6547809E+00  3.6245937E+00
  4.6548738E+00  3.6485555E+00
  4.6549668E+00  3.6730657E+00
  4.6550598E+00  3.6612918E+00
  4.6551533E+00  3.6618576E+00
  4.6552463E+00  3.6341484E+00
  4.6553392E+00  3.6255753E+00
  4.6554322E+00  3.6621947E+00
  4.6555257E+00  3.6399324E+00
  4.6556187E+00  3.6043627E+00
  4.6557117E+00  3.5947735E+00
  4.6558046E+00  3.5927308E+00
  4.6558981E+00  3.6324224E+00
  4.6559911E+00  3.6584766E+00
  4.6560841E+00  3.6118991E+00
  4.6561775E+00  3.6147234E+00
  4.6562705E+00  3.5883455E+00
  4.6563635E+00  3.5643461E+00
  4.6564569E+00  3.5980213E+00
  4.6565499E+00  3.5587168E+00
  4.6566429E+00  3.5397010E+00
  4.6567359E+00  3.5365717E+00
  4.6568294E+00  3.5935071E+00
  4.6569223E+00  3.5506713E+00
  4.6570153E+00  3.6409719E+00
  4.6571088E+00  3.7208779E+00
  4.6572018E+00  3.6395948E+00
  4.6572948E+00  3.5982089E+00
  4.6573882E+00  3.6075289E+00
  4.6574812E+00  3.7598391E+00
  4.6575742E+00  3.9045792E+00
  4.6576676E+00  3.7912438E+00
  4.6577606E+00  3.6371756E+00
  4.6578541E+00  3.5905654E+00
  4.6579471E+00  3.6460857E+00
  4.6580400E+00  3.6163418E+00
  4.6581335E+00  3.5804625E+00
  4.6582265E+00  3.5561676E+00
  4.6583195E+00  3.5556633E+00
  4.6584129E+00  3.5452468E+00
  4.6585059E+00  3.5810707E+00
  4.6585994E+00  3.5826893E+00
  4.6586924E+00  3.5661161E+00
  4.6587853E+00  3.5897887E+00
  4.6588788E+00  3.5593328E+00
  4.6589718E+00  3.5862215E+00
  4.6590652E+00  3.5919352E+00
  4.6591582E+00  3.5844116E+00
  4.6592512E+00  3.5740490E+00
  4.6593447E+00  3.5444658E+00
  4.6594377E+00  3.5059202E+00
  4.6595311E+00  3.5396855E+00
  4.6596241E+00  3.5780845E+00
  4.6597176E+00  3.5707304E+00
  4.6598105E+00  3.5919712E+00
  4.6599035E+00  3.5565386E+00
  4.6599970E+00  3.5948138E+00
  4.6600900E+00  3.5762379E+00
  4.6601834E+00  3.5455234E+00
  4.6602764E+00  3.5710676E+00
  4.6603699E+00  3.6008062E+00
  4.6604629E+00  3.5900185E+00
  4.6605563E+00  3.6014977E+00
  4.6606493E+00  3.5701823E+00
  4.6607428E+00  3.5392287E+00
  4.6608357E+00  3.5768564E+00
  4.6609292E+00  3.4781284E+00
  4.6610222E+00  3.4659150E+00
  4.6611156E+00  3.5095558E+00
  4.6612086E+00  3.5273163E+00
  4.6613021E+00  3.5453231E+00
  4.6613951E+00  3.5680234E+00
  4.6614885E+00  3.5727932E+00
  4.6615815E+00  3.5086534E+00
  4.6616750E+00  3.5290575E+00
  4.6617680E+00  3.5719500E+00
  4.6618614E+00  3.5682261E+00
  4.6619544E+00  3.5606737E+00
  4.6620479E+00  3.5773335E+00
  4.6621408E+00  3.4973726E+00
  4.6622343E+00  3.4917173E+00
  4.6623273E+00  3.5088511E+00
  4.6624207E+00  3.5103359E+00
  4.6625142E+00  3.5137022E+00
  4.6626072E+00  3.5392952E+00
  4.6627007E+00  3.5498390E+00
  4.6627936E+00  3.5108097E+00
  4.6628871E+00  3.5416989E+00
  4.6629801E+00  3.5669589E+00
  4.6630735E+00  3.5345974E+00
  4.6631670E+00  3.5323586E+00
  4.6632600E+00  3.5326445E+00
  4.6633534E+00  3.5571790E+00
  4.6634464E+00  3.5632703E+00
  4.6635399E+00  3.5539997E+00
  4.6636329E+00  3.5366948E+00
  4.6637263E+00  3.5570304E+00
  4.6638198E+00  3.5554667E+00
  4.6639128E+00  3.5459862E+00
  4.6640062E+00  3.5754426E+00
  4.6640997E+00  3.5639076E+00
  4.6641927E+00  3.5495059E+00
  4.6642861E+00  3.5254178E+00
  4.6643791E+00  3.4950552E+00
  4.6644726E+00  3.4641519E+00
  4.6645660E+00  3.5313327E+00
  4.6646590E+00  3.5336273E+00
  4.6647525E+00  3.5169353E+00
  4.6648459E+00  3.5153339E+00
  4.6649389E+00  3.5202408E+00
  4.6650324E+00  3.5031602E+00
  4.6651258E+00  3.5340838E+00
  4.6652188E+00  3.5603409E+00
  4.6653123E+00  3.5498807E+00
  4.6654058E+00  3.5564718E+00
  4.6654987E+00  3.7048683E+00
  4.6655922E+00  3.5974369E+00
  4.6656857E+00  3.5029833E+00
  4.6657786E+00  3.5130975E+00
  4.6658721E+00  3.5309258E+00
  4.6659656E+00  3.5311561E+00
  4.6660590E+00  3.5253577E+00
  4.6661520E+00  3.5445030E+00
  4.6662455E+00  3.5002856E+00
  4.6663389E+00  3.5408688E+00
  4.6664319E+00  3.5650084E+00
  4.6665254E+00  3.5358071E+00
  4.6666188E+00  3.4858193E+00
  4.6667123E+00  3.5148666E+00
  4.6668053E+00  3.5079806E+00
  4.6668987E+00  3.5199618E+00
  4.6669922E+00  3.5694349E+00
  4.6670856E+00  3.5360668E+00
  4.6671786E+00  3.4938731E+00
  4.6672721E+00  3.5365272E+00
  4.6673656E+00  3.5550668E+00
  4.6674590E+00  3.5591269E+00
  4.6675520E+00  3.5869503E+00
  4.6676455E+00  3.5813284E+00
  4.6677389E+00  3.5175619E+00
  4.6678324E+00  3.4914265E+00
  4.6679254E+00  3.5143516E+00
  4.6680188E+00  3.5176399E+00
  4.6681123E+00  3.4765358E+00
  4.6682057E+00  3.5070720E+00
  4.6682992E+00  3.5291145E+00
  4.6683922E+00  3.5194399E+00
  4.6684856E+00  3.4786837E+00
  4.6685791E+00  3.4808984E+00
  4.6686726E+00  3.4695525E+00
  4.6687660E+00  3.4593649E+00
  4.6688595E+00  3.4969463E+00
  4.6689525E+00  3.5152981E+00
  4.6690459E+00  3.5394020E+00
  4.6691394E+00  3.5253897E+00
  4.6692328E+00  3.4666390E+00
  4.6693263E+00  3.4939940E+00
  4.6694198E+00  3.4762621E+00
  4.6695127E+00  3.4900045E+00
  4.6696062E+00  3.5142317E+00
  4.6696997E+00  3.4858100E+00
  4.6697931E+00  3.4900410E+00
  4.6698866E+00  3.5036385E+00
  4.6699800E+00  3.4579372E+00
  4.6700735E+00  3.4534600E+00
  4.6701665E+00  3.4522529E+00
  4.6702600E+00  3.4810412E+00
  4.6703534E+00  3.4554901E+00
  4.6704469E+00  3.4262636E+00
  4.6705403E+00  3.4738350E+00
  4.6706338E+00  3.4511261E+00
  4.6707273E+00  3.4516866E+00
  4.6708207E+00  3.4696012E+00
  4.6709142E+00  3.4513741E+00
  4.6710076E+00  3.4592187E+00
  4.6711006E+00  3.4958606E+00
  4.6711941E+00  3.5286512E+00
  4.6712875E+00  3.4840980E+00
  4.6713810E+00  3.4618411E+00
  4.6714745E+00  3.4787228E+00
  4.6715679E+00  3.4792726E+00
  4.6716614E+00  3.4796929E+00
  4.6717548E+00  3.4525526E+00
  4.6718483E+00  3.5001051E+00
  4.6719418E+00  3.4803824E+00
  4.6720352E+00  3.4654295E+00
  4.6721287E+00  3.4574635E+00
  4.6722221E+00  3.4492288E+00
  4.6723156E+00  3.4869142E+00
  4.6724091E+00  3.4832249E+00
  4.6725025E+00  3.4843564E+00
  4.6725960E+00  3.4693229E+00
  4.6726894E+00  3.4737742E+00
  4.6727829E+00  3.4648924E+00
  4.6728764E+00  3.4681816E+00
  4.6729698E+00  3.4650910E+00
  4.6730633E+00  3.4455178E+00
  4.6731567E+00  3.4512584E+00
  4.6732502E+00  3.4794953E+00
  4.6733437E+00  3.4523404E+00
  4.6734371E+00  3.4773724E+00
  4.6735306E+00  3.4649029E+00
  4.6736240E+00  3.4322865E+00
  4.6737175E+00  3.4649224E+00
  4.6738110E+00  3.4384673E+00
  4.6739044E+00  3.5108712E+00
  4.6739979E+00  3.5380149E+00
  4.6740913E+00  3.5326612E+00
  4.6741848E+00           -NaN
  4.6742783E+00  3.5241263E+00
  4.6743717E+00  3.5170135E+00
  4.6744652E+00  3.4534762E+00
  4.6745586E+00  3.4607008E+00
  4.6746521E+00  3.4642670E+00
  4.6747456E+00  3.4930637E+00
  4.6748390E+00  3.4626594E+00
  4.6749325E+00  3.4770937E+00
  4.6750259E+00  3.4903429E+00
  4.6751199E+00  3.5324664E+00
  4.6752133E+00  3.5099475E+00
  4.6753068E+00  3.4514821E+00
  4.6754003E+00  3.4733949E+00
  4.6754937E+00  3.4886634E+00
  4.6755872E+00  3.4808521E+00
  4.6756806E+00  3.4255617E+00
  4.6757741E+00  3.4507022E+00
  4.6758676E+00  3.4778392E+00
  4.6759610E+00  3.4736142E+00
  4.6760550E+00  3.4529929E+00
  4.6761484E+00  3.4724617E+00
  4.6762419E+00  3.4652653E+00
  4.6763353E+00  3.4898376E+00
  4.6764288E+00  3.5054948E+00
  4.6765223E+00  3.4687264E+00
  4.6766157E+00  3.4172370E+00
  4.6767097E+00  3.4096906E+00
  4.6768031E+00  3.4764245E+00
  4.6768966E+00  3.4914694E+00
  4.6769900E+00  3.4476595E+00
  4.6770835E+00  3.5153751E+00
  4.6771770E+00  3.5163231E+00
  4.6772709E+00  3.5177045E+00
  4.6773643E+00  3.5219951E+00
  4.6774578E+00  3.5300794E+00
  4.6775513E+00  3.5191002E+00
  4.6776447E+00  3.5129588E+00
  4.6777382E+00  3.4995947E+00
  4.6778321E+00  3.4822211E+00
  4.6779256E+00  3.4910190E+00
  4.6780190E+00  3.5077715E+00
  4.6781125E+00  3.5077789E+00
  4.6782064E+00  3.5227818E+00
  4.6782999E+00  3.5068865E+00
  4.6783934E+00  3.4896405E+00
  4.6784868E+00  3.5044107E+00
  4.6785803E+00  3.5075340E+00
  4.6786742E+00  3.5061684E+00
  4.6787677E+00  3.4732716E+00
  4.6788611E+00  3.4538643E+00
  4.6789546E+00  3.4672253E+00
  4.6790485E+00  3.4334602E+00
  4.6791420E+00  3.4596004E+00
  4.6792355E+00  3.5185437E+00
  4.6793289E+00  3.4972062E+00
  4.6794229E+00  3.5064924E+00
  4.6795163E+00  3.4960279E+00
  4.6796098E+00  3.5081482E+00
  4.6797032E+00  3.5128963E+00
  4.6797972E+00  3.5194387E+00
  4.6798906E+00  3.5105004E+00
  4.6799841E+00  3.4627500E+00
  4.6800780E+00  3.4537001E+00
  4.6801715E+00  3.4717669E+00
  4.6802649E+00  3.4705038E+00
  4.6803589E+00  3.4713826E+00
  4.6804523E+00  3.4846373E+00
  4.6805458E+00  3.5036278E+00
  4.6806393E+00  3.5380738E+00
  4.6807332E+00  3.5101118E+00
  4.6808267E+00  3.5839405E+00
  4.6809201E+00  3.5911977E+00
  4.6810141E+00  3.5731575E+00
  4.6811075E+00  3.5616314E+00
  4.6812010E+00  3.5286672E+00
  4.6812949E+00  3.4439883E+00
  4.6813884E+00  3.3731809E+00
  4.6814823E+00  3.3685625E+00
  4.6815758E+00  3.4626224E+00
  4.6816692E+00  3.5100796E+00
  4.6817632E+00  3.5237412E+00
  4.6818566E+00  3.4986925E+00
  4.6819501E+00  3.4871516E+00
  4.6820440E+00  3.5273156E+00
  4.6821375E+00  3.5581350E+00
  4.6822309E+00  3.5285182E+00
  4.6823249E+00  3.5093701E+00
  4.6824183E+00  3.5248842E+00
  4.6825123E+00  3.5944192E+00
  4.6826057E+00  3.7129879E+00
  4.6826992E+00  3.8024518E+00
  4.6827931E+00  3.6885095E+00
  4.6828866E+00  3.5461769E+00
  4.6829805E+00  3.5007980E+00
  4.6830740E+00  3.5347230E+00
  4.6831679E+00  3.5276892E+00
  4.6832614E+00  3.5295868E+00
  4.6833549E+00  3.4867799E+00
  4.6834488E+00  3.4903216E+00
  4.6835423E+00  3.5035269E+00
  4.6836362E+00  3.5242975E+00
  4.6837296E+00  3.5298755E+00
  4.6838236E+00  3.4971180E+00
  4.6839170E+00  3.4912965E+00
  4.6840105E+00  3.5006847E+00
  4.6841044E+00  3.4934940E+00
  4.6841979E+00  3.4718764E+00
  4.6842918E+00  3.4812436E+00
  4.6843853E+00  3.4714711E+00
  4.6844792E+00  3.4961438E+00
  4.6845727E+00  3.4840236E+00
  4.6846666E+00  3.4980958E+00
  4.6847601E+00  3.4625640E+00
  4.6848540E+00  3.4801705E+00
  4.6849475E+00  3.5542402E+00
  4.6850414E+00  3.4966061E+00
  4.6851349E+00  3.4962914E+00
  4.6852288E+00  3.5251708E+00
  4.6853223E+00  3.5300159E+00
  4.6854162E+00  3.5228112E+00
  4.6855097E+00  3.5097044E+00
  4.6856036E+00  3.5065513E+00
  4.6856971E+00  3.4965839E+00
  4.6857910E+00  3.5213268E+00
  4.6858845E+00  3.5281603E+00
  4.6859784E+00  3.5126479E+00
  4.6860723E+00  3.5081556E+00
  4.6861658E+00  3.5185859E+00
  4.6862597E+00  3.4943054E+00
  4.6863532E+00  3.4777296E+00
  4.6864471E+00  3.5077462E+00
  4.6865406E+00  3.5015035E+00
  4.6866345E+00  3.5250287E+00
  4.6867280E+00  3.5162661E+00
  4.6868219E+00  3.5120950E+00
  4.6869159E+00  3.5212326E+00
  4.6870093E+00  3.5222242E+00
  4.6871033E+00  3.4877152E+00
  4.6871967E+00  3.5267606E+00
  4.6872907E+00  3.5093009E+00
  4.6873846E+00  3.5053146E+00
  4.6874781E+00  3.5617795E+00
  4.6875720E+00  3.5576184E+00
  4.6876655E+00  3.5000334E+00
  4.6877594E+00  3.4792509E+00
  4.6878533E+00  3.4842331E+00
  4.6879468E+00  3.4712596E+00
  4.6880407E+00  3.4699697E+00
  4.6881347E+00  3.4680893E+00
  4.6882281E+00  3.5068448E+00
  4.6883221E+00  3.4829187E+00
  4.6884155E+00  3.4991441E+00
  4.6885095E+00  3.5065782E+00
  4.6886034E+00  3.4969692E+00
  4.6886969E+00  3.5054216E+00
  4.6887908E+00  3.5118313E+00
  4.6888847E+00  3.4836357E+00
  4.6889782E+00  3.4731205E+00
  4.6890721E+00  3.4598033E+00
  4.6891661E+00  3.5088902E+00
  4.6892595E+00  3.5233054E+00
  4.6893535E+00  3.5026460E+00
  4.6894474E+00  3.4816945E+00
  4.6895409E+00  3.4496446E+00
  4.6896348E+00  3.4626906E+00
  4.6897287E+00  3.4780545E+00
  4.6898227E+00  3.4885008E+00
  4.6899161E+00  3.4989491E+00
  4.6900101E+00  3.4864235E+00
  4.6901040E+00  3.4691417E+00
  4.6901975E+00  3.4795632E+00
  4.6902914E+00  3.4655509E+00
  4.6903853E+00  3.4754298E+00
  4.6904793E+00  3.4927967E+00
  4.6905727E+00  3.4597480E+00
  4.6906667E+00  3.4343281E+00
  4.6907606E+00  3.4645636E+00
  4.6908545E+00  3.4904027E+00
  4.6909480E+00  3.4885428E+00
  4.6910419E+00  3.5386319E+00
  4.6911359E+00  3.7061179E+00
  4.6912298E+00  3.9067023E+00
  4.6913233E+00  3.8513908E+00
  4.6914172E+00  3.6815932E+00
  4.6915112E+00  3.5460937E+00
  4.6916051E+00  3.4940877E+00
  4.6916986E+00  3.4757109E+00
  4.6917925E+00  3.4844041E+00
  4.6918864E+00  3.5058880E+00
  4.6919804E+00  3.4867582E+00
  4.6920743E+00  3.5058002E+00
  4.6921678E+00  3.5102384E+00
  4.6922617E+00  3.4594998E+00
  4.6923556E+00  3.4767697E+00
  4.6924496E+00  3.4805589E+00
  4.6925435E+00  3.5172882E+00
  4.6926370E+00  3.5117438E+00
  4.6927309E+00  3.5105395E+00
  4.6928248E+00  3.4754677E+00
  4.6929188E+00  3.4719374E+00
  4.6930127E+00  3.4956651E+00
  4.6931067E+00  3.4992397E+00
  4.6932001E+00  3.4992301E+00
  4.6932940E+00  3.5111713E+00
  4.6933880E+00  3.4987462E+00
  4.6934819E+00  3.4987082E+00
  4.6935759E+00  3.4875798E+00
  4.6936698E+00  3.4588828E+00
  4.6937637E+00  3.4876058E+00
  4.6938572E+00  3.5052140E+00
  4.6939511E+00  3.4832547E+00
  4.6940451E+00  3.4933047E+00
  4.6941390E+00  3.4903169E+00
  4.6942329E+00  3.4579000E+00
  4.6943269E+00  3.4621637E+00
  4.6944208E+00  3.4703176E+00
  4.6945148E+00  3.4739549E+00
  4.6946087E+00  3.5130308E+00
  4.6947021E+00  3.4926801E+00
  4.6947961E+00  3.4852140E+00
  4.6948900E+00  3.5095525E+00
  4.6949840E+00  3.4757404E+00
  4.6950779E+00  3.4445126E+00
  4.6951718E+00  3.4319608E+00
  4.6952658E+00  3.4767816E+00
  4.6953597E+00  3.4917309E+00
  4.6954536E+00  3.4148643E+00
  4.6955476E+00           -NaN
  4.6956415E+00           -NaN
  4.6957355E+00           -NaN
  4.6958294E+00           -NaN
  4.6959233E+00           -NaN
  4.6960173E+00           -NaN
  4.6961112E+00           -NaN
  4.6962047E+00  3.3988540E+00
  4.6962986E+00  3.4596601E+00
  4.6963925E+00           -NaN
  4.6964865E+00           -NaN
  4.6965804E+00  3.5190637E+00
  4.6966743E+00  3.4709318E+00
  4.6967683E+00  3.4386430E+00
  4.6968622E+00  3.4445107E+00
  4.6969562E+00  3.4594097E+00
  4.6970501E+00  3.5007000E+00
  4.6971440E+00  3.4653344E+00
  4.6972380E+00  3.4497993E+00
  4.6973319E+00  3.4706824E+00
  4.6974258E+00  3.4956582E+00
  4.6975198E+00  3.5265007E+00
  4.6976137E+00  3.4879961E+00
  4.6977081E+00  3.4840810E+00
  4.6978021E+00  3.5005631E+00
  4.6978960E+00  3.5141542E+00
  4.6979899E+00  3.5157442E+00
  4.6980839E+00  3.4668472E+00
  4.6981778E+00  3.4681323E+00
  4.6982718E+00  3.4520278E+00
  4.6983657E+00  3.4039929E+00
  4.6984596E+00  3.4487708E+00
  4.6985536E+00  3.5244205E+00
  4.6986475E+00  3.4810534E+00
  4.6987414E+00  3.4824343E+00
  4.6988354E+00  3.5311995E+00
  4.6989293E+00  3.4503455E+00
  4.6990232E+00  3.4390883E+00
  4.6991172E+00  3.5016055E+00
  4.6992116E+00  3.4986410E+00
  4.6993055E+00  3.5079997E+00
  4.6993995E+00  3.5105870E+00
  4.6994934E+00  3.5108862E+00
  4.6995873E+00  3.4833901E+00
  4.6996813E+00  3.5077827E+00
  4.6997752E+00           -NaN
  4.6998692E+00           -NaN
  4.6999631E+00  3.8997059E+00
  4.7000575E+00  3.9486921E+00
  4.7001514E+00           -NaN
  4.7002454E+00  3.5684009E+00
  4.7003393E+00  3.4500718E+00
  4.7004333E+00  3.3917222E+00
  4.7005272E+00  3.4463706E+00
  4.7006211E+00  3.4462190E+00
  4.7007155E+00  3.5324214E+00
  4.7008095E+00  3.5805993E+00
  4.7009034E+00  3.5231845E+00
  4.7009974E+00  3.4730906E+00
  4.7010913E+00  3.4971833E+00
  4.7011852E+00  3.4291723E+00
  4.7012796E+00  3.4005549E+00
  4.7013736E+00  3.4108980E+00
  4.7014675E+00  3.4145441E+00
  4.7015615E+00  3.4099135E+00
  4.7016554E+00  3.4232135E+00
  4.7017498E+00  3.4286942E+00
  4.7018437E+00  3.5109885E+00
  4.7019377E+00  3.4893060E+00
  4.7020316E+00  3.4601564E+00
  4.7021255E+00  3.5751243E+00
  4.7022200E+00  3.4898782E+00
  4.7023139E+00  3.4401593E+00
  4.7024078E+00  3.4748268E+00
  4.7025018E+00  3.4760783E+00
  4.7025962E+00  3.4619150E+00
  4.7026901E+00  3.5225272E+00
  4.7027841E+00  3.5743668E+00
  4.7028780E+00  3.5141816E+00
  4.7029724E+00  3.4984024E+00
  4.7030663E+00  3.4698095E+00
  4.7031603E+00  3.4899752E+00
  4.7032542E+00  3.4338741E+00
  4.7033486E+00  3.4824150E+00
  4.7034426E+00  3.5362668E+00
  4.7035365E+00  3.5194292E+00
  4.7036304E+00  3.4367027E+00
  4.7037249E+00  3.4423022E+00
  4.7038188E+00  3.4562850E+00
  4.7039127E+00  3.4629917E+00
  4.7040071E+00  3.4807808E+00
  4.7041011E+00  3.4554710E+00
  4.7041950E+00  3.4752073E+00
  4.7042894E+00  3.5160625E+00
  4.7043834E+00  3.4881437E+00
  4.7044773E+00  3.5266430E+00
  4.7045717E+00  3.5084519E+00
  4.7046657E+00  3.4579632E+00
  4.7047596E+00  3.4511638E+00
  4.7048535E+00  3.4427948E+00
  4.7049479E+00  3.4671261E+00
  4.7050419E+00  3.5156231E+00
  4.7051363E+00  3.4814341E+00
  4.7052302E+00  3.4853318E+00
  4.7053242E+00  3.5007305E+00
  4.7054186E+00  3.4654765E+00
  4.7055125E+00  3.3927927E+00
  4.7056065E+00  3.4639182E+00
  4.7057009E+00  3.4853444E+00
  4.7057948E+00           -NaN
  4.7058887E+00  3.5406926E+00
  4.7059832E+00  3.4815352E+00
  4.7060771E+00  3.4370604E+00
  4.7061715E+00  3.3867042E+00
  4.7062654E+00  3.4334805E+00
  4.7063594E+00  3.5114288E+00
  4.7064538E+00  3.5265610E+00
  4.7065477E+00  3.5006011E+00
  4.7066422E+00  3.4222822E+00
  4.7067361E+00  3.4343641E+00
  4.7068300E+00  3.4560971E+00
  4.7069244E+00  3.3984146E+00
  4.7070184E+00  3.4356771E+00
  4.7071128E+00  3.4658709E+00
  4.7072067E+00  3.4300408E+00
  4.7073011E+00  3.5189657E+00
  4.7073951E+00  3.5804832E+00
  4.7074890E+00  3.5287521E+00
  4.7075834E+00  3.4246566E+00
  4.7076774E+00  3.3906388E+00
  4.7077718E+00  3.4044197E+00
  4.7078657E+00  3.3499744E+00
  4.7079601E+00  3.4183798E+00
  4.7080541E+00  3.4975798E+00
  4.7081485E+00  3.5300858E+00
  4.7082424E+00  3.4955728E+00
  4.7083368E+00  3.4570737E+00
  4.7084308E+00  3.4144778E+00
  4.7085252E+00  3.4337633E+00
  4.7086191E+00           -NaN
  4.7087135E+00           -NaN
  4.7088075E+00  3.7282059E+00
  4.7089019E+00  3.7755325E+00
  4.7089958E+00  3.5720067E+00
  4.7090902E+00  3.4409866E+00
  4.7091842E+00  3.4710243E+00
  4.7092786E+00  3.4791160E+00
  4.7093725E+00  3.4493461E+00
  4.7094669E+00  3.4158933E+00
  4.7095609E+00  3.4449022E+00
  4.7096553E+00  3.4264233E+00
  4.7097492E+00  3.4609742E+00
  4.7098436E+00  3.5395887E+00
  4.7099376E+00  3.5154099E+00
  4.7100320E+00  3.4844351E+00
  4.7101259E+00  3.4568050E+00
  4.7102203E+00  3.4172959E+00
  4.7103148E+00  3.3257074E+00
  4.7104087E+00  3.3292458E+00
  4.7105031E+00  3.4809594E+00
  4.7105970E+00  3.4890807E+00
  4.7106915E+00  3.5008190E+00
  4.7107854E+00  3.4937382E+00
  4.7108798E+00  3.3723838E+00
  4.7109742E+00  3.3813589E+00
  4.7110682E+00  3.4412589E+00
  4.7111626E+00  3.4441519E+00
  4.7112565E+00  3.4186993E+00
  4.7113509E+00  3.4394786E+00
  4.7114453E+00  3.4834535E+00
  4.7115393E+00  3.4346521E+00
  4.7116337E+00  3.4848051E+00
  4.7117276E+00  3.5264635E+00
  4.7118220E+00  3.4918101E+00
  4.7119164E+00  3.4073055E+00
