        4642           2          20
Thu Jan  7 11:38:34 2010
nirspec_gktau_glue.dat

Full Nirspec spectrum of gktau, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
done

Included data files, index, atm. transm cutoff, scale factor:
gktau_cop_dec09.dat 1 0.700000 1.07503
gktau_cop+_dec09.dat 1 0.700000 1.04278
gktau_coice_dec09.dat 2 0.700000 0.688061
gktau_coice+_dec09.dat 2 0.700000 0.819120

     Wavelength     Flux
  4.6506538E+00  6.9109964E-01
  4.6507468E+00  6.6639048E-01
  4.6508398E+00  6.6163445E-01
  4.6509328E+00  6.6131234E-01
  4.6510258E+00  6.7374682E-01
  4.6511188E+00  6.8506157E-01
  4.6512117E+00  7.0325899E-01
  4.6513047E+00  7.0287728E-01
  4.6513982E+00  6.9531000E-01
  4.6514912E+00  6.9634974E-01
  4.6515841E+00  6.8959230E-01
  4.6516771E+00  7.0222032E-01
  4.6517701E+00  7.1323240E-01
  4.6518631E+00  7.2243756E-01
  4.6519561E+00  7.2293562E-01
  4.6520491E+00  7.0977515E-01
  4.6521420E+00  7.2054440E-01
  4.6522350E+00  7.3209250E-01
  4.6523285E+00  7.4245948E-01
  4.6524215E+00  7.4416065E-01
  4.6525145E+00  7.3458511E-01
  4.6526074E+00  7.3778355E-01
  4.6527004E+00  7.4853164E-01
  4.6527934E+00  7.5203323E-01
  4.6528864E+00  7.4744111E-01
  4.6529799E+00  7.3821402E-01
  4.6530728E+00  7.4433351E-01
  4.6531658E+00  7.5474668E-01
  4.6532588E+00  7.5156558E-01
  4.6533518E+00  7.4278253E-01
  4.6534448E+00  7.3495710E-01
  4.6535382E+00  7.2659916E-01
  4.6536312E+00  7.0990360E-01
  4.6537242E+00  7.1551269E-01
  4.6538172E+00  7.1591491E-01
  4.6539102E+00  7.1682864E-01
  4.6540036E+00  7.2670919E-01
  4.6540966E+00  7.1660650E-01
  4.6541896E+00  7.2757035E-01
  4.6542826E+00  7.4614710E-01
  4.6543756E+00  7.2673863E-01
  4.6544690E+00  7.1121114E-01
  4.6545620E+00  7.0868975E-01
  4.6546550E+00  7.1177226E-01
  4.6547480E+00  7.1490675E-01
  4.6548414E+00  7.2036511E-01
  4.6549344E+00  7.2464699E-01
  4.6550274E+00  7.1483076E-01
  4.6551204E+00  7.0183641E-01
  4.6552138E+00  6.9682515E-01
  4.6553068E+00  7.0414746E-01
  4.6553998E+00  6.9399625E-01
  4.6554928E+00  6.9021064E-01
  4.6555862E+00  7.0737970E-01
  4.6556792E+00  7.2001964E-01
  4.6557722E+00  7.1097553E-01
  4.6558652E+00  7.0548421E-01
  4.6559587E+00  7.0246178E-01
  4.6560516E+00  6.9227427E-01
  4.6561446E+00  6.8021935E-01
  4.6562381E+00  6.8736583E-01
  4.6563311E+00  7.2377294E-01
  4.6564240E+00  7.2370827E-01
  4.6565170E+00           -NaN
  4.6566105E+00           -NaN
  4.6567035E+00  6.8685639E-01
  4.6567965E+00  6.8054843E-01
  4.6568899E+00  7.0398939E-01
  4.6569829E+00  7.2614384E-01
  4.6570759E+00           -NaN
  4.6571693E+00           -NaN
  4.6572623E+00           -NaN
  4.6573553E+00           -NaN
  4.6574488E+00           -NaN
  4.6575418E+00  7.2169548E-01
  4.6576347E+00  7.0966429E-01
  4.6577282E+00  6.8478483E-01
  4.6578212E+00  6.7708689E-01
  4.6579142E+00  7.0928276E-01
  4.6580076E+00  7.2835094E-01
  4.6581006E+00  7.3132235E-01
  4.6581941E+00  7.2267956E-01
  4.6582870E+00  7.2394913E-01
  4.6583800E+00  7.0010620E-01
  4.6584735E+00  6.9689453E-01
  4.6585665E+00  6.9825298E-01
  4.6586599E+00  6.9246691E-01
  4.6587529E+00  6.8474323E-01
  4.6588459E+00  6.8046969E-01
  4.6589394E+00  6.8515599E-01
  4.6590323E+00  7.0366269E-01
  4.6591258E+00  7.0587474E-01
  4.6592188E+00  7.0324016E-01
  4.6593118E+00  7.0950162E-01
  4.6594052E+00  7.0917958E-01
  4.6594982E+00  7.0134658E-01
  4.6595917E+00  7.0276499E-01
  4.6596847E+00  7.1280044E-01
  4.6597781E+00  6.9988883E-01
  4.6598711E+00  6.9938266E-01
  4.6599641E+00  7.0938951E-01
  4.6600575E+00  6.9349861E-01
  4.6601505E+00  6.8659478E-01
  4.6602440E+00  6.8932188E-01
  4.6603370E+00  6.9235319E-01
  4.6604304E+00  6.8359214E-01
  4.6605234E+00  6.8527055E-01
  4.6606169E+00  6.8722427E-01
  4.6607099E+00           -NaN
  4.6608033E+00           -NaN
  4.6608963E+00  6.7868251E-01
  4.6609898E+00  6.7851210E-01
  4.6610827E+00  6.8090981E-01
  4.6611762E+00  6.6627610E-01
  4.6612692E+00  6.5981609E-01
  4.6613626E+00  6.6574258E-01
  4.6614556E+00  6.5837783E-01
  4.6615491E+00  6.5229380E-01
  4.6616421E+00  6.5305203E-01
  4.6617355E+00  6.5913850E-01
  4.6618285E+00  6.6716927E-01
  4.6619220E+00  6.6001379E-01
  4.6620150E+00  6.5775561E-01
  4.6621084E+00  6.5669858E-01
  4.6622014E+00  6.6730672E-01
  4.6622949E+00  6.6976327E-01
  4.6623883E+00  6.7092288E-01
  4.6624813E+00  6.7706376E-01
  4.6625748E+00  6.7353010E-01
  4.6626678E+00  6.8337244E-01
  4.6627612E+00  6.9151139E-01
  4.6628542E+00  6.7777979E-01
  4.6629477E+00  6.5837425E-01
  4.6630406E+00  6.4747995E-01
  4.6631341E+00  6.5857261E-01
  4.6632276E+00  6.7201489E-01
  4.6633205E+00  6.8528730E-01
  4.6634140E+00  6.8882740E-01
  4.6635070E+00  6.8419135E-01
  4.6636004E+00  6.7455208E-01
  4.6636939E+00  6.7442805E-01
  4.6637869E+00  6.5739483E-01
  4.6638803E+00  6.6530895E-01
  4.6639733E+00  6.7263877E-01
  4.6640668E+00  6.7022187E-01
  4.6641603E+00  6.6989732E-01
  4.6642532E+00  6.7554146E-01
  4.6643467E+00  6.8221229E-01
  4.6644402E+00  6.6259944E-01
  4.6645331E+00  6.5759480E-01
  4.6646266E+00  6.6636217E-01
  4.6647201E+00  6.6890836E-01
  4.6648130E+00  6.6460603E-01
  4.6649065E+00  6.6441077E-01
  4.6650000E+00  6.6438299E-01
  4.6650929E+00  6.5005153E-01
  4.6651864E+00  6.4385802E-01
  4.6652799E+00  6.4472389E-01
  4.6653728E+00  6.6326141E-01
  4.6654663E+00  6.6724998E-01
  4.6655598E+00  6.6482514E-01
  4.6656528E+00  6.5967667E-01
  4.6657462E+00  6.7134780E-01
  4.6658397E+00  6.6826826E-01
  4.6659327E+00  6.6616499E-01
  4.6660261E+00  6.6745806E-01
  4.6661196E+00  6.8945789E-01
  4.6662126E+00  6.8851179E-01
  4.6663060E+00  6.7633724E-01
  4.6663995E+00  6.6536599E-01
  4.6664929E+00  6.7039138E-01
  4.6665859E+00  6.7256135E-01
  4.6666794E+00  6.7426246E-01
  4.6667728E+00  6.8080175E-01
  4.6668663E+00  6.8479806E-01
  4.6669593E+00  6.8446797E-01
  4.6670527E+00  6.7551845E-01
  4.6671462E+00  6.8141341E-01
  4.6672397E+00  6.8810475E-01
  4.6673326E+00  6.9126385E-01
  4.6674261E+00  6.9486719E-01
  4.6675196E+00  6.9358093E-01
  4.6676130E+00  6.8387979E-01
  4.6677060E+00  6.7164361E-01
  4.6677995E+00  6.6398734E-01
  4.6678929E+00  6.6520417E-01
  4.6679864E+00  6.7758805E-01
  4.6680799E+00  6.8055087E-01
  4.6681728E+00  6.6832119E-01
  4.6682663E+00  6.8214583E-01
  4.6683598E+00  6.9185179E-01
  4.6684532E+00  6.7814845E-01
  4.6685467E+00  6.7165899E-01
  4.6686397E+00  6.6731524E-01
  4.6687331E+00  6.6615760E-01
  4.6688266E+00  6.5089542E-01
  4.6689200E+00  6.4169276E-01
  4.6690135E+00  6.5343189E-01
  4.6691065E+00  6.7055076E-01
  4.6691999E+00  6.8982881E-01
  4.6692934E+00  6.8155366E-01
  4.6693869E+00  6.6295862E-01
  4.6694803E+00  6.5941513E-01
  4.6695738E+00  6.6341972E-01
  4.6696672E+00  6.6236615E-01
  4.6697602E+00  6.6077048E-01
  4.6698537E+00  6.5401655E-01
  4.6699471E+00  6.4025289E-01
  4.6700406E+00  6.6390371E-01
  4.6701341E+00  6.6259402E-01
  4.6702275E+00  6.5580034E-01
  4.6703210E+00  6.5138352E-01
  4.6704144E+00  6.7082161E-01
  4.6705074E+00  6.8205827E-01
  4.6706009E+00  6.7030770E-01
  4.6706944E+00  6.5799880E-01
  4.6707878E+00  6.4339584E-01
  4.6708813E+00  6.6160357E-01
  4.6709747E+00  6.8423158E-01
  4.6710682E+00  6.6545576E-01
  4.6711617E+00  6.7781901E-01
  4.6712551E+00  6.7768431E-01
  4.6713486E+00  6.6550243E-01
  4.6714420E+00  6.6641045E-01
  4.6715350E+00  6.7312330E-01
  4.6716285E+00  6.8023241E-01
  4.6717219E+00  6.7838550E-01
  4.6718154E+00  6.7405486E-01
  4.6719089E+00  6.6412872E-01
  4.6720023E+00  6.6708195E-01
  4.6720958E+00  6.6594821E-01
  4.6721892E+00  6.7066270E-01
  4.6722827E+00  6.6042143E-01
  4.6723762E+00  6.5777755E-01
  4.6724696E+00  6.7531663E-01
  4.6725631E+00  6.9557321E-01
  4.6726565E+00  6.7753565E-01
  4.6727500E+00  6.6790748E-01
  4.6728435E+00  6.8038982E-01
  4.6729369E+00  6.8729198E-01
  4.6730304E+00  6.8279850E-01
  4.6731238E+00  6.6301656E-01
  4.6732173E+00  6.6632020E-01
  4.6733108E+00  6.8322468E-01
  4.6734042E+00  6.8681109E-01
  4.6734977E+00  6.9533402E-01
  4.6735911E+00  6.8614411E-01
  4.6736846E+00  6.7778426E-01
  4.6737781E+00  6.9128406E-01
  4.6738715E+00           -NaN
  4.6739650E+00           -NaN
  4.6740584E+00           -NaN
  4.6741519E+00           -NaN
  4.6742454E+00  6.9417834E-01
  4.6743388E+00  6.8125975E-01
  4.6744323E+00  6.6817695E-01
  4.6745257E+00  7.1460634E-01
  4.6746197E+00  7.2979355E-01
  4.6747131E+00  7.2991467E-01
  4.6748066E+00  7.3362356E-01
  4.6749001E+00  7.2521031E-01
  4.6749935E+00  7.2236705E-01
  4.6750870E+00  7.0793551E-01
  4.6751804E+00  6.9351745E-01
  4.6752739E+00  6.8917012E-01
  4.6753674E+00  6.9076234E-01
  4.6754608E+00  6.7894226E-01
  4.6755543E+00  6.8308836E-01
  4.6756477E+00  6.8189287E-01
  4.6757417E+00  6.7625487E-01
  4.6758351E+00  6.7456204E-01
  4.6759286E+00  6.7707360E-01
  4.6760221E+00  6.6880774E-01
  4.6761155E+00  6.6446400E-01
  4.6762090E+00  6.6519380E-01
  4.6763024E+00  6.6555291E-01
  4.6763959E+00  6.6689664E-01
  4.6764898E+00  6.5725130E-01
  4.6765833E+00  6.5651840E-01
  4.6766768E+00  6.7506105E-01
  4.6767702E+00  6.7460603E-01
  4.6768637E+00  6.6204971E-01
  4.6769571E+00  6.5824336E-01
  4.6770511E+00  6.5623254E-01
  4.6771445E+00  6.4409059E-01
  4.6772380E+00  6.4290142E-01
  4.6773314E+00  6.5759873E-01
  4.6774249E+00  6.6102695E-01
  4.6775184E+00  6.5660268E-01
  4.6776123E+00  6.5617537E-01
  4.6777058E+00  6.5026152E-01
  4.6777992E+00  6.5405053E-01
  4.6778927E+00  6.6489464E-01
  4.6779861E+00  6.6400248E-01
  4.6780801E+00  6.5821981E-01
  4.6781735E+00  6.6489488E-01
  4.6782670E+00  6.7108285E-01
  4.6783605E+00  6.7129809E-01
  4.6784544E+00  6.6631818E-01
  4.6785479E+00  6.5915036E-01
  4.6786413E+00  6.6730177E-01
  4.6787348E+00           -NaN
  4.6788282E+00           -NaN
  4.6789222E+00  6.7277080E-01
  4.6790156E+00  6.6964656E-01
  4.6791091E+00  6.5429133E-01
  4.6792026E+00  6.3859677E-01
  4.6792965E+00  6.3758999E-01
  4.6793900E+00  6.5267640E-01
  4.6794834E+00  6.5050322E-01
  4.6795774E+00  6.4503539E-01
  4.6796708E+00  6.5671533E-01
  4.6797643E+00  6.7739773E-01
  4.6798577E+00  6.6995478E-01
  4.6799517E+00  6.5397841E-01
  4.6800451E+00  6.5584731E-01
  4.6801386E+00  6.7536479E-01
  4.6802325E+00  6.8913507E-01
  4.6803260E+00  6.8420672E-01
  4.6804194E+00  6.7344064E-01
  4.6805129E+00  6.6636741E-01
  4.6806068E+00  6.5036231E-01
  4.6807003E+00  6.6047740E-01
  4.6807938E+00  6.5774208E-01
  4.6808877E+00  6.6520041E-01
  4.6809812E+00  6.6939193E-01
  4.6810746E+00           -NaN
  4.6811686E+00           -NaN
  4.6812620E+00           -NaN
  4.6813555E+00  6.3758284E-01
  4.6814494E+00  6.5821385E-01
  4.6815429E+00  6.6710681E-01
  4.6816363E+00  6.7354572E-01
  4.6817303E+00  6.7866337E-01
  4.6818237E+00  6.9500613E-01
  4.6819177E+00  7.0068759E-01
  4.6820111E+00  7.0640600E-01
  4.6821046E+00  7.1961874E-01
  4.6821985E+00  7.3418760E-01
  4.6822920E+00           -NaN
  4.6823854E+00           -NaN
  4.6824794E+00           -NaN
  4.6825728E+00           -NaN
  4.6826668E+00  7.2035587E-01
  4.6827602E+00  7.2852266E-01
  4.6828542E+00  7.2265786E-01
  4.6829476E+00  7.0749480E-01
  4.6830411E+00  7.2489297E-01
  4.6831350E+00  7.4838185E-01
  4.6832285E+00  7.3500854E-01
  4.6833224E+00  7.2633052E-01
  4.6834159E+00  7.2805750E-01
  4.6835093E+00  7.1765924E-01
  4.6836033E+00  6.9881457E-01
  4.6836967E+00  6.8111247E-01
  4.6837907E+00  6.8282044E-01
  4.6838841E+00  6.8739974E-01
  4.6839781E+00  6.8023664E-01
  4.6840715E+00  6.7435980E-01
  4.6841655E+00  6.7718315E-01
  4.6842589E+00  6.8350732E-01
  4.6843529E+00  6.7674237E-01
  4.6844463E+00  6.6114396E-01
  4.6845403E+00  6.4994192E-01
  4.6846337E+00  6.5544921E-01
  4.6847277E+00  6.5179187E-01
  4.6848211E+00  6.4435637E-01
  4.6849151E+00  6.5573388E-01
  4.6850085E+00  6.5493572E-01
  4.6851025E+00  6.5481180E-01
  4.6851959E+00  6.6290808E-01
  4.6852899E+00  6.7942733E-01
  4.6853833E+00  6.7808938E-01
  4.6854773E+00  6.5963125E-01
  4.6855707E+00  6.5171427E-01
  4.6856647E+00  6.5631962E-01
  4.6857581E+00  6.4747483E-01
  4.6858521E+00  6.4713120E-01
  4.6859455E+00  6.5323073E-01
  4.6860394E+00  6.6605932E-01
  4.6861329E+00  6.7509151E-01
  4.6862268E+00  6.6431409E-01
  4.6863203E+00  6.5791857E-01
  4.6864142E+00  6.5606195E-01
  4.6865082E+00  6.6491449E-01
  4.6866016E+00  6.7000520E-01
  4.6866956E+00  6.6026682E-01
  4.6867890E+00  6.4401489E-01
  4.6868830E+00  6.3944566E-01
  4.6869764E+00  6.4702195E-01
  4.6870704E+00  6.5728837E-01
  4.6871643E+00  6.4796150E-01
  4.6872578E+00  6.5467381E-01
  4.6873517E+00  6.6295010E-01
  4.6874452E+00  6.6209191E-01
  4.6875391E+00  6.6323441E-01
  4.6876330E+00  6.6704088E-01
  4.6877265E+00  6.5374917E-01
  4.6878204E+00  6.5999365E-01
  4.6879139E+00  6.6637021E-01
  4.6880078E+00  6.7190492E-01
  4.6881018E+00  6.5982807E-01
  4.6881952E+00  6.5474087E-01
  4.6882892E+00  6.4875847E-01
  4.6883831E+00  6.5019095E-01
  4.6884766E+00  6.5255779E-01
  4.6885705E+00  6.4393348E-01
  4.6886644E+00  6.4844471E-01
  4.6887579E+00  6.3547421E-01
  4.6888518E+00  6.3135123E-01
  4.6889458E+00  6.3748831E-01
  4.6890392E+00  6.5773034E-01
  4.6891332E+00  6.6864395E-01
  4.6892271E+00  6.8033946E-01
  4.6893206E+00  6.8072075E-01
  4.6894145E+00  6.8124908E-01
  4.6895084E+00  6.7314851E-01
  4.6896019E+00  6.7194182E-01
  4.6896958E+00  6.5454835E-01
  4.6897898E+00  6.4295870E-01
  4.6898832E+00  6.5409231E-01
  4.6899772E+00  6.6745371E-01
  4.6900711E+00  6.5464181E-01
  4.6901650E+00  6.6561180E-01
  4.6902585E+00  6.8586802E-01
  4.6903524E+00  6.8594015E-01
  4.6904464E+00  6.9139057E-01
  4.6905398E+00  6.8780738E-01
  4.6906338E+00  6.8701327E-01
  4.6907277E+00  6.9016945E-01
  4.6908216E+00           -NaN
  4.6909151E+00           -NaN
  4.6910090E+00           -NaN
  4.6911030E+00           -NaN
  4.6911969E+00  7.3091042E-01
  4.6912904E+00  7.3358560E-01
  4.6913843E+00  7.3119771E-01
  4.6914783E+00  7.2904909E-01
  4.6915722E+00  7.3417461E-01
  4.6916661E+00  7.5342089E-01
  4.6917596E+00  7.7404559E-01
  4.6918535E+00  7.5877851E-01
  4.6919475E+00  7.3925275E-01
  4.6920414E+00  7.1989143E-01
  4.6921349E+00  6.9710475E-01
  4.6922288E+00  6.7491436E-01
  4.6923227E+00  6.7839539E-01
  4.6924167E+00  6.7621559E-01
  4.6925106E+00  6.6904557E-01
  4.6926045E+00  6.6714019E-01
  4.6926980E+00  6.4335388E-01
  4.6927919E+00  6.4558637E-01
  4.6928859E+00  6.5625340E-01
  4.6929798E+00  6.5178043E-01
  4.6930737E+00  6.6794419E-01
  4.6931677E+00  6.7919487E-01
  4.6932611E+00  6.7408985E-01
  4.6933551E+00  6.7283225E-01
  4.6934490E+00  6.6562390E-01
  4.6935430E+00  6.6698998E-01
  4.6936369E+00  6.6619623E-01
  4.6937308E+00  6.5316963E-01
  4.6938248E+00  6.3720274E-01
  4.6939182E+00  6.3701206E-01
  4.6940122E+00  6.4213163E-01
  4.6941061E+00  6.6367745E-01
  4.6942000E+00  6.6567963E-01
  4.6942940E+00  6.6759145E-01
  4.6943879E+00  6.6690522E-01
  4.6944818E+00  6.5304983E-01
  4.6945758E+00  6.5044928E-01
  4.6946697E+00  6.5774155E-01
  4.6947632E+00  6.6799581E-01
  4.6948571E+00  6.7571622E-01
  4.6949511E+00  6.8398267E-01
  4.6950450E+00  6.8041372E-01
  4.6951389E+00  6.7127466E-01
  4.6952329E+00           -NaN
  4.6953268E+00           -NaN
  4.6954207E+00           -NaN
  4.6955147E+00           -NaN
  4.6956086E+00           -NaN
  4.6957026E+00           -NaN
  4.6957965E+00           -NaN
  4.6958904E+00           -NaN
  4.6959844E+00           -NaN
  4.6960783E+00           -NaN
  4.6961722E+00  6.2969255E-01
  4.6962662E+00  6.3885117E-01
  4.6963596E+00  6.5957969E-01
  4.6964536E+00  6.6657054E-01
  4.6965475E+00  6.6369236E-01
  4.6966414E+00  6.4304632E-01
  4.6967354E+00  6.3448012E-01
  4.6968293E+00  6.4313364E-01
  4.6969233E+00  6.3906318E-01
  4.6970172E+00  6.4304054E-01
  4.6971111E+00  6.5137601E-01
  4.6972051E+00  6.4847898E-01
  4.6972990E+00  6.4740729E-01
  4.6973929E+00  6.5725762E-01
  4.6974869E+00  6.4742267E-01
  4.6975813E+00  6.5147322E-01
  4.6976752E+00  6.5710860E-01
  4.6977692E+00  6.3561088E-01
  4.6978631E+00  6.4056265E-01
  4.6979570E+00  6.5007734E-01
  4.6980510E+00  6.4873081E-01
  4.6981449E+00  6.5343219E-01
  4.6982388E+00  6.5185863E-01
  4.6983328E+00  6.5435630E-01
  4.6984267E+00  6.5822971E-01
  4.6985207E+00  6.5637243E-01
  4.6986146E+00  6.6890138E-01
  4.6987085E+00  6.8343532E-01
  4.6988025E+00  6.7044407E-01
  4.6988964E+00  6.6464961E-01
  4.6989903E+00  6.7117268E-01
  4.6990843E+00  6.8114305E-01
  4.6991787E+00  6.8976116E-01
  4.6992726E+00  6.9376904E-01
  4.6993666E+00  6.9373304E-01
  4.6994605E+00           -NaN
  4.6995544E+00           -NaN
  4.6996484E+00           -NaN
  4.6997423E+00           -NaN
  4.6998363E+00           -NaN
  4.6999302E+00           -NaN
  4.7000246E+00  7.7536821E-01
  4.7001185E+00  7.6809675E-01
  4.7002125E+00  7.4070805E-01
  4.7003064E+00  7.4483025E-01
  4.7004004E+00  7.6360375E-01
  4.7004943E+00  7.5399655E-01
  4.7005882E+00  7.6287228E-01
  4.7006826E+00  7.5412905E-01
  4.7007766E+00  7.1698773E-01
  4.7008705E+00  6.9209152E-01
  4.7009645E+00  6.7339706E-01
  4.7010584E+00  6.6868150E-01
  4.7011523E+00  6.7872238E-01
  4.7012467E+00           -NaN
  4.7013407E+00  6.4630181E-01
  4.7014346E+00  6.5096575E-01
  4.7015285E+00  6.6782647E-01
  4.7016225E+00  6.6213554E-01
  4.7017169E+00  6.5367931E-01
  4.7018108E+00  6.5354180E-01
  4.7019048E+00  6.6405034E-01
  4.7019987E+00  6.5857458E-01
  4.7020926E+00  6.5148038E-01
  4.7021871E+00  6.6150588E-01
  4.7022810E+00  6.5728831E-01
  4.7023749E+00  6.4552504E-01
  4.7024689E+00  6.5951097E-01
  4.7025633E+00  6.6151881E-01
  4.7026572E+00  6.6103017E-01
  4.7027512E+00  6.6383260E-01
  4.7028451E+00  6.7405534E-01
  4.7029395E+00  6.6256124E-01
  4.7030334E+00  6.4631981E-01
  4.7031274E+00  6.4722764E-01
  4.7032213E+00  6.5107805E-01
  4.7033157E+00  6.6950727E-01
  4.7034097E+00  6.6062140E-01
  4.7035036E+00  6.4567912E-01
  4.7035975E+00  6.3120884E-01
  4.7036920E+00  6.3357854E-01
  4.7037859E+00  6.5597188E-01
  4.7038798E+00  6.4452839E-01
  4.7039742E+00  6.5065342E-01
  4.7040682E+00  6.5640551E-01
  4.7041621E+00  6.5459597E-01
  4.7042565E+00  6.5058839E-01
  4.7043505E+00  6.3739735E-01
  4.7044444E+00  6.4411867E-01
  4.7045383E+00  6.5087795E-01
  4.7046328E+00  6.4479238E-01
  4.7047267E+00  6.4527452E-01
  4.7048206E+00  6.5090060E-01
  4.7049150E+00  6.5888196E-01
  4.7050090E+00  6.5358227E-01
  4.7051029E+00  6.6517770E-01
  4.7051973E+00  6.5885276E-01
  4.7052913E+00  6.5343618E-01
  4.7053852E+00  6.5222138E-01
  4.7054796E+00  6.4817083E-01
  4.7055736E+00  6.5294832E-01
  4.7056680E+00  6.5690136E-01
  4.7057619E+00  6.5932703E-01
  4.7058558E+00           -NaN
  4.7059503E+00  6.5726483E-01
  4.7060442E+00  6.5376163E-01
  4.7061381E+00  6.5592963E-01
  4.7062325E+00  6.5068102E-01
  4.7063265E+00  6.6353166E-01
  4.7064209E+00  6.6947645E-01
  4.7065148E+00  6.6340429E-01
  4.7066088E+00  6.4009356E-01
  4.7067032E+00  6.3960630E-01
  4.7067971E+00  6.6051322E-01
  4.7068915E+00  6.6618955E-01
  4.7069855E+00  6.5828377E-01
  4.7070799E+00  6.7007118E-01
  4.7071738E+00  6.8204355E-01
  4.7072678E+00           -NaN
  4.7073622E+00           -NaN
  4.7074561E+00           -NaN
  4.7075505E+00  6.7558396E-01
  4.7076445E+00  6.7175770E-01
  4.7077389E+00  6.6723329E-01
  4.7078328E+00  6.7915016E-01
  4.7079272E+00  6.9577426E-01
  4.7080212E+00  7.1084237E-01
  4.7081151E+00  7.2786194E-01
  4.7082095E+00  7.3774028E-01
  4.7083035E+00           -NaN
  4.7083979E+00           -NaN
  4.7084918E+00           -NaN
  4.7085862E+00           -NaN
  4.7086802E+00           -NaN
  4.7087746E+00           -NaN
  4.7088685E+00  7.8928041E-01
  4.7089629E+00  7.7785605E-01
  4.7090569E+00  7.6749653E-01
  4.7091513E+00  7.8613728E-01
  4.7092452E+00  7.9005408E-01
  4.7093396E+00  7.9579431E-01
  4.7094336E+00  7.8064334E-01
  4.7095280E+00  7.3513001E-01
  4.7096224E+00  7.2356540E-01
  4.7097163E+00  7.1893066E-01
  4.7098107E+00  7.1026868E-01
  4.7099047E+00           -NaN
  4.7099991E+00           -NaN
  4.7100930E+00  6.5053165E-01
  4.7101874E+00  6.4263362E-01
  4.7102814E+00  6.7502975E-01
  4.7103758E+00  6.7695749E-01
  4.7104697E+00  6.6444337E-01
  4.7105641E+00  6.5916860E-01
  4.7106586E+00  6.6937613E-01
  4.7107525E+00  6.6877109E-01
  4.7108469E+00  6.4725798E-01
  4.7109408E+00  6.4142305E-01
  4.7110353E+00  6.3748366E-01
  4.7111297E+00  6.4184695E-01
  4.7112236E+00  6.4503986E-01
  4.7113180E+00  6.5065479E-01
  4.7114120E+00  6.5310699E-01
  4.7115064E+00  6.4775687E-01
  4.7116008E+00  6.5470904E-01
  4.7116947E+00  6.4937127E-01
  4.7117891E+00  6.6492420E-01
  4.7118831E+00  6.6962832E-01
  4.7119775E+00  6.4876211E-01
  4.7120719E+00  6.3903290E-01
  4.7121658E+00  6.3737690E-01
  4.7122602E+00  6.4906585E-01
  4.7123547E+00  6.5640855E-01
  4.7124486E+00           -NaN
  4.7125430E+00           -NaN
  4.7126374E+00  6.5262079E-01
  4.7127314E+00  6.5925002E-01
  4.7128258E+00  6.6891879E-01
  4.7129202E+00  6.5500772E-01
  4.7130141E+00  6.4393783E-01
  4.7131085E+00  6.6116291E-01
  4.7132030E+00  6.5321803E-01
  4.7132969E+00  6.4301157E-01
  4.7133913E+00  6.4919293E-01
  4.7134857E+00  6.5242797E-01
  4.7135797E+00  6.5255773E-01
  4.7136741E+00  6.4830118E-01
  4.7137685E+00  6.4124918E-01
  4.7138629E+00           -NaN
